year,month,day,TP(kg)
2009,12,26,6448.38
2009,12,27,14782.33
2009,12,28,10267.23
2009,12,29,7474.28
2009,12,30,4544.61
2009,12,31,3763.30
2010,1,1,3085.76
2010,1,2,2361.43
2010,1,3,1958.24
2010,1,4,1105.16
2010,1,5,597.70
2010,1,6,519.06
2010,1,7,474.17
2010,1,8,583.83
2010,1,9,568.22
2010,1,10,536.39
2010,1,11,507.34
2010,1,12,376.23
2010,1,13,292.24
2010,1,14,262.80
2010,1,15,300.71
2010,1,16,303.87
2010,1,17,301.55
2010,1,18,272.76
2010,1,19,187.34
2010,1,20,173.28
2010,1,21,162.94
2010,1,22,145.18
2010,1,23,141.09
2010,1,24,145.72
2010,1,25,5328.63
2010,1,26,14211.89
2010,1,27,13009.64
2010,1,28,7879.51
2010,1,29,4445.49
2010,1,30,2544.52
2010,1,31,1951.97
2010,2,1,1664.65
2010,2,2,1498.01
2010,2,3,1148.76
2010,2,4,967.52
2010,2,5,709.02
2010,2,6,488.09
2010,2,7,364.62
2010,2,8,343.00
2010,2,9,316.21
2010,2,10,342.67
2010,2,11,319.61
2010,2,12,256.84
2010,2,13,164.28
2010,2,14,152.62
2010,2,15,166.85
2010,2,16,219.09
2010,2,17,177.73
2010,2,18,123.59
2010,2,19,114.96
2010,2,20,114.13
2010,2,21,168.12
2010,2,22,140.97
2010,2,23,138.87
2010,2,24,717.92
2010,2,25,994.68
2010,2,26,937.35
2010,2,27,1015.67
2010,2,28,1048.31
2010,3,1,1000.87
2010,3,2,1865.90
2010,3,3,3600.45
2010,3,4,5025.94
2010,3,5,4628.13
2010,3,6,4882.33
2010,3,7,5612.24
2010,3,8,7015.04
2010,3,9,7648.52
2010,3,10,9276.30
2010,3,11,11096.77
2010,3,12,11960.14
2010,3,13,15323.86
2010,3,14,36571.74
2010,3,15,42041.27
2010,3,16,28412.92
2010,3,17,18914.81
2010,3,18,12783.46
2010,3,19,9163.10
2010,3,20,6130.13
2010,3,21,4581.22
2010,3,22,3582.98
2010,3,23,2370.43
2010,3,24,2676.40
2010,3,25,2725.14
2010,3,26,2747.69
2010,3,27,4602.86
2010,3,28,4387.73
2010,3,29,20632.27
2010,3,30,35536.45
2010,3,31,23419.85
2010,4,1,13612.72
2010,4,2,6889.12
2010,4,3,6366.85
2010,4,4,3385.55
2010,4,5,2361.33
2010,4,6,2144.11
2010,4,7,1137.93
2010,4,8,14720.87
2010,4,9,35009.83
2010,4,10,23715.72
2010,4,11,13972.55
2010,4,12,12127.03
2010,4,13,4093.87
2010,4,14,2333.05
2010,4,15,1920.11
2010,4,16,1837.34
2010,4,17,1072.86
2010,4,18,882.17
2010,4,19,727.42
2010,4,20,681.71
2010,4,21,534.99
2010,4,22,369.19
2010,4,23,329.35
2010,4,24,345.88
2010,4,25,916.59
2010,4,26,20857.78
2010,4,27,51544.22
2010,4,28,33122.16
2010,4,29,18217.06
2010,4,30,9542.27
2010,5,1,6497.11
2010,5,2,3952.86
2010,5,3,5411.58
2010,5,4,5360.49
2010,5,5,5194.15
2010,5,6,4451.45
2010,5,7,2860.49
2010,5,8,3412.40
2010,5,9,2508.68
2010,5,10,1904.17
2010,5,11,2628.37
2010,5,12,8693.16
2010,5,13,16601.11
2010,5,14,22082.79
2010,5,15,29390.57
2010,5,16,19041.83
2010,5,17,9940.32
2010,5,18,17543.82
2010,5,19,30571.57
2010,5,20,24206.97
2010,5,21,15348.08
2010,5,22,22358.09
2010,5,23,44758.56
2010,5,24,36248.72
2010,5,25,25574.13
2010,5,26,19369.51
2010,5,27,13313.21
2010,5,28,13163.51
2010,5,29,9908.03
2010,5,30,7095.94
2010,5,31,4683.93
2010,6,1,8774.30
2010,6,2,11812.06
2010,6,3,10614.62
2010,6,4,7058.26
2010,6,5,4827.25
2010,6,6,7281.87
2010,6,7,7111.82
2010,6,8,5671.36
2010,6,9,5938.96
2010,6,10,8528.90
2010,6,11,8725.53
2010,6,12,7661.32
2010,6,13,12762.30
2010,6,14,13501.00
2010,6,15,9188.59
2010,6,16,13165.69
2010,6,17,11352.09
2010,6,18,9333.67
2010,6,19,6489.57
2010,6,20,5530.58
2010,6,21,4310.90
2010,6,22,3942.03
2010,6,23,3154.38
2010,6,24,2690.45
2010,6,25,2263.27
2010,6,26,1858.65
2010,6,27,1664.71
2010,6,28,3072.81
2010,6,29,3920.75
2010,6,30,6039.01
2010,7,1,4064.34
2010,7,2,2806.14
2010,7,3,1637.11
2010,7,4,1326.99
2010,7,5,1113.54
2010,7,6,863.75
2010,7,7,653.61
2010,7,8,585.65
2010,7,9,635.49
2010,7,10,565.86
2010,7,11,694.89
2010,7,12,597.50
2010,7,13,736.01
2010,7,14,463.91
2010,7,15,451.78
2010,7,16,309.24
2010,7,17,329.54
2010,7,18,335.88
2010,7,19,236.80
2010,7,20,215.28
2010,7,21,351.33
2010,7,22,371.30
2010,7,23,434.60
2010,7,24,608.81
2010,7,25,474.88
2010,7,26,398.89
2010,7,27,520.83
2010,7,28,887.99
2010,7,29,716.22
2010,7,30,678.78
2010,7,31,806.63
2010,8,1,668.89
2010,8,2,468.60
2010,8,3,589.96
2010,8,4,516.11
2010,8,5,412.58
2010,8,6,527.67
2010,8,7,1301.85
2010,8,8,1344.24
2010,8,9,832.97
2010,8,10,497.19
2010,8,11,381.47
2010,8,12,422.03
2010,8,13,403.16
2010,8,14,387.70
2010,8,15,330.59
2010,8,16,359.82
2010,8,17,275.42
2010,8,18,234.86
2010,8,19,274.80
2010,8,20,188.10
2010,8,21,204.73
2010,8,22,242.32
2010,8,23,234.62
2010,8,24,185.15
2010,8,25,187.38
2010,8,26,172.63
2010,8,27,205.00
2010,8,28,156.13
2010,8,29,155.60
2010,8,30,145.18
2010,8,31,122.85
2010,9,1,104.52
2010,9,2,129.02
2010,9,3,150.52
2010,9,4,171.10
2010,9,5,182.42
2010,9,6,146.52
2010,9,7,175.88
2010,9,8,133.51
2010,9,9,70.42
2010,9,10,34.52
2010,9,11,34.77
2010,9,12,90.78
2010,9,13,85.66
2010,9,14,62.66
2010,9,15,42.87
2010,9,16,73.79
2010,9,17,84.49
2010,9,18,51.63
2010,9,19,57.76
2010,9,20,47.06
2010,9,21,122.60
2010,9,22,118.69
2010,9,23,95.64
2010,9,24,144.92
2010,9,25,78.22
2010,9,26,27.75
2010,9,27,18.20
2010,9,28,38.19
2010,9,29,51.19
2010,9,30,52.03
2010,10,1,103.15
2010,10,2,90.30
2010,10,3,84.37
2010,10,4,84.61
2010,10,5,79.05
2010,10,6,87.98
2010,10,7,73.91
2010,10,8,44.47
2010,10,9,31.85
2010,10,10,21.25
2010,10,11,35.99
2010,10,12,29.54
2010,10,13,31.78
2010,10,14,101.99
2010,10,15,116.61
2010,10,16,95.34
2010,10,17,65.73
2010,10,18,55.75
2010,10,19,52.01
2010,10,20,60.55
2010,10,21,51.89
2010,10,22,41.45
2010,10,23,33.18
2010,10,24,57.26
2010,10,25,72.42
2010,10,26,66.47
2010,10,27,94.04
2010,10,28,111.34
2010,10,29,58.23
2010,10,30,40.43
2010,10,31,44.02
2010,11,1,47.22
2010,11,2,47.18
2010,11,3,51.42
2010,11,4,47.00
2010,11,5,52.72
2010,11,6,40.42
2010,11,7,44.85
2010,11,8,40.98
2010,11,9,53.93
2010,11,10,43.83
2010,11,11,48.67
2010,11,12,57.67
2010,11,13,48.28
2010,11,14,66.20
2010,11,15,41.17
2010,11,16,45.09
2010,11,17,101.45
2010,11,18,58.66
2010,11,19,64.78
2010,11,20,94.95
2010,11,21,117.90
2010,11,22,98.49
2010,11,23,138.27
2010,11,24,44.70
2010,11,25,136.72
2010,11,26,509.40
2010,11,27,1314.51
2010,11,28,1306.62
2010,11,29,1260.46
2010,11,30,1262.82
2010,12,1,1053.78
2010,12,2,1822.72
2010,12,3,2023.26
2010,12,4,1556.99
2010,12,5,1232.45
2010,12,6,970.53
2010,12,7,797.04
2010,12,8,767.84
2010,12,9,719.14
2010,12,10,475.14
2010,12,11,404.75
2010,12,12,514.66
2010,12,13,671.56
2010,12,14,490.76
2010,12,15,673.70
2010,12,16,802.05
2010,12,17,607.77
2010,12,18,390.21
2010,12,19,421.71
2010,12,20,443.70
2010,12,21,511.90
2010,12,22,352.61
2010,12,23,313.87
2010,12,24,268.72
2010,12,25,250.45
2010,12,26,225.10
2010,12,27,196.01
2010,12,28,153.52
2010,12,29,278.64
2010,12,30,276.56
2010,12,31,223.84
2011,1,1,844.41
2011,1,2,2838.73
2011,1,3,3876.04
2011,1,4,2816.61
2011,1,5,3592.86
2011,1,6,2564.43
2011,1,7,1396.78
2011,1,8,930.74
2011,1,9,626.51
2011,1,10,552.76
2011,1,11,554.42
2011,1,12,456.85
2011,1,13,291.72
2011,1,14,319.56
2011,1,15,423.40
2011,1,16,265.18
2011,1,17,252.49
2011,1,18,278.27
2011,1,19,412.60
2011,1,20,363.66
2011,1,21,178.99
2011,1,22,180.65
2011,1,23,168.62
2011,1,24,191.40
2011,1,25,245.73
2011,1,26,267.85
2011,1,27,290.26
2011,1,28,282.82
2011,1,29,236.27
2011,1,30,175.60
2011,1,31,185.36
2011,2,1,230.42
2011,2,2,260.10
2011,2,3,154.77
2011,2,4,195.76
2011,2,5,245.98
2011,2,6,262.42
2011,2,7,201.26
2011,2,8,164.31
2011,2,9,183.90
2011,2,10,267.58
2011,2,11,289.24
2011,2,12,345.41
2011,2,13,547.17
2011,2,14,448.27
2011,2,15,375.09
2011,2,16,398.73
2011,2,17,1213.07
2011,2,18,25365.83
2011,2,19,66729.38
2011,2,20,56570.12
2011,2,21,56637.71
2011,2,22,20364.85
2011,2,23,14411.33
2011,2,24,11248.00
2011,2,25,9190.73
2011,2,26,7434.33
2011,2,27,6491.36
2011,2,28,28944.30
2011,3,1,65128.81
2011,3,2,100167.17
2011,3,3,92145.57
2011,3,4,62284.17
2011,3,5,49701.68
2011,3,6,64668.24
2011,3,7,58632.11
2011,3,8,53628.73
2011,3,9,42296.57
2011,3,10,52002.69
2011,3,11,40237.37
2011,3,12,27535.23
2011,3,13,20438.46
2011,3,14,13963.24
2011,3,15,8171.55
2011,3,16,7393.81
2011,3,17,8764.84
2011,3,18,5703.69
2011,3,19,4665.71
2011,3,20,2945.51
2011,3,21,2323.86
2011,3,22,1680.15
2011,3,23,1694.06
2011,3,24,2230.49
2011,3,25,2133.51
2011,3,26,1513.25
2011,3,27,1174.31
2011,3,28,1025.87
2011,3,29,876.05
2011,3,30,841.19
2011,3,31,800.00
2011,4,1,704.55
2011,4,2,634.48
2011,4,3,482.95
2011,4,4,607.57
2011,4,5,581.25
2011,4,6,1529.62
2011,4,7,2092.47
2011,4,8,8652.17
2011,4,9,8504.26
2011,4,10,7799.67
2011,4,11,6366.86
2011,4,12,4427.12
2011,4,13,3025.43
2011,4,14,2409.16
2011,4,15,2064.66
2011,4,16,1573.78
2011,4,17,1229.04
2011,4,18,934.15
2011,4,19,1180.62
2011,4,20,12689.37
2011,4,21,43071.38
2011,4,22,36549.11
2011,4,23,40174.66
2011,4,24,31972.75
2011,4,25,25775.10
2011,4,26,43547.99
2011,4,27,46575.30
2011,4,28,66363.94
2011,4,29,74136.98
2011,4,30,48752.95
2011,5,1,29490.97
2011,5,2,22027.10
2011,5,3,15499.72
2011,5,4,12691.83
2011,5,5,10549.89
2011,5,6,9229.69
2011,5,7,6502.40
2011,5,8,4641.58
2011,5,9,3635.82
2011,5,10,2866.75
2011,5,11,2209.40
2011,5,12,3045.25
2011,5,13,5047.35
2011,5,14,4698.89
2011,5,15,19562.00
2011,5,16,31994.01
2011,5,17,32272.63
2011,5,18,22414.51
2011,5,19,22875.61
2011,5,20,20631.09
2011,5,21,13888.16
2011,5,22,9827.19
2011,5,23,6839.76
2011,5,24,3663.30
2011,5,25,22885.43
2011,5,26,107381.91
2011,5,27,138676.93
2011,5,28,123285.85
2011,5,29,79549.07
2011,5,30,65531.79
2011,5,31,40128.27
2011,6,1,25900.75
2011,6,2,22176.53
2011,6,3,12389.19
2011,6,4,7334.55
2011,6,5,4287.13
2011,6,6,3186.96
2011,6,7,2309.44
2011,6,8,1409.33
2011,6,9,864.93
2011,6,10,828.83
2011,6,11,713.41
2011,6,12,1341.27
2011,6,13,1647.12
2011,6,14,1723.80
2011,6,15,897.99
2011,6,16,706.11
2011,6,17,600.54
2011,6,18,599.79
2011,6,19,466.45
2011,6,20,1116.75
2011,6,21,1387.24
2011,6,22,1378.49
2011,6,23,1852.38
2011,6,24,1250.45
2011,6,25,1071.91
2011,6,26,1030.94
2011,6,27,728.47
2011,6,28,575.87
2011,6,29,417.29
2011,6,30,300.31
2011,7,1,232.58
2011,7,2,211.02
2011,7,3,237.28
2011,7,4,172.28
2011,7,5,160.07
2011,7,6,203.56
2011,7,7,183.05
2011,7,8,150.35
2011,7,9,172.42
2011,7,10,161.37
2011,7,11,213.61
2011,7,12,243.77
2011,7,13,179.58
2011,7,14,210.61
2011,7,15,317.71
2011,7,16,305.84
2011,7,17,177.77
2011,7,18,123.25
2011,7,19,160.78
2011,7,20,152.66
2011,7,21,435.40
2011,7,22,669.89
2011,7,23,493.23
2011,7,24,330.74
2011,7,25,229.69
2011,7,26,189.42
2011,7,27,513.83
2011,7,28,835.20
2011,7,29,506.58
2011,7,30,206.39
2011,7,31,128.61
2011,8,1,135.92
2011,8,2,137.07
2011,8,3,153.79
2011,8,4,134.68
2011,8,5,116.03
2011,8,6,142.17
2011,8,7,402.42
2011,8,8,342.23
2011,8,9,348.14
2011,8,10,475.79
2011,8,11,346.03
2011,8,12,436.95
2011,8,13,376.76
2011,8,14,290.49
2011,8,15,193.39
2011,8,16,128.53
2011,8,17,201.16
2011,8,18,210.88
2011,8,19,160.98
2011,8,20,144.70
2011,8,21,124.42
2011,8,22,106.92
2011,8,23,110.17
2011,8,24,166.68
2011,8,25,526.30
2011,8,26,644.16
2011,8,27,793.42
2011,8,28,585.61
2011,8,29,280.87
2011,8,30,167.89
2011,8,31,200.86
2011,9,1,189.69
2011,9,2,117.68
2011,9,3,100.50
2011,9,4,115.53
2011,9,5,98.17
2011,9,6,71.09
2011,9,7,78.38
2011,9,8,168.17
2011,9,9,1915.47
2011,9,10,3166.92
2011,9,11,2358.56
2011,9,12,1467.52
2011,9,13,715.36
2011,9,14,738.09
2011,9,15,362.81
2011,9,16,244.10
2011,9,17,267.68
2011,9,18,221.53
2011,9,19,200.49
2011,9,20,280.25
2011,9,21,398.99
2011,9,22,475.22
2011,9,23,427.23
2011,9,24,431.77
2011,9,25,389.73
2011,9,26,1317.97
2011,9,27,5653.14
2011,9,28,7085.12
2011,9,29,9547.13
2011,9,30,12388.30
2011,10,1,10934.05
2011,10,2,7966.53
2011,10,3,4882.75
2011,10,4,2737.57
2011,10,5,1907.35
2011,10,6,1005.74
2011,10,7,960.14
2011,10,8,573.88
2011,10,9,385.47
2011,10,10,404.64
2011,10,11,329.76
2011,10,12,229.21
2011,10,13,167.72
2011,10,14,242.29
2011,10,15,231.20
2011,10,16,80.18
2011,10,17,97.99
2011,10,18,150.72
2011,10,19,390.12
2011,10,20,12330.72
2011,10,21,50771.49
2011,10,22,50066.47
2011,10,23,37650.33
2011,10,24,21811.17
2011,10,25,13833.78
2011,10,26,9165.66
2011,10,27,6165.47
2011,10,28,5682.26
2011,10,29,6409.41
2011,10,30,3786.08
2011,10,31,2278.55
2011,11,1,2013.45
2011,11,2,1627.04
2011,11,3,1014.24
2011,11,4,1088.12
2011,11,5,778.01
2011,11,6,692.99
2011,11,7,617.07
2011,11,8,555.59
2011,11,9,535.65
2011,11,10,433.18
2011,11,11,657.09
2011,11,12,569.16
2011,11,13,849.64
2011,11,14,613.89
2011,11,15,9533.23
2011,11,16,18279.22
2011,11,17,19965.12
2011,11,18,12293.42
2011,11,19,8999.28
2011,11,20,5850.52
2011,11,21,4126.14
2011,11,22,4613.88
2011,11,23,37212.96
2011,11,24,47942.35
2011,11,25,32105.13
2011,11,26,22064.21
2011,11,27,14375.20
2011,11,28,16876.30
2011,11,29,40201.57
2011,11,30,84892.67
2011,12,1,85304.51
2011,12,2,64700.84
2011,12,3,45995.13
2011,12,4,30042.70
2011,12,5,33037.89
2011,12,6,45134.94
2011,12,7,42940.85
2011,12,8,34144.69
2011,12,9,26446.46
2011,12,10,17242.58
2011,12,11,11568.61
2011,12,12,7875.61
2011,12,13,5448.17
2011,12,14,3535.31
2011,12,15,12619.61
2011,12,16,40161.84
2011,12,17,36946.95
2011,12,18,26365.50
2011,12,19,18803.32
2011,12,20,12249.54
2011,12,21,12825.86
2011,12,22,33313.01
2011,12,23,34463.09
2011,12,24,23265.67
2011,12,25,16299.45
2011,12,26,9754.92
2011,12,27,6104.53
2011,12,28,5060.34
2011,12,29,6440.47
2011,12,30,6549.67
2011,12,31,6771.80
2012,1,1,6726.96
2012,1,2,5970.79
2012,1,3,4688.81
2012,1,4,3584.47
2012,1,5,2429.43
2012,1,6,1872.49
2012,1,7,1583.42
2012,1,8,1388.14
2012,1,9,1136.26
2012,1,10,896.93
2012,1,11,881.70
2012,1,12,887.54
2012,1,13,1065.32
2012,1,14,1607.44
2012,1,15,1236.60
2012,1,16,1089.21
2012,1,17,6788.91
2012,1,18,42114.84
2012,1,19,57063.83
2012,1,20,32819.91
2012,1,21,21076.72
2012,1,22,11327.09
2012,1,23,11794.59
2012,1,24,24519.30
2012,1,25,23198.05
2012,1,26,17029.90
2012,1,27,16333.02
2012,1,28,23778.33
2012,1,29,20951.07
2012,1,30,17094.20
2012,1,31,12353.82
2012,2,1,8627.59
2012,2,2,6484.00
2012,2,3,5353.28
2012,2,4,3865.95
2012,2,5,3470.45
2012,2,6,4798.46
2012,2,7,4873.62
2012,2,8,4847.47
2012,2,9,3616.66
2012,2,10,2447.02
2012,2,11,1848.41
2012,2,12,1356.73
2012,2,13,1096.32
2012,2,14,792.30
2012,2,15,697.46
2012,2,16,803.23
2012,2,17,828.62
2012,2,18,862.89
2012,2,19,1080.41
2012,2,20,950.03
2012,2,21,1017.80
2012,2,22,1099.60
2012,2,23,943.84
2012,2,24,2692.72
2012,2,25,8463.24
2012,2,26,10058.80
2012,2,27,4998.65
2012,2,28,3455.11
2012,2,29,6509.26
2012,3,1,16561.85
2012,3,2,18741.91
2012,3,3,43770.75
2012,3,4,60326.81
2012,3,5,37567.51
2012,3,6,23171.51
2012,3,7,16783.27
2012,3,8,9250.62
2012,3,9,6246.98
2012,3,10,4309.77
2012,3,11,3466.81
2012,3,12,2464.92
2012,3,13,6659.56
2012,3,14,3804.28
2012,3,15,2383.53
2012,3,16,3010.32
2012,3,17,3703.30
2012,3,18,4224.29
2012,3,19,3399.90
2012,3,20,2430.26
2012,3,21,1386.94
2012,3,22,1133.10
2012,3,23,1149.15
2012,3,24,6072.57
2012,3,25,25892.82
2012,3,26,16812.10
2012,3,27,9429.48
2012,3,28,6909.65
2012,3,29,4171.61
2012,3,30,3307.85
2012,3,31,2675.39
2012,4,1,2036.23
2012,4,2,1201.65
2012,4,3,1031.21
2012,4,4,1410.76
2012,4,5,971.78
2012,4,6,701.56
2012,4,7,617.95
2012,4,8,648.24
2012,4,9,510.24
2012,4,10,433.88
2012,4,11,433.75
2012,4,12,376.86
2012,4,13,324.78
2012,4,14,373.12
2012,4,15,350.99
2012,4,16,416.33
2012,4,17,213.18
2012,4,18,225.39
2012,4,19,295.32
2012,4,20,329.41
2012,4,21,257.79
2012,4,22,237.21
2012,4,23,255.21
2012,4,24,251.20
2012,4,25,250.18
2012,4,26,259.58
2012,4,27,244.14
2012,4,28,226.38
2012,4,29,254.34
2012,4,30,260.59
2012,5,1,371.61
2012,5,2,380.71
2012,5,3,792.08
2012,5,4,1505.26
2012,5,5,1206.28
2012,5,6,1015.72
2012,5,7,909.04
2012,5,8,1555.31
2012,5,9,1788.21
2012,5,10,1413.91
2012,5,11,1576.65
2012,5,12,1242.14
2012,5,13,814.88
2012,5,14,612.32
2012,5,15,578.61
2012,5,16,389.96
2012,5,17,306.33
2012,5,18,342.67
2012,5,19,256.28
2012,5,20,197.49
2012,5,21,184.15
2012,5,22,173.03
2012,5,23,163.68
2012,5,24,138.79
2012,5,25,215.35
2012,5,26,175.15
2012,5,27,140.41
2012,5,28,172.24
2012,5,29,192.56
2012,5,30,148.21
2012,5,31,241.12
2012,6,1,633.28
2012,6,2,332.66
2012,6,3,301.59
2012,6,4,257.53
2012,6,5,296.68
2012,6,6,254.14
2012,6,7,181.95
2012,6,8,133.71
2012,6,9,151.98
2012,6,10,94.11
2012,6,11,130.80
2012,6,12,153.99
2012,6,13,117.59
2012,6,14,99.78
2012,6,15,117.81
2012,6,16,122.61
2012,6,17,147.90
2012,6,18,165.04
2012,6,19,160.40
2012,6,20,115.01
2012,6,21,115.61
2012,6,22,85.55
2012,6,23,70.67
2012,6,24,96.71
2012,6,25,164.60
2012,6,26,152.11
2012,6,27,104.95
2012,6,28,83.89
2012,6,29,90.43
2012,6,30,71.32
2012,7,1,71.53
2012,7,2,65.97
2012,7,3,28.00
2012,7,4,70.13
2012,7,5,80.11
2012,7,6,83.77
2012,7,7,94.49
2012,7,8,86.28
2012,7,9,57.87
2012,7,10,51.13
2012,7,11,44.21
2012,7,12,42.54
2012,7,13,38.78
2012,7,14,40.39
2012,7,15,45.82
2012,7,16,77.46
2012,7,17,42.29
2012,7,18,76.98
2012,7,19,78.15
2012,7,20,268.14
2012,7,21,168.74
2012,7,22,199.38
2012,7,23,227.31
2012,7,24,246.88
2012,7,25,247.87
2012,7,26,244.51
2012,7,27,216.45
2012,7,28,202.73
2012,7,29,205.03
2012,7,30,169.10
2012,7,31,171.14
2012,8,1,164.13
2012,8,2,137.38
2012,8,3,133.09
2012,8,4,137.69
2012,8,5,285.75
2012,8,6,238.33
2012,8,7,410.88
2012,8,8,580.02
2012,8,9,389.19
2012,8,10,339.32
2012,8,11,816.59
2012,8,12,1230.04
2012,8,13,587.69
2012,8,14,526.20
2012,8,15,653.14
2012,8,16,631.36
2012,8,17,476.47
2012,8,18,441.68
2012,8,19,307.45
2012,8,20,208.69
2012,8,21,157.22
2012,8,22,85.46
2012,8,23,77.95
2012,8,24,79.26
2012,8,25,69.75
2012,8,26,66.63
2012,8,27,99.79
2012,8,28,92.03
2012,8,29,66.20
2012,8,30,99.39
2012,8,31,195.22
2012,9,1,126.69
2012,9,2,126.87
2012,9,3,127.39
2012,9,4,134.00
2012,9,5,97.65
2012,9,6,121.97
2012,9,7,96.06
2012,9,8,141.39
2012,9,9,270.64
2012,9,10,474.46
2012,9,11,424.90
2012,9,12,363.58
2012,9,13,209.72
2012,9,14,169.34
2012,9,15,123.90
2012,9,16,134.10
2012,9,17,126.76
2012,9,18,135.46
2012,9,19,120.84
2012,9,20,104.06
2012,9,21,97.16
2012,9,22,108.54
2012,9,23,111.41
2012,9,24,87.37
2012,9,25,69.55
2012,9,26,76.36
2012,9,27,73.42
2012,9,28,84.87
2012,9,29,88.05
2012,9,30,235.80
2012,10,1,241.74
2012,10,2,205.16
2012,10,3,128.86
2012,10,4,191.61
2012,10,5,176.14
2012,10,6,238.67
2012,10,7,463.24
2012,10,8,901.64
2012,10,9,855.93
2012,10,10,718.63
2012,10,11,351.21
2012,10,12,270.38
2012,10,13,206.36
2012,10,14,248.51
2012,10,15,182.89
2012,10,16,108.04
2012,10,17,217.22
2012,10,18,172.68
2012,10,19,118.79
2012,10,20,144.84
2012,10,21,193.33
2012,10,22,282.91
2012,10,23,331.94
2012,10,24,309.19
2012,10,25,294.18
2012,10,26,431.13
2012,10,27,331.01
2012,10,28,373.09
2012,10,29,372.00
2012,10,30,219.84
2012,10,31,265.19
2012,11,1,591.28
2012,11,2,1017.28
2012,11,3,1161.16
2012,11,4,1040.51
2012,11,5,875.09
2012,11,6,475.94
2012,11,7,375.07
2012,11,8,445.29
2012,11,9,437.34
2012,11,10,375.28
2012,11,11,332.19
2012,11,12,382.49
2012,11,13,400.72
2012,11,14,745.16
2012,11,15,1171.79
2012,11,16,602.68
2012,11,17,399.53
2012,11,18,397.75
2012,11,19,376.59
2012,11,20,298.84
2012,11,21,225.93
2012,11,22,266.68
2012,11,23,272.32
2012,11,24,147.77
2012,11,25,121.88
2012,11,26,105.85
2012,11,27,134.12
2012,11,28,148.28
2012,11,29,122.51
2012,11,30,140.43
2012,12,1,145.08
2012,12,2,150.37
2012,12,3,132.40
2012,12,4,143.21
2012,12,5,146.00
2012,12,6,146.24
2012,12,7,150.63
2012,12,8,157.45
2012,12,9,156.56
2012,12,10,305.55
2012,12,11,1649.75
2012,12,12,2351.84
2012,12,13,1431.64
2012,12,14,1792.74
2012,12,15,1619.31
2012,12,16,1331.13
2012,12,17,1306.05
2012,12,18,1229.15
2012,12,19,1047.01
2012,12,20,918.91
2012,12,21,1849.51
2012,12,22,9388.38
2012,12,23,5946.23
2012,12,24,7628.60
2012,12,25,5662.80
2012,12,26,4749.05
2012,12,27,2811.40
2012,12,28,2441.76
2012,12,29,2214.22
2012,12,30,1714.99
2012,12,31,1656.24
2013,1,1,1158.42
2013,1,2,1465.67
2013,1,3,1201.16
2013,1,4,775.76
2013,1,5,788.19
2013,1,6,983.75
2013,1,7,1006.75
2013,1,8,824.10
2013,1,9,591.48
2013,1,10,715.59
2013,1,11,2440.56
2013,1,12,23443.24
2013,1,13,91493.95
2013,1,14,151542.39
2013,1,15,128379.39
2013,1,16,77983.47
2013,1,17,51450.93
2013,1,18,35618.18
2013,1,19,23814.51
2013,1,20,14821.38
2013,1,21,8739.69
2013,1,22,3952.54
2013,1,23,2002.39
2013,1,24,2251.85
2013,1,25,2100.80
2013,1,26,1752.48
2013,1,27,1830.54
2013,1,28,1168.14
2013,1,29,1236.16
2013,1,30,1544.92
2013,1,31,6288.53
2013,2,1,10446.18
2013,2,2,11656.90
2013,2,3,7856.85
2013,2,4,5291.79
2013,2,5,3302.48
2013,2,6,3183.28
2013,2,7,3111.97
2013,2,8,2193.69
2013,2,9,1606.25
2013,2,10,1496.22
2013,2,11,1701.13
2013,2,12,1946.10
2013,2,13,2251.34
2013,2,14,2027.72
2013,2,15,1529.72
2013,2,16,1090.74
2013,2,17,1054.85
2013,2,18,828.51
2013,2,19,881.83
2013,2,20,646.47
2013,2,21,477.96
2013,2,22,440.86
2013,2,23,396.04
2013,2,24,429.65
2013,2,25,436.38
2013,2,26,444.86
2013,2,27,16799.64
2013,2,28,34976.03
2013,3,1,36913.63
2013,3,2,25667.60
2013,3,3,16662.20
2013,3,4,10219.54
2013,3,5,6032.38
2013,3,6,4413.00
2013,3,7,2828.70
2013,3,8,2378.95
2013,3,9,2968.72
2013,3,10,3656.16
2013,3,11,4642.53
2013,3,12,13605.19
2013,3,13,31265.99
2013,3,14,25367.67
2013,3,15,16724.76
2013,3,16,12741.96
2013,3,17,9234.27
2013,3,18,6831.31
2013,3,19,5538.02
2013,3,20,3693.34
2013,3,21,3136.97
2013,3,22,2244.19
2013,3,23,1317.91
2013,3,24,1158.13
2013,3,25,1250.26
2013,3,26,842.81
2013,3,27,755.64
2013,3,28,855.75
2013,3,29,1386.27
2013,3,30,2064.02
2013,3,31,2125.84
2013,4,1,1521.15
2013,4,2,1394.83
2013,4,3,1159.43
2013,4,4,970.66
2013,4,5,825.14
2013,4,6,835.62
2013,4,7,779.07
2013,4,8,727.66
2013,4,9,693.61
2013,4,10,733.08
2013,4,11,5800.03
2013,4,12,52466.11
2013,4,13,88232.79
2013,4,14,84586.17
2013,4,15,58214.36
2013,4,16,32414.50
2013,4,17,25696.63
2013,4,18,22799.44
2013,4,19,23823.73
2013,4,20,49981.83
2013,4,21,44058.10
2013,4,22,35532.74
2013,4,23,26370.86
2013,4,24,17795.14
2013,4,25,21063.76
2013,4,26,24902.44
2013,4,27,22082.31
2013,4,28,14663.65
