Year,Month,Day,TN(mg/L)
2011,6,20,4.5031
2011,6,20,5.7763
2011,6,20,6.0698
2011,6,21,-992.8400
2011,6,22,6.7440
2011,6,23,6.9666
2011,6,24,5.8145
2011,6,25,5.6229
2011,6,26,5.6037
2011,6,27,5.3108
2011,6,27,5.3015
2011,6,27,5.7798
2011,6,28,5.2937
2011,6,29,5.0300
2011,6,30,4.5297
2011,7,1,4.1793
2011,7,2,4.0906
2011,7,3,4.0221
2011,7,4,3.7886
2011,7,5,3.8958
2011,7,5,3.7786
2011,7,18,1.4696
2011,7,21,1.3920
2011,7,22,1.3663
2011,7,23,1.3410
2011,7,24,1.4003
2011,7,25,1.5008
2011,7,25,1.4571
2011,7,25,1.9140
2011,8,1,1.3840
2011,8,1,1.3724
2011,8,2,1.4348
2011,8,3,1.3570
2011,8,4,1.4246
2011,8,5,1.3299
2011,8,6,1.4475
2011,8,7,2.5512
2011,8,8,2.7903
2011,8,8,2.8305
2011,8,8,3.1523
2011,8,9,2.8699
2011,8,10,2.6142
2011,8,15,2.7112
2011,8,15,-998.1215
2011,8,16,1.0989
2011,8,17,1.0976
2011,8,18,1.0678
2011,8,19,1.2089
2011,8,20,1.1586
2011,8,21,1.1279
2011,8,22,1.1930
2011,8,22,1.2625
2011,8,22,1.1705
2011,8,23,1.1551
2011,8,24,1.1508
2011,8,25,1.6691
2011,8,26,2.0648
2011,8,27,2.1870
2011,8,28,1.7485
2011,8,29,1.6253
2011,8,29,1.6904
2011,8,29,1.6523
2011,8,30,1.7496
2011,8,31,1.8042
2011,9,1,1.8545
2011,9,2,1.7375
2011,9,3,1.6396
2011,9,4,1.5349
2011,9,5,1.5264
2011,9,5,1.5370
2011,9,5,1.5876
2011,9,6,1.5908
2011,9,7,1.5657
2011,9,8,1.5310
2011,9,9,2.3413
2011,9,10,6.4194
2011,9,11,8.9423
2011,9,12,7.8955
2011,9,12,8.2894
2011,9,12,7.8604
2011,9,13,6.6602
2011,9,14,5.3714
2011,9,15,4.6061
2011,9,16,4.5347
2011,9,17,4.3910
2011,9,18,4.2893
2011,9,19,4.2878
2011,9,19,4.4126
2011,9,19,4.3035
2011,9,20,4.6248
2011,9,21,4.9293
2011,9,22,4.8055
2011,9,23,4.8057
2011,9,24,4.5967
2011,9,25,4.2110
2011,9,26,3.9904
2011,9,26,3.9772
2011,9,26,4.0591
2011,9,26,4.7213
2011,9,27,5.2088
2011,9,27,6.7495
2011,9,27,7.8666
2011,9,28,8.2909
2011,9,28,7.8289
2011,9,29,6.2291
2011,9,30,6.5982
2011,9,30,6.7555
2011,10,1,7.0588
2011,10,1,6.8946
2011,10,2,5.5873
2011,10,3,5.3204
2011,10,3,5.2837
2011,10,3,5.4190
2011,10,4,5.2891
2011,10,5,5.2210
2011,10,6,5.1621
2011,10,7,5.2805
2011,10,8,5.1155
2011,10,9,4.9848
2011,10,10,4.9377
2011,10,10,4.9191
2011,10,10,5.0918
2011,10,11,4.8864
2011,10,12,4.6393
2011,10,13,4.5598
2011,10,14,4.5175
2011,10,15,4.6589
2011,10,16,4.7724
2011,10,17,4.6472
2011,10,17,4.6008
2011,10,17,4.3520
2011,10,18,4.2780
2011,10,19,4.3400
2011,10,19,4.7690
2011,10,20,5.7350
2011,10,24,7.5430
2011,10,24,7.5903
2011,10,24,7.4915
2011,10,25,7.5038
2011,10,25,7.3786
2011,10,26,6.7800
2011,10,27,6.3635
2011,10,28,6.7907
2011,10,29,6.7561
2011,10,30,6.1324
2011,10,31,5.9992
2011,10,31,6.0344
2011,10,31,5.8658
2011,11,1,5.7872
2011,11,2,5.6370
2011,11,3,5.5497
2011,11,4,5.3382
2011,11,5,5.1428
2011,11,6,5.2577
2011,11,7,5.1694
2011,11,7,5.1676
2011,11,7,5.3686
2011,11,8,5.3919
2011,11,9,4.9954
2011,11,10,4.9128
2011,11,11,4.9421
2011,11,12,4.9243
2011,11,13,4.9567
2011,11,14,4.6237
2011,11,14,4.4967
2011,11,14,4.6294
2011,11,14,4.5847
2011,11,15,5.3262
2011,11,15,5.2849
2011,11,15,6.2908
2011,11,16,6.7757
2011,11,16,6.4974
2011,11,16,5.7853
2011,11,17,6.6169
2011,11,17,7.4170
2011,11,17,7.1468
2011,11,18,6.5185
2011,11,18,6.3035
2011,11,19,6.1365
2011,11,20,6.1932
2011,11,20,6.1259
2011,11,21,6.0464
2011,11,22,5.8027
2011,11,22,5.2435
2011,11,23,5.7156
2011,11,23,5.8965
2011,11,23,5.0749
2011,11,24,5.7319
2011,11,24,6.1022
2011,11,24,6.0424
2011,11,25,5.5887
2011,11,25,5.7960
2011,11,25,5.7240
2011,11,26,5.5805
2011,11,26,5.6234
2011,11,27,5.5570
2011,11,27,5.6010
2011,11,28,5.6691
2011,11,28,5.8005
2011,11,29,5.7255
2011,11,29,4.8697
2011,11,29,4.6486
2011,11,30,4.2592
2011,11,30,3.7198
2011,11,30,3.3823
2011,12,1,3.2548
2011,12,1,3.2688
2011,12,1,3.3575
2011,12,2,3.4716
2011,12,2,3.3173
2011,12,2,3.3250
2011,12,3,3.2678
2011,12,3,3.3339
2011,12,4,3.4601
2011,12,5,3.9012
2011,12,5,3.8560
2011,12,5,3.9075
2011,12,5,3.9352
2011,12,6,3.8768
2011,12,6,3.9426
2011,12,6,4.3426
2011,12,7,3.8524
2011,12,7,3.7484
2011,12,7,3.5277
2011,12,8,3.5625
2011,12,8,3.6042
2011,12,8,3.3559
2011,12,9,3.4866
2011,12,9,3.4629
2011,12,10,3.6504
2011,12,11,3.6477
2011,12,12,3.5848
2011,12,12,3.7921
2011,12,12,3.5902
2011,12,13,3.6940
2011,12,14,3.7320
2011,12,15,4.5299
2011,12,16,4.7043
2011,12,17,4.2649
2011,12,18,4.0341
2011,12,19,4.2913
2011,12,20,4.0697
2011,12,21,3.9757
2011,12,22,4.4322
2011,12,23,4.1700
2011,12,24,3.8999
2011,12,25,3.7677
2011,12,26,3.6520
2011,12,27,3.6965
2012,1,2,4.0032
2012,1,2,4.1898
2012,1,3,4.2331
2012,1,4,4.1858
2012,1,5,4.2448
2012,1,6,4.1998
2012,1,7,4.1983
2012,1,8,4.0560
2012,1,9,3.9473
2012,1,9,4.1896
2012,1,9,4.0610
2012,1,10,3.9353
2012,1,11,3.9710
2012,1,12,3.9030
2012,1,13,3.9937
2012,1,14,3.9322
2012,1,15,3.8691
2012,1,16,3.9339
2012,1,16,4.2641
2012,1,16,3.8203
2012,1,17,4.5770
2012,1,17,4.6808
2012,1,18,4.7453
2012,1,18,5.5311
2012,1,18,5.1314
2012,1,19,3.9364
2012,1,19,3.8880
2012,1,19,4.4829
2012,1,20,4.2606
2012,1,20,4.0663
2012,1,20,4.0804
2012,1,21,4.1381
2012,1,21,4.1204
2012,1,22,4.1887
2012,1,23,4.7936
2012,1,23,4.7306
2012,1,23,4.2383
2012,1,23,4.3741
2012,1,24,4.4318
2012,1,24,4.7059
2012,1,24,4.7348
2012,1,25,4.3248
2012,1,25,4.2395
2012,1,26,3.9968
2012,1,27,4.2756
2012,1,27,4.5142
2012,1,28,4.6387
2012,1,28,4.4941
2012,1,29,4.1660
2012,1,30,3.9627
2012,1,30,3.8792
2012,1,30,4.1582
2012,1,31,4.2284
2012,2,1,4.2080
2012,2,2,4.1429
2012,2,3,4.2127
2012,2,4,4.4358
2012,2,5,4.4092
2012,2,6,4.3700
2012,2,6,4.2685
2012,2,6,4.3215
2012,2,7,4.2008
2012,2,8,4.2041
2012,2,9,4.3582
2012,2,10,4.3706
2012,2,11,4.2993
2012,2,12,4.1220
2012,2,13,4.0814
2012,2,13,4.1673
2012,2,13,3.9441
2012,2,14,3.9413
2012,2,15,3.8172
2012,2,16,3.9503
2012,2,17,3.9364
2012,2,18,3.9419
2012,2,19,3.8378
2012,2,20,3.7532
2012,2,20,3.9321
2012,2,27,4.3753
2012,2,27,4.4322
2012,2,27,4.6816
2012,2,28,4.5721
2012,2,28,4.4767
2012,2,29,4.4666
2012,2,29,5.1788
2012,3,1,5.6680
2012,3,1,5.7446
2012,3,1,5.6629
2012,3,2,5.3236
2012,3,2,5.0647
2012,3,2,4.7734
2012,3,3,5.1575
2012,3,3,5.5457
2012,3,3,5.3956
2012,3,4,5.1150
2012,3,4,6.6610
2012,3,4,5.6633
2012,3,5,5.4026
2012,3,5,5.4875
2012,3,5,5.2394
2012,3,5,5.0268
2012,3,6,4.9303
2012,3,6,4.8369
2012,3,6,4.8827
2012,3,7,4.9343
2012,3,7,5.0276
2012,3,8,4.6309
2012,3,9,4.3548
2012,3,10,4.1258
2012,3,11,3.9142
2012,3,12,3.7982
2012,3,12,4.0971
2012,3,12,3.6557
2012,3,12,3.7472
2012,3,13,3.9220
2012,3,13,4.1459
2012,3,13,4.1210
2012,3,14,3.8792
2012,3,14,3.9866
2012,3,15,4.0793
2012,3,19,3.3662
2012,3,19,3.9545
2012,3,20,3.7136
2012,3,21,3.5594
2012,3,22,3.3222
2012,3,23,3.3008
2012,3,24,3.7197
2012,3,24,3.3715
2012,3,25,4.7747
2012,3,25,5.2240
2012,3,25,5.0277
2012,3,26,5.7540
2012,3,26,6.2347
2012,3,26,5.7349
2012,3,27,5.3693
2012,3,28,5.6449
2012,3,29,6.0364
2012,3,30,5.7377
2012,3,31,5.6974
2012,4,1,5.1428
2012,4,2,5.1086
2012,4,2,5.0616
2012,4,2,4.6035
2012,4,3,4.2452
2012,4,4,3.9942
2012,4,5,3.7229
2012,4,6,3.3603
2012,4,7,3.0398
2012,4,8,3.0682
2012,4,9,3.1161
2012,4,9,3.1781
2012,4,9,3.3757
2012,4,10,3.2892
2012,4,11,3.1549
2012,4,12,2.7554
2012,4,13,2.6700
2012,4,16,2.2616
2012,4,16,2.3177
2012,4,17,1.9389
2012,4,18,2.0117
2012,4,19,2.0826
2012,4,20,1.9036
2012,4,21,1.5680
2012,4,22,1.5520
2012,4,23,1.4359
2012,4,23,1.4560
2012,4,23,1.7155
2012,4,24,1.5612
2012,4,25,1.7131
2012,4,26,1.5866
2012,4,27,1.6968
2012,4,28,1.4513
2012,4,29,1.5974
2012,4,30,1.6824
2012,4,30,-997.4452
2012,4,30,1.6620
2012,5,1,1.6507
2012,5,2,1.6130
2012,5,3,1.5040
2012,5,4,1.6197
2012,5,5,2.0234
2012,5,6,1.7825
2012,5,7,1.6983
2012,5,7,1.7761
2012,5,7,1.8245
2012,5,8,5.1222
2012,5,9,7.8377
2012,5,10,8.8479
2012,5,11,9.2920
2012,5,12,8.2162
2012,5,13,6.9008
2012,5,14,7.0032
2012,5,14,7.1656
2012,5,14,7.0802
2012,5,15,6.7386
2012,5,16,5.9600
2012,5,17,5.5458
2012,5,18,5.7283
2012,5,19,6.0569
2012,5,20,5.7960
2012,5,21,5.7338
2012,5,21,5.8351
2012,5,21,5.4700
2012,5,22,5.1765
2012,5,23,4.4662
2012,5,24,3.7770
2012,5,25,3.6254
2012,5,26,3.6678
2012,5,27,2.9116
2012,5,28,2.5164
2012,5,29,2.6169
2012,5,29,2.7588
2012,5,30,2.5153
2012,5,31,2.5606
2012,6,1,2.6198
2012,6,2,2.6010
2012,6,3,2.4699
2012,6,4,2.3946
2012,6,4,2.3854
2012,6,4,2.6056
2012,6,5,2.4825
2012,6,6,2.3057
2012,6,7,2.3443
2012,6,8,1.8066
2012,6,9,1.6020
2012,6,10,1.2475
2012,6,11,1.3242
2012,6,11,1.5020
2012,6,11,1.3603
2012,6,12,1.2184
2012,6,13,1.3014
2012,6,14,1.2625
2012,6,15,1.1121
2012,6,16,1.1849
2012,6,17,1.1400
2012,6,18,-997.8118
2012,6,18,-997.8068
2012,6,18,1.1539
2012,6,19,1.2894
2012,6,20,1.2499
2012,6,21,1.4709
2012,6,22,1.3414
2012,6,23,1.4685
2012,6,24,-997.7215
2012,6,25,1.3211
2012,6,25,-997.5933
2012,6,25,1.4590
2012,6,26,1.3231
2012,6,27,1.4109
2012,6,28,1.4264
2012,6,29,1.3705
2012,6,30,1.3017
2012,7,1,1.3702
2012,7,2,1.3272
2012,7,2,1.3383
2012,7,2,1.3221
2012,7,3,1.2171
2012,7,4,1.2736
2012,7,5,1.1500
2012,7,6,1.2866
2012,7,7,1.1158
2012,7,8,-997.7510
2012,7,9,1.1683
2012,7,9,1.1979
2012,7,9,1.2582
2012,7,10,1.3114
2012,7,11,1.2724
2012,7,12,1.2625
2012,7,13,1.2330
2012,7,14,1.2489
2012,7,15,-997.8794
2012,7,16,1.2597
2012,7,16,-997.8833
2012,7,16,1.2280
2012,7,17,0.9874
2012,7,18,1.0168
2012,7,19,1.0606
2012,7,20,1.0732
2012,7,21,1.0657
2012,7,22,1.0468
2012,7,23,-997.9979
2012,7,23,1.0736
2012,7,23,1.1837
2012,7,24,1.1420
2012,7,25,1.1477
2012,7,26,1.1567
2012,7,27,1.2489
2012,7,28,1.0573
2012,7,29,1.1376
2012,7,30,1.1428
2012,7,30,1.0694
2012,7,30,1.0407
2012,7,31,1.0284
2012,8,1,1.0199
2012,8,2,0.9448
2012,8,3,0.9854
2012,8,4,0.9407
2012,8,5,-997.9861
2012,8,6,-997.9949
2012,8,6,-997.8071
2012,8,6,1.1381
2012,8,7,1.0716
2012,8,8,1.1547
2012,8,9,-997.8072
2012,8,10,-997.7831
2012,8,11,1.1089
2012,8,12,-997.7696
2012,8,13,1.2834
2012,8,13,1.5305
2012,8,15,-997.9280
2012,8,16,1.1912
2012,8,17,1.2255
2012,8,18,1.4805
2012,8,19,1.8525
2012,8,20,1.8943
2012,8,20,1.7869
2012,8,20,1.0645
2012,8,21,1.3039
2012,8,22,1.2229
2012,8,23,1.1674
2012,8,24,1.2944
2012,8,25,1.2828
2012,8,26,1.4968
2012,8,27,1.4402
2012,8,27,1.4245
2012,8,27,1.6870
2012,8,28,1.6913
2012,8,29,1.6732
2012,8,30,1.6633
2012,8,31,1.8504
2012,9,1,1.9989
2012,9,2,2.1885
2012,9,3,2.2226
2012,9,3,2.2037
2012,9,3,2.4460
2012,9,4,2.5829
2012,9,5,2.5332
2012,9,6,2.5862
2012,9,7,2.4859
2012,9,8,2.4074
2012,9,10,2.4920
2012,9,10,2.5313
2012,9,11,2.4813
2012,9,12,2.6752
2012,9,13,2.7056
2012,9,14,2.6044
2012,9,15,2.5556
2012,9,16,2.5390
2012,9,17,2.4092
2012,9,17,2.3286
2012,9,17,2.5869
2012,9,18,2.3612
2012,9,19,2.5627
2012,9,20,2.3668
2012,9,21,2.5786
2012,9,22,2.4914
2012,9,23,2.5158
2012,9,24,2.3882
2012,9,24,2.5998
2012,9,24,2.3344
2012,9,25,2.4275
2012,9,26,2.2865
2012,9,27,2.2307
2012,9,28,2.2049
2012,10,1,1.8608
2012,10,1,1.7784
2012,10,2,1.5910
2012,10,3,1.5493
2012,10,4,1.5105
2012,10,5,1.6515
2012,10,6,1.6444
2012,10,7,1.8125
2012,10,8,2.2980
2012,10,8,2.6256
2012,10,8,2.8790
2012,10,9,3.4364
2012,10,10,2.8020
2012,10,11,2.7652
2012,10,12,3.2001
2012,10,13,3.7344
2012,10,14,4.2328
2012,10,15,5.1590
2012,10,15,5.4519
2012,10,15,4.9434
2012,10,16,5.7366
2012,10,17,6.2780
2012,10,18,6.7135
2012,10,19,6.7788
2012,10,20,6.6872
2012,10,21,6.4060
2012,10,22,6.2866
2012,10,22,6.3124
2012,10,22,6.4935
2012,10,23,6.4873
2012,10,24,6.2705
2012,10,25,6.1570
2012,10,26,6.3729
2012,10,27,7.3171
2012,10,28,7.4832
2012,10,29,7.1223
2012,10,29,7.1547
2012,10,29,7.1887
2012,10,30,7.2585
2012,10,31,6.9537
2012,11,1,5.6476
2012,11,2,4.3957
2012,11,3,5.3566
2012,11,4,6.6844
2012,11,5,5.5288
2012,11,5,5.4209
2012,11,5,5.5700
2012,11,6,6.7367
2012,11,7,7.0629
2012,11,8,7.3642
2012,11,9,7.3079
2012,11,10,7.2041
2012,11,11,7.0772
2012,11,12,7.1013
2012,11,12,7.4664
2012,11,12,7.2723
2012,11,13,7.3866
2012,11,14,7.4521
2012,11,15,8.0345
2012,11,16,6.5146
2012,11,17,6.2965
2012,11,18,6.7648
2012,11,19,6.9783
2012,11,19,7.2729
2012,11,19,8.6995
2012,11,20,8.4146
2012,11,21,8.6915
2012,11,22,8.0812
2012,11,23,7.5797
2012,11,24,7.1536
2012,11,25,6.3525
2012,11,26,6.2970
2012,11,26,6.3135
2012,11,26,6.9759
2012,11,27,6.4632
2012,11,28,6.1694
2012,11,29,6.0564
2012,11,30,6.0199
2012,12,1,5.9080
2012,12,2,5.8767
2012,12,3,5.9063
2012,12,3,6.0065
2012,12,3,6.0356
2012,12,4,6.1792
2012,12,5,5.9834
2012,12,6,5.8873
2012,12,7,5.7552
2012,12,8,5.3657
2012,12,9,5.2843
2012,12,10,5.1334
2012,12,10,5.6359
2012,12,10,5.5454
2012,12,11,5.6363
2012,12,12,6.2763
2012,12,13,5.7209
2012,12,14,5.1369
2012,12,14,6.8577
2012,12,15,7.7325
2012,12,15,8.2122
2012,12,15,8.1711
2012,12,16,8.3061
2012,12,16,8.2990
2012,12,16,8.5090
2012,12,17,8.5274
2012,12,17,8.2072
2012,12,17,8.0625
2012,12,18,7.6980
2012,12,19,7.4556
2012,12,20,7.1280
2012,12,21,6.9078
2012,12,22,11.1688
2012,12,23,10.1598
2012,12,24,10.8156
2012,12,25,10.9645
2012,12,26,10.2004
2012,12,27,9.6859
2012,12,28,10.0443
2012,12,29,10.3967
2012,12,30,10.6673
2012,12,31,10.5602
2013,1,1,10.6477
2013,1,2,10.5086
2013,1,3,10.2512
2013,1,4,10.0778
2013,1,5,9.8575
2013,1,6,9.6969
2013,1,7,9.5220
2013,1,7,9.4549
2013,1,8,9.5217
2013,1,9,9.2573
2013,1,10,9.0192
2013,1,11,8.2530
2013,1,11,9.2153
2013,1,12,10.1949
2013,1,12,9.9290
2013,1,12,11.2850
2013,1,13,11.7304
2013,1,13,11.1743
2013,1,13,11.4272
2013,1,14,10.6511
2013,1,14,8.5539
2013,1,14,8.1883
2013,1,15,7.4036
2013,1,15,7.4447
2013,1,15,7.1433
2013,1,16,6.7385
2013,1,16,6.2540
2013,1,16,6.8033
2013,1,17,6.5551
2013,1,17,6.3654
2013,1,17,6.6952
2013,1,18,6.6853
2013,1,18,7.3247
2013,1,18,9.3036
2013,1,19,6.8097
2013,1,19,7.2803
2013,1,20,9.8674
2013,1,21,7.4438
2013,1,21,7.1419
2013,1,21,7.3675
2013,1,21,7.4784
2013,1,22,7.3159
2013,1,22,7.3442
2013,1,22,7.5063
2013,1,23,7.6125
2013,1,23,7.6445
2013,1,24,7.8595
2013,1,25,7.8053
2013,1,26,7.5694
2013,1,27,7.4271
2013,1,28,7.2100
2013,1,28,7.5831
2013,1,28,6.7776
2013,1,29,6.7797
2013,1,30,6.6760
2013,1,30,8.2461
2013,1,31,8.6741
2013,1,31,9.9976
2013,1,31,10.2695
2013,2,1,10.0363
2013,2,1,8.7572
2013,2,1,8.6253
2013,2,2,9.6287
2013,2,2,9.5854
2013,2,2,9.1951
2013,2,3,8.7758
2013,2,3,9.1656
2013,2,3,8.9748
2013,2,4,9.0037
2013,2,4,9.4772
2013,2,4,9.8834
2013,2,5,9.9374
2013,2,6,10.3819
2013,2,7,9.7551
2013,2,8,9.4310
2013,2,9,9.7141
2013,2,10,9.6037
2013,2,11,9.7143
2013,2,11,9.6335
2013,2,11,9.3770
2013,2,12,9.4380
2013,2,13,8.9680
2013,2,14,8.6800
2013,2,15,7.6969
2013,2,16,7.4762
2013,2,17,7.5744
2013,2,18,7.5757
2013,2,18,7.1845
2013,2,18,7.2677
2013,2,19,7.5730
2013,2,20,7.7851
2013,2,21,8.0290
2013,2,22,7.8578
2013,2,23,7.7938
2013,2,24,7.8419
2013,2,25,7.8626
2013,2,25,7.8407
2013,2,25,7.7681
2013,2,26,7.4892
2013,2,27,7.1666
2013,2,27,7.8604
2013,2,27,9.2248
2013,2,28,9.3969
2013,2,28,9.1519
2013,2,28,8.8508
2013,3,1,9.3266
2013,3,1,8.7097
2013,3,1,9.0873
2013,3,2,8.8066
2013,3,2,8.6801
2013,3,2,8.9926
2013,3,3,9.1704
2013,3,3,9.0475
2013,3,3,9.1849
2013,3,4,9.0247
2013,3,4,9.2125
2013,3,4,9.6582
2013,3,4,9.5166
2013,3,5,9.3714
2013,3,5,9.3645
2013,3,5,9.6735
2013,3,6,9.3368
2013,3,6,9.2979
2013,3,7,9.3484
2013,3,8,9.2354
2013,3,9,9.2036
2013,3,10,9.3379
2013,3,11,8.6353
2013,3,11,8.7040
2013,3,11,8.1903
2013,3,12,8.7702
2013,3,13,8.4792
2013,3,13,8.5039
2013,3,13,8.4112
2013,3,14,7.4259
2013,3,14,7.5735
2013,3,14,8.0311
2013,3,15,7.9976
2013,3,15,7.4760
2013,3,15,7.8794
2013,3,16,7.9775
2013,3,16,8.7855
2013,3,17,8.4309
2013,3,18,8.3324
2013,3,18,7.9344
2013,3,18,8.9573
2013,3,19,8.1551
2013,3,20,7.8191
2013,3,21,8.0595
2013,3,22,7.7090
2013,3,23,7.6393
2013,3,24,7.3961
2013,3,25,7.3077
2013,3,25,7.0920
2013,3,25,6.8785
2013,3,26,6.9395
2013,3,27,7.0048
2013,3,28,7.3290
2013,3,29,7.4040
2013,3,30,6.9504
2013,3,31,6.3141
2013,4,1,6.3795
2013,4,1,6.5441
2013,4,2,6.4498
2013,4,3,6.5116
2013,4,4,6.9508
2013,4,5,7.0166
2013,4,6,7.6501
2013,4,7,7.1574
2013,4,8,7.1880
2013,4,8,7.1527
2013,4,8,6.6096
2013,4,9,6.7321
2013,4,10,6.5168
2013,4,11,7.3289
2013,4,11,10.3910
2013,4,12,10.8040
2013,4,12,10.3906
2013,4,12,11.9945
2013,4,13,11.4792
2013,4,13,9.9898
2013,4,13,10.4883
2013,4,14,9.3375
2013,4,14,8.5988
2013,4,14,8.9073
2013,4,15,8.7852
2013,4,15,8.5541
2013,4,15,8.0026
2013,4,15,7.6940
2013,4,16,8.5129
2013,4,16,8.2423
2013,4,16,7.9294
2013,4,17,7.9436
2013,4,17,8.4304
2013,4,17,8.0847
2013,4,18,7.9541
2013,4,18,7.7026
2013,4,18,8.0282
2013,4,19,7.7203
2013,4,19,7.8420
2013,4,19,7.7444
2013,4,20,7.6228
2013,4,20,7.4687
2013,4,20,6.9332
2013,4,21,6.1229
2013,4,21,6.0042
2013,4,21,5.7440
2013,4,22,5.6024
2013,4,22,5.9050
2013,4,22,5.9788
2013,4,22,6.0292
2013,4,23,6.2312
2013,4,23,6.3119
2013,4,24,6.5316
2013,4,25,8.6120
2013,4,25,8.3570
2013,4,26,7.5600
2013,4,26,7.5014
2013,4,26,7.2916
2013,4,27,7.1590
2013,4,27,6.5867
2013,4,28,6.7730
2013,4,29,7.8295
2013,4,29,7.7131
2013,4,29,7.6130
2013,4,30,7.7430
2013,5,1,7.1380
2013,5,2,6.8240
2013,5,3,6.5450
2013,5,4,6.2410
2013,5,5,6.0070
2013,5,6,5.7820
2013,5,6,5.9680
2013,5,6,5.6006
2013,5,7,5.3818
2013,5,8,5.2900
2013,5,9,4.5471
2013,5,10,4.5595
2013,5,11,4.1241
2013,5,12,4.0075
2013,5,13,3.9913
2013,5,13,4.0966
2013,5,13,3.9176
2013,5,14,3.7839
2013,5,15,3.5634
2013,5,16,3.3342
2013,5,17,3.2250
2013,5,18,3.0482
2013,5,19,2.7846
2013,5,20,2.5816
2013,5,20,2.8298
2013,5,20,2.6459
2013,5,21,2.5964
2013,5,22,2.6053
2013,5,23,2.6352
2013,5,24,2.3249
2013,5,25,2.3525
2013,5,26,1.9635
2013,5,27,1.7977
2013,5,27,1.7745
2013,5,27,1.9597
2013,5,28,2.3307
2013,5,29,2.6432
2013,5,30,2.6415
2013,5,31,2.5658
2013,6,1,3.2311
2013,6,1,5.2375
2013,6,2,8.8796
2013,6,2,11.4234
2013,6,2,13.1481
2013,6,3,12.4908
2013,6,3,12.2559
2013,6,3,12.3991
2013,6,3,12.4128
2013,6,4,12.3674
2013,6,4,12.0820
2013,6,4,12.9285
2013,6,5,13.3636
2013,6,5,14.4642
2013,6,5,14.7511
2013,6,6,14.9537
2013,6,6,15.1908
2013,6,7,14.8111
2013,6,8,14.5227
2013,6,9,13.8300
2013,6,10,13.3779
2013,6,10,13.8486
2013,6,10,13.1451
2013,6,11,12.7493
2013,6,12,12.2439
2013,6,13,12.5502
2013,6,13,13.9213
2013,6,13,13.4396
2013,6,14,13.1757
2013,6,14,15.4214
2013,6,14,15.6669
2013,6,15,13.5204
2013,6,15,11.0409
2013,6,15,11.3644
2013,6,16,11.7428
2013,6,16,11.6126
2013,6,16,11.3794
2013,6,17,10.9033
2013,6,17,11.0506
2013,6,17,10.3973
2013,6,18,8.6344
2013,6,19,8.1347
2013,6,20,8.3209
2013,6,21,8.7807
2013,6,22,8.5385
2013,6,23,8.4418
2013,6,24,9.0747
2013,6,24,9.5010
2013,6,24,9.1700
2013,6,25,9.6280
2013,6,26,8.7250
2013,6,27,8.6138
2013,6,28,8.9030
2013,6,29,7.9543
2013,6,30,7.3985
2013,6,30,6.3678
2013,7,1,6.3894
2013,7,1,6.7606
2013,7,1,6.8348
2013,7,2,7.7713
2013,7,3,6.9790
2013,7,4,5.9764
2013,7,5,8.8737
2013,7,6,10.5287
2013,7,7,10.1415
2013,7,8,9.8847
2013,7,8,10.6794
2013,7,8,10.4883
2013,7,9,10.8579
2013,7,10,10.4744
2013,7,11,8.7395
2013,7,12,8.3869
2013,7,12,8.0955
2013,7,13,7.6126
2013,7,13,7.1853
2013,7,13,7.0107
2013,7,14,7.0108
2013,7,14,7.0447
2013,7,14,7.0888
2013,7,15,6.8205
2013,7,15,6.5384
2013,7,15,6.5703
2013,7,16,6.0122
2013,7,17,5.7986
2013,7,18,5.3840
2013,7,19,4.9997
2013,7,20,4.5602
2013,7,21,4.5140
2013,7,22,4.8831
2013,7,22,4.8398
2013,7,22,-995.2900
2013,7,23,4.8907
2013,7,24,4.2481
2013,7,25,3.6123
2013,7,26,3.1905
2013,7,27,3.4363
2013,7,28,3.5781
2013,7,29,3.4293
2013,7,29,3.4663
2013,7,29,3.4252
2013,7,30,3.2195
2013,7,31,3.1817
2013,8,1,2.7055
2013,8,2,2.1374
2013,8,3,2.0355
2013,8,4,2.3779
2013,8,4,2.8947
2013,8,5,2.3034
2013,8,5,2.6383
2013,8,5,3.0188
2013,8,6,2.7954
2013,8,7,2.4349
2013,8,8,2.5175
2013,8,9,2.6095
2013,8,10,2.4495
2013,8,11,2.3113
2013,8,12,2.3386
2013,8,12,2.4501
2013,8,12,2.4672
2013,8,13,2.3592
2013,8,14,2.2842
2013,8,15,2.0221
2013,8,16,1.9312
2013,8,17,1.9961
2013,8,18,1.9450
2013,8,19,1.8924
2013,8,19,2.0138
2013,8,19,1.8397
2013,8,20,1.7414
2013,8,21,1.6962
2013,8,22,1.2786
2013,8,23,1.3553
2013,8,24,1.3856
2013,8,25,1.3338
2013,8,26,-997.7218
2013,8,26,1.4938
2013,8,26,1.3908
2013,8,27,1.3872
2013,8,28,1.5252
2013,8,29,1.6090
2013,8,30,1.3629
2013,8,31,1.5831
2013,9,1,1.2607
2013,9,2,1.3182
2013,9,3,1.3730
2013,9,3,1.2663
2013,9,4,1.0869
2013,9,5,-997.8065
2013,9,6,1.2114
2013,9,7,-997.9247
2013,9,8,-997.8610
2013,9,9,-997.8787
2013,9,9,1.2563
2013,9,9,1.2489
2013,9,10,1.2899
2013,9,11,1.1434
2013,9,12,-997.9212
2013,9,13,-997.8777
2013,9,14,1.1975
2013,9,15,1.2385
2013,9,16,1.2334
2013,9,16,-997.8302
2013,9,16,1.3970
2013,9,17,1.3423
