year,month,day,nitrate(kg)
2009,9,12,52.11
2009,9,13,29.46
2009,9,14,18.24
2009,9,15,77.36
2009,9,16,10.62
2009,9,17,10.01
2009,9,18,0.00
2009,9,19,0.00
2009,9,20,6.95
2009,9,21,5.46
2009,9,22,7.63
2009,9,23,8.91
2009,9,24,13.60
2009,9,25,20.55
2009,9,26,24.22
2009,9,27,8.29
2009,9,28,3.63
2009,9,29,0.00
2009,9,30,16.05
2009,10,1,0.00
2009,10,2,0.00
2009,10,3,16.76
2009,10,4,261.12
2009,10,5,72.66
2009,10,6,107.16
2009,10,7,150.71
2009,10,8,99.31
2009,10,9,380.71
2009,10,10,1602.50
2009,10,11,3213.33
2009,10,12,4313.39
2009,10,13,4888.74
2009,10,14,3127.70
2009,10,15,4357.34
2009,10,16,3925.77
2009,10,17,2991.28
2009,10,18,2222.61
2009,10,19,2185.42
2009,10,20,2331.88
2009,10,21,2056.00
2009,10,22,1675.27
2009,10,23,1428.01
2009,10,24,9845.49
2009,10,25,21850.33
2009,10,26,28524.58
2009,10,27,27198.05
2009,10,28,26240.95
2009,10,29,17938.26
2009,10,30,12940.16
2009,10,31,11546.84
2009,11,1,18254.60
2009,11,2,27584.12
2009,11,3,27620.08
2009,11,4,21164.80
2009,11,5,15896.35
2009,11,6,13580.92
2009,11,7,14061.43
2009,11,8,9791.18
2009,11,9,9038.70
2009,11,10,12106.61
2009,11,11,9456.98
2009,11,12,7550.36
2009,11,13,5805.71
2009,11,14,5447.44
2009,11,15,4947.70
2009,11,16,4651.34
2009,11,17,4853.26
2009,11,18,6164.63
2009,11,19,6130.13
2009,11,20,6590.33
2009,11,21,6659.32
2009,11,22,7735.08
2009,11,23,6677.10
2009,11,24,5872.51
2009,11,25,5428.45
2009,11,26,4736.56
2009,11,27,4487.01
2009,11,28,3542.15
2009,11,29,3781.91
2009,11,30,3785.42
2009,12,1,3269.84
2009,12,2,3221.40
2009,12,3,7244.30
2009,12,4,18456.94
2009,12,5,26217.46
2009,12,6,26754.24
2009,12,7,23227.99
2009,12,8,21349.76
2009,12,9,29533.05
2009,12,10,63461.37
2009,12,11,71137.98
2009,12,12,71189.11
2009,12,13,63744.20
2009,12,14,48473.11
2009,12,15,32139.14
2009,12,16,36265.53
2009,12,17,45228.30
2009,12,18,29069.18
2009,12,19,24339.47
2009,12,20,21270.49
2009,12,21,20398.53
2009,12,22,18456.45
2009,12,23,17208.27
2009,12,24,14899.62
2009,12,25,21626.22
2009,12,26,135256.26
2009,12,27,171193.95
2009,12,28,144841.93
2009,12,29,115967.49
2009,12,30,83109.06
2009,12,31,67373.69
2010,1,1,53690.01
2010,1,2,43323.89
2010,1,3,40177.60
2010,1,4,32014.37
2010,1,5,23763.06
2010,1,6,20438.17
2010,1,7,18125.94
2010,1,8,14207.73
2010,1,9,22267.72
2010,1,10,22929.27
2010,1,11,12169.74
2010,1,12,8445.88
2010,1,13,6705.00
2010,1,14,6124.38
2010,1,15,7045.15
2010,1,16,7259.27
2010,1,17,7996.72
2010,1,18,7499.43
2010,1,19,4861.83
2010,1,20,4465.48
2010,1,21,4159.17
2010,1,22,3512.54
2010,1,23,3333.21
2010,1,24,3527.47
2010,1,25,127876.18
2010,1,26,246777.51
2010,1,27,212117.75
2010,1,28,159059.77
2010,1,29,103684.11
2010,1,30,69870.41
2010,1,31,63789.21
2010,2,1,49587.11
2010,2,2,43679.38
2010,2,3,34219.46
2010,2,4,27832.20
2010,2,5,21441.75
2010,2,6,15829.32
2010,2,7,12374.22
2010,2,8,11963.54
2010,2,9,11373.62
2010,2,10,12731.47
2010,2,11,12070.01
2010,2,12,9807.72
2010,2,13,6284.12
2010,2,14,5938.81
2010,2,15,6529.29
2010,2,16,9131.71
2010,2,17,7348.40
2010,2,18,5426.62
2010,2,19,4931.70
2010,2,20,4971.48
2010,2,21,7536.30
2010,2,22,6543.70
2010,2,23,5140.54
2010,2,24,25072.46
2010,2,25,39937.83
2010,2,26,43133.06
2010,2,27,39106.00
2010,2,28,34995.76
2010,3,1,32536.95
2010,3,2,68332.74
2010,3,3,133565.19
2010,3,4,157025.85
2010,3,5,173726.15
2010,3,6,184400.54
2010,3,7,202952.89
2010,3,8,217014.16
2010,3,9,236045.22
2010,3,10,269426.24
2010,3,11,300037.74
2010,3,12,304803.67
2010,3,13,344134.75
2010,3,14,478901.70
2010,3,15,457943.14
2010,3,16,356785.97
2010,3,17,284655.33
2010,3,18,208191.00
2010,3,19,166914.90
2010,3,20,117607.67
2010,3,21,87744.82
2010,3,22,68808.19
2010,3,23,57803.19
2010,3,24,73363.38
2010,3,25,77157.53
2010,3,26,104137.09
2010,3,27,131579.06
2010,3,28,126199.79
2010,3,29,288507.05
2010,3,30,370797.49
2010,3,31,252861.32
2010,4,1,178746.52
2010,4,2,110465.15
2010,4,3,88136.52
2010,4,4,67238.64
2010,4,5,54529.19
2010,4,6,42866.87
2010,4,7,33772.23
2010,4,8,194561.15
2010,4,9,351865.92
2010,4,10,220252.60
2010,4,11,148037.97
2010,4,12,117044.80
2010,4,13,73094.75
2010,4,14,51573.73
2010,4,15,46408.53
2010,4,16,36868.85
2010,4,17,24102.15
2010,4,18,20320.73
2010,4,19,16003.84
2010,4,20,14312.44
2010,4,21,14121.61
2010,4,22,10899.48
2010,4,23,9866.53
2010,4,24,10662.65
2010,4,25,22059.15
2010,4,26,311090.13
2010,4,27,569985.92
2010,4,28,425144.40
2010,4,29,313452.91
2010,4,30,202455.02
2010,5,1,160095.16
2010,5,2,114289.63
2010,5,3,149063.24
2010,5,4,152230.57
2010,5,5,144309.06
2010,5,6,110724.49
2010,5,7,80451.35
2010,5,8,92141.80
2010,5,9,76633.96
2010,5,10,52016.23
2010,5,11,66646.08
2010,5,12,274765.88
2010,5,13,378648.53
2010,5,14,394749.42
2010,5,15,438001.54
2010,5,16,316492.16
2010,5,17,216755.23
2010,5,18,371032.36
2010,5,19,503980.68
2010,5,20,422943.71
2010,5,21,328329.90
2010,5,22,457928.05
2010,5,23,473917.21
2010,5,24,285379.11
2010,5,25,275855.83
2010,5,26,239274.69
2010,5,27,176769.69
2010,5,28,144722.05
2010,5,29,129797.96
2010,5,30,132878.19
2010,5,31,88638.06
2010,6,1,120477.34
2010,6,2,167782.20
2010,6,3,173173.23
2010,6,4,119842.86
2010,6,5,94457.72
2010,6,6,123505.87
2010,6,7,128745.44
2010,6,8,159991.10
2010,6,9,137119.57
2010,6,10,185342.47
2010,6,11,185748.60
2010,6,12,165999.88
2010,6,13,210547.05
2010,6,14,226519.90
2010,6,15,194649.23
2010,6,16,225476.03
2010,6,17,204494.23
2010,6,18,151205.46
2010,6,19,112343.14
2010,6,20,80047.91
2010,6,21,59936.44
2010,6,22,55322.36
2010,6,23,41327.73
2010,6,24,29626.76
2010,6,25,24884.57
2010,6,26,22585.77
2010,6,27,20561.48
2010,6,28,43414.41
2010,6,29,66069.50
2010,6,30,92368.68
2010,7,1,61477.45
2010,7,2,36430.18
2010,7,3,20948.52
2010,7,4,14581.08
2010,7,5,11667.70
2010,7,6,9475.82
2010,7,7,7073.04
2010,7,8,7156.22
2010,7,9,8163.96
2010,7,10,7934.23
2010,7,11,9544.08
2010,7,12,8090.57
2010,7,13,8736.22
2010,7,14,5515.06
2010,7,15,4191.27
2010,7,16,3120.75
2010,7,17,1747.24
2010,7,18,1293.33
2010,7,19,789.99
2010,7,20,468.00
2010,7,21,450.17
2010,7,22,258.26
2010,7,23,21.58
2010,7,24,1009.94
2010,7,25,1394.55
2010,7,26,1016.99
2010,7,27,733.97
2010,7,28,42.33
2010,7,29,36.21
2010,7,30,0.00
2010,7,31,0.00
2010,8,1,32.05
2010,8,2,0.00
2010,8,3,0.00
2010,8,4,0.00
2010,8,5,0.00
2010,8,6,0.00
2010,8,7,0.00
2010,8,8,0.00
2010,8,9,0.00
2010,8,10,0.00
2010,8,11,0.00
2010,8,12,21.26
2010,8,13,20.21
2010,8,14,38.22
2010,8,15,16.25
2010,8,16,18.74
2010,8,17,69.73
2010,8,18,12.82
2010,8,19,14.41
2010,8,20,22.70
2010,8,21,34.35
2010,8,22,26.33
2010,8,23,13.26
2010,8,24,10.94
2010,8,25,11.47
2010,8,26,10.30
2010,8,27,13.02
2010,8,28,29.87
2010,8,29,31.41
2010,8,30,20.45
2010,8,31,7.95
2010,9,1,11.74
2010,9,2,95.22
2010,9,3,131.53
2010,9,4,37.48
2010,9,5,9.96
2010,9,6,0.00
2010,9,7,19.33
2010,9,8,0.00
2010,9,9,0.00
2010,9,10,0.00
2010,9,11,4.23
2010,9,12,5.41
2010,9,13,0.00
2010,9,14,4.33
2010,9,15,6.36
2010,9,16,0.00
2010,9,17,5.85
2010,9,18,3.62
2010,9,19,3.84
2010,9,20,6.36
2010,9,21,0.00
2010,9,22,0.00
2010,9,23,6.02
2010,9,24,13.46
2010,9,25,10.42
2010,9,26,0.00
2010,9,27,2.23
2010,9,28,8.66
2010,9,29,11.38
2010,9,30,17.13
2010,10,1,22.97
2010,10,2,6.65
2010,10,3,5.92
2010,10,4,8.38
2010,10,5,12.48
2010,10,6,79.39
2010,10,7,12.38
2010,10,8,7.14
2010,10,9,2.47
2010,10,10,15.24
2010,10,11,19.90
2010,10,12,2.39
2010,10,13,2.45
2010,10,14,40.12
2010,10,15,24.88
2010,10,16,13.26
2010,10,17,4.87
2010,10,18,26.19
2010,10,19,16.54
2010,10,20,4.84
2010,10,21,4.48
2010,10,22,3.69
2010,10,23,3.06
2010,10,24,4.87
2010,10,25,12.13
2010,10,26,15.71
2010,10,27,7.00
2010,10,28,44.89
2010,10,29,9.79
2010,10,30,3.16
2010,10,31,3.84
2010,11,1,1.26
2010,11,2,0.00
2010,11,3,0.00
2010,11,4,0.00
2010,11,5,10.47
2010,11,6,8.56
2010,11,7,0.00
2010,11,8,2.90
2010,11,9,0.00
2010,11,10,0.00
2010,11,11,0.00
2010,11,12,10.91
2010,11,13,9.54
2010,11,14,7.36
2010,11,15,6.81
2010,11,16,10.03
2010,11,17,11.87
2010,11,18,7.24
2010,11,19,7.80
2010,11,20,23.05
2010,11,21,53.53
2010,11,22,35.80
2010,11,23,93.21
2010,11,24,0.00
2010,11,25,292.85
2010,11,26,4650.44
2010,11,27,41659.00
2010,11,28,56271.14
2010,11,29,39305.15
2010,11,30,38127.37
2010,12,1,36599.73
2010,12,2,61685.16
2010,12,3,66669.32
2010,12,4,51792.94
2010,12,5,41186.81
2010,12,6,32872.95
2010,12,7,27435.85
2010,12,8,26357.40
2010,12,9,24567.98
2010,12,10,16631.79
2010,12,11,14719.72
2010,12,12,17934.45
2010,12,13,22439.46
2010,12,14,16110.09
2010,12,15,22359.71
2010,12,16,26113.97
2010,12,17,20304.59
2010,12,18,12964.87
2010,12,19,14387.31
2010,12,20,14653.01
2010,12,21,17382.89
2010,12,22,12334.63
2010,12,23,10998.93
2010,12,24,10173.82
2010,12,25,9864.58
2010,12,26,9063.81
2010,12,27,8463.67
2010,12,28,6869.97
2010,12,29,12895.88
2010,12,30,13102.25
2010,12,31,10010.05
2011,1,1,30484.28
2011,1,2,127212.18
2011,1,3,181116.88
2011,1,4,115946.94
2011,1,5,130760.68
2011,1,6,101132.46
2011,1,7,51486.63
2011,1,8,34647.37
2011,1,9,23192.03
2011,1,10,21342.26
2011,1,11,20830.11
2011,1,12,14369.69
2011,1,13,10630.84
2011,1,14,11877.13
2011,1,15,15718.61
2011,1,16,9878.28
2011,1,17,9535.76
2011,1,18,10663.99
2011,1,19,16201.20
2011,1,20,14836.01
2011,1,21,7241.85
2011,1,22,7830.01
2011,1,23,7362.71
2011,1,24,8568.22
2011,1,25,12210.84
2011,1,26,13475.72
2011,1,27,13896.53
2011,1,28,13309.35
2011,1,29,10968.96
2011,1,30,8543.43
2011,1,31,8681.66
2011,2,1,11900.61
2011,2,2,13701.78
2011,2,3,8139.99
2011,2,4,10686.62
2011,2,5,13033.87
2011,2,6,13281.21
2011,2,7,9298.28
2011,2,8,7394.03
2011,2,9,8323.24
2011,2,10,12207.41
2011,2,11,12307.04
2011,2,12,11574.73
2011,2,13,11261.32
2011,2,14,13275.59
2011,2,15,13528.56
2011,2,16,12060.13
2011,2,17,34621.92
2011,2,18,297786.90
2011,2,19,536753.33
2011,2,20,588346.63
2011,2,21,559374.33
2011,2,22,316649.48
2011,2,23,239372.56
2011,2,24,193386.31
2011,2,25,160016.13
2011,2,26,130564.52
2011,2,27,113850.79
2011,2,28,334667.74
2011,3,1,757688.52
2011,3,2,716979.20
2011,3,3,726734.50
2011,3,4,526884.67
2011,3,5,522496.34
2011,3,6,655793.71
2011,3,7,573539.98
2011,3,8,508568.82
2011,3,9,453087.92
2011,3,10,517281.06
2011,3,11,460523.05
2011,3,12,389812.24
2011,3,13,312378.25
2011,3,14,236812.22
2011,3,15,174624.04
2011,3,16,198311.75
2011,3,17,201536.33
2011,3,18,175433.86
2011,3,19,129839.55
2011,3,20,99543.66
2011,3,21,86065.49
2011,3,22,61549.13
2011,3,23,59553.22
2011,3,24,84999.77
2011,3,25,86634.32
2011,3,26,65198.68
2011,3,27,57656.88
2011,3,28,52251.43
2011,3,29,43760.85
2011,3,30,38700.85
2011,3,31,35842.27
2011,4,1,34389.50
2011,4,2,29946.04
2011,4,3,23890.77
2011,4,4,28747.22
2011,4,5,28281.39
2011,4,6,86587.10
2011,4,7,109032.19
2011,4,8,153135.80
2011,4,9,275914.55
2011,4,10,233500.79
2011,4,11,184251.30
2011,4,12,132876.72
2011,4,13,108411.25
2011,4,14,97434.71
2011,4,15,67908.02
2011,4,16,68603.58
2011,4,17,57258.58
2011,4,18,48218.66
2011,4,19,62550.03
2011,4,20,306932.18
2011,4,21,541175.91
2011,4,22,487041.44
2011,4,23,530710.29
2011,4,24,484817.51
2011,4,25,364908.59
2011,4,26,492054.46
2011,4,27,522457.19
2011,4,28,529120.02
2011,4,29,455741.63
2011,4,30,331094.52
2011,5,1,251375.44
2011,5,2,200775.45
2011,5,3,183111.20
2011,5,4,225916.41
2011,5,5,213712.92
2011,5,6,181657.94
2011,5,7,129609.57
2011,5,8,93515.30
2011,5,9,83537.70
2011,5,10,69320.18
2011,5,11,53745.06
2011,5,12,63160.69
2011,5,13,72291.54
2011,5,14,76700.02
2011,5,15,247593.04
2011,5,16,353196.85
2011,5,17,355379.19
2011,5,18,293197.13
2011,5,19,324393.36
2011,5,20,360570.82
2011,5,21,242230.15
2011,5,22,190822.79
2011,5,23,147852.43
2011,5,24,105726.14
2011,5,25,200380.32
2011,5,26,520645.10
2011,5,27,552553.28
2011,5,28,557458.66
2011,5,29,438545.50
2011,5,30,375475.33
2011,5,31,274290.03
2011,6,1,201196.26
2011,6,2,154422.70
2011,6,3,115194.37
2011,6,4,79897.69
2011,6,5,59139.75
2011,6,6,46219.00
2011,6,7,30147.88
2011,6,8,19859.80
2011,6,9,11413.75
2011,6,10,10880.39
2011,6,11,9484.38
2011,6,12,13889.68
2011,6,13,14660.43
2011,6,14,11518.95
2011,6,15,6707.77
2011,6,16,6636.33
2011,6,17,7615.20
2011,6,18,8460.24
2011,6,19,8434.21
2011,6,20,26612.66
2011,6,21,46569.02
2011,6,22,43423.95
2011,6,23,58636.49
2011,6,24,34401.24
2011,6,25,28021.07
2011,6,26,18748.81
2011,6,27,15838.13
2011,6,28,11790.27
2011,6,29,9787.51
2011,6,30,7676.36
2011,7,1,6576.97
2011,7,2,6451.71
2011,7,3,5552.49
2011,7,4,5180.08
2011,7,5,4543.36
2011,7,6,5692.16
2011,7,7,5249.69
2011,7,8,3921.39
2011,7,9,4409.91
2011,7,10,3593.94
2011,7,11,3917.45
2011,7,12,3735.80
2011,7,13,2472.76
2011,7,14,2456.91
2011,7,15,3372.22
2011,7,16,3251.79
2011,7,17,2228.08
2011,7,18,336.40
2011,7,19,1264.34
2011,7,20,856.53
2011,7,21,502.77
2011,7,22,426.68
2011,7,23,986.46
2011,7,24,1048.11
2011,7,25,1247.29
2011,7,26,632.79
2011,7,27,1430.73
2011,7,28,2099.38
2011,7,29,1443.84
2011,7,30,694.54
2011,7,31,637.47
2011,8,1,513.30
2011,8,2,712.83
2011,8,3,675.25
2011,8,4,643.94
2011,8,5,358.03
2011,8,6,206.25
2011,8,7,3699.22
2011,8,8,4977.96
2011,8,9,5595.06
2011,8,10,7946.46
2011,8,11,3129.21
2011,8,12,3668.83
2011,8,13,3193.05
2011,8,14,2454.08
2011,8,15,3411.50
2011,8,16,364.07
2011,8,17,184.77
2011,8,18,267.24
2011,8,19,241.82
2011,8,20,89.69
2011,8,21,134.07
2011,8,22,172.23
2011,8,23,186.72
2011,8,24,88.57
2011,8,25,2208.52
2011,8,26,4976.33
2011,8,27,6549.96
2011,8,28,3444.77
2011,8,29,1826.77
2011,8,30,1458.55
2011,8,31,1624.06
2011,9,1,1585.18
2011,9,2,894.59
2011,9,3,481.19
2011,9,4,303.42
2011,9,5,305.15
2011,9,6,256.52
2011,9,7,263.10
2011,9,8,673.30
2011,9,9,15142.57
2011,9,10,78689.57
2011,9,11,80057.20
2011,9,12,54001.95
2011,9,13,25301.46
2011,9,14,21811.67
2011,9,15,9465.79
2011,9,16,6498.29
2011,9,17,6515.07
2011,9,18,5899.96
2011,9,19,5752.66
2011,9,20,8077.21
2011,9,21,12517.88
2011,9,22,13622.51
2011,9,23,10946.94
2011,9,24,10687.60
2011,9,25,9518.88
2011,9,26,22506.62
2011,9,27,102649.50
2011,9,28,186174.31
2011,9,29,155910.22
2011,9,30,196146.53
2011,10,1,182824.95
2011,10,2,111240.71
2011,10,3,73580.64
2011,10,4,49785.28
2011,10,5,37831.82
2011,10,6,21513.93
2011,10,7,16818.22
2011,10,8,12724.13
2011,10,9,8874.01
2011,10,10,9911.47
2011,10,11,8858.94
2011,10,12,5968.29
2011,10,13,4731.33
2011,10,14,6134.70
2011,10,15,5578.18
2011,10,16,2024.49
2011,10,17,2381.59
2011,10,18,3625.45
2011,10,19,6660.86
2011,10,20,118066.65
2011,10,21,313860.51
2011,10,22,329927.51
2011,10,23,298216.27
2011,10,24,293828.35
2011,10,25,203919.29
2011,10,26,138671.67
2011,10,27,110768.77
2011,10,28,125814.94
2011,10,29,141032.62
2011,10,30,99071.47
2011,10,31,62946.37
2011,11,1,55194.65
2011,11,2,41410.67
2011,11,3,27340.93
2011,11,4,29025.15
2011,11,5,21032.69
2011,11,6,17345.21
2011,11,7,15780.06
2011,11,8,15656.10
2011,11,9,16669.96
2011,11,10,13336.26
2011,11,11,21756.87
2011,11,12,18463.05
2011,11,13,16287.32
2011,11,14,18354.42
2011,11,15,108007.98
2011,11,16,218116.74
2011,11,17,202187.12
2011,11,18,144482.28
2011,11,19,97108.34
2011,11,20,74081.21
2011,11,21,57494.43
2011,11,22,43349.33
2011,11,23,255890.99
2011,11,24,363195.17
2011,11,25,289005.34
2011,11,26,217567.49
2011,11,27,169345.56
2011,11,28,220017.73
2011,11,29,337623.61
2011,11,30,398663.94
2011,12,1,390370.06
2011,12,2,356181.67
2011,12,3,285434.16
2011,12,4,233865.33
2011,12,5,247486.00
2011,12,6,288723.17
2011,12,7,278909.15
2011,12,8,234803.99
2011,12,9,185156.53
2011,12,10,148910.58
2011,12,11,115172.35
2011,12,12,88918.20
2011,12,13,72323.10
2011,12,14,54899.60
2011,12,15,120092.41
2011,12,16,226097.46
2011,12,17,188293.04
2011,12,18,147352.11
2011,12,19,117494.15
2011,12,20,89099.24
2011,12,21,94865.81
2011,12,22,166024.34
2011,12,23,154427.59
2011,12,24,118629.36
2011,12,25,87763.41
2011,12,26,60640.72
2011,12,27,49552.86
2011,12,28,51276.93
2011,12,29,62632.00
2011,12,30,65199.36
2011,12,31,68877.64
2012,1,1,71558.58
2012,1,2,65813.51
2012,1,3,59840.69
2012,1,4,50729.66
2012,1,5,39924.13
2012,1,6,32230.64
2012,1,7,32686.20
2012,1,8,29540.64
2012,1,9,26049.79
2012,1,10,22252.55
2012,1,11,23403.66
2012,1,12,25126.29
2012,1,13,30253.32
2012,1,14,42192.10
2012,1,15,36337.70
2012,1,16,30165.17
2012,1,17,44579.96
2012,1,18,188160.92
2012,1,19,171910.79
2012,1,20,123271.32
2012,1,21,88428.88
2012,1,22,58332.38
2012,1,23,68452.62
2012,1,24,166807.25
2012,1,25,183408.46
2012,1,26,137169.48
2012,1,27,146725.79
2012,1,28,203241.59
2012,1,29,177170.92
2012,1,30,142077.30
2012,1,31,111937.99
2012,2,1,87978.71
2012,2,2,77837.67
2012,2,3,70489.64
2012,2,4,57901.78
2012,2,5,63884.88
2012,2,6,93923.88
2012,2,7,87694.91
2012,2,8,70166.20
2012,2,9,54745.46
2012,2,10,45595.77
2012,2,11,36294.89
2012,2,12,30042.43
2012,2,13,23697.08
2012,2,14,19993.14
2012,2,15,18768.63
2012,2,16,25600.92
2012,2,17,26713.63
2012,2,18,30186.78
2012,2,19,37931.64
2012,2,20,35143.41
2012,2,21,27434.90
2012,2,22,28353.29
2012,2,23,26567.96
2012,2,24,44621.06
2012,2,25,80042.82
2012,2,26,86631.87
2012,2,27,74284.03
2012,2,28,57161.70
2012,2,29,57838.79
2012,3,1,138676.57
2012,3,2,124921.94
2012,3,3,199410.26
2012,3,4,191659.52
2012,3,5,145074.35
2012,3,6,109351.96
2012,3,7,80269.56
2012,3,8,63557.03
2012,3,9,56858.08
2012,3,10,50352.40
2012,3,11,46680.58
2012,3,12,35169.47
2012,3,13,48238.89
2012,3,14,41788.66
2012,3,15,37362.08
2012,3,16,38134.40
2012,3,17,41315.31
2012,3,18,42636.11
2012,3,19,48290.55
2012,3,20,42609.49
2012,3,21,27718.43
2012,3,22,21418.27
2012,3,23,17834.28
2012,3,24,55721.89
2012,3,25,121496.74
2012,3,26,115511.61
2012,3,27,96732.54
2012,3,28,80952.40
2012,3,29,54449.43
2012,3,30,48001.73
2012,3,31,43854.06
2012,4,1,31664.02
2012,4,2,20331.99
2012,4,3,18467.70
2012,4,4,25883.26
2012,4,5,16029.94
2012,4,6,11541.46
2012,4,7,7578.26
2012,4,8,6764.28
2012,4,9,6820.55
2012,4,10,6255.39
2012,4,11,5726.93
2012,4,12,4161.62
2012,4,13,3724.17
2012,4,14,4209.24
2012,4,15,3780.39
2012,4,16,3753.04
2012,4,17,1964.06
2012,4,18,2195.31
2012,4,19,2404.49
2012,4,20,1673.45
2012,4,21,948.29
2012,4,22,563.10
2012,4,23,458.00
2012,4,24,461.67
2012,4,25,233.16
2012,4,26,48.93
2012,4,27,49.42
2012,4,28,42.47
2012,4,29,23.29
2012,4,30,172.06
2012,5,1,119.39
2012,5,2,31.81
2012,5,3,69.24
2012,5,4,811.77
2012,5,5,3061.15
2012,5,6,1961.17
2012,5,7,3556.09
2012,5,8,42354.56
2012,5,9,65362.85
2012,5,10,64919.78
2012,5,11,73552.26
2012,5,12,52000.41
2012,5,13,27479.89
2012,5,14,22294.71
2012,5,15,22429.19
2012,5,16,15530.84
2012,5,17,11405.92
2012,5,18,12577.33
2012,5,19,11541.46
2012,5,20,9941.30
2012,5,21,8807.94
2012,5,22,7074.70
2012,5,23,6644.50
2012,5,24,4429.27
2012,5,25,3435.35
2012,5,26,2129.01
2012,5,27,2116.68
2012,5,28,1831.99
2012,5,29,1634.32
2012,5,30,1306.30
2012,5,31,1873.10
2012,6,1,5024.77
2012,6,2,3863.63
2012,6,3,3061.96
2012,6,4,3647.50
2012,6,5,3842.10
2012,6,6,3079.16
2012,6,7,2160.62
2012,6,8,844.51
2012,6,9,336.89
2012,6,10,46.73
2012,6,11,60.90
2012,6,12,199.22
2012,6,13,59.50
2012,6,14,43.89
2012,6,15,28.18
2012,6,16,41.49
2012,6,17,35.52
2012,6,18,102.41
2012,6,19,166.46
2012,6,20,56.52
2012,6,21,39.51
2012,6,22,126.02
2012,6,23,77.92
2012,6,24,0.00
2012,6,25,86.12
2012,6,26,211.53
2012,6,27,56.69
2012,6,28,45.56
2012,6,29,58.13
2012,6,30,44.70
2012,7,1,48.22
2012,7,2,73.21
2012,7,3,67.65
2012,7,4,104.96
2012,7,5,31.32
2012,7,6,43.50
2012,7,7,39.05
2012,7,8,0.00
2012,7,9,39.94
2012,7,10,47.07
2012,7,11,26.86
2012,7,12,26.64
2012,7,13,11.84
2012,7,14,10.96
2012,7,15,0.00
2012,7,16,48.41
2012,7,17,10.94
2012,7,18,58.23
2012,7,19,38.36
2012,7,20,74.28
2012,7,21,117.36
2012,7,22,29.60
2012,7,23,105.83
2012,7,24,250.43
2012,7,25,35.03
2012,7,26,17.59
2012,7,27,107.38
2012,7,28,29.07
2012,7,29,57.15
2012,7,30,30.14
2012,7,31,48.93
2012,8,1,55.90
2012,8,2,9.69
2012,8,3,9.42
2012,8,4,19.77
2012,8,5,0.00
2012,8,6,15.34
2012,8,7,54.31
2012,8,8,35.48
2012,8,9,0.00
2012,8,10,0.00
2012,8,11,52.11
2012,8,12,0.00
2012,8,13,500.81
2012,8,14,251.83
2012,8,15,0.00
2012,8,16,83.18
2012,8,17,66.55
2012,8,18,601.12
2012,8,19,649.12
2012,8,20,466.85
2012,8,21,124.78
2012,8,22,35.13
2012,8,23,29.36
2012,8,24,20.55
2012,8,25,12.87
2012,8,26,184.23
2012,8,27,387.94
2012,8,28,606.90
2012,8,29,356.22
2012,8,30,429.37
2012,8,31,910.12
2012,9,1,772.38
2012,9,2,1003.19
2012,9,3,1170.28
2012,9,4,1661.56
2012,9,5,1301.33
2012,9,6,1574.91
2012,9,7,1177.61
2012,9,8,1497.08
2012,9,9,2830.40
2012,9,10,5128.26
2012,9,11,3959.53
2012,9,12,3283.30
2012,9,13,2269.24
2012,9,14,1399.15
2012,9,15,1208.48
2012,9,16,1233.02
2012,9,17,1258.76
2012,9,18,1607.10
2012,9,19,1294.73
2012,9,20,1093.32
2012,9,21,985.80
2012,9,22,1138.71
2012,9,23,1178.46
2012,9,24,981.15
2012,9,25,752.03
2012,9,26,931.65
2012,9,27,857.03
2012,9,28,1026.70
2012,9,29,799.59
2012,9,30,2010.22
2012,10,1,1581.78
2012,10,2,1137.66
2012,10,3,807.22
2012,10,4,1179.79
2012,10,5,1130.32
2012,10,6,1577.55
2012,10,7,3688.21
2012,10,8,11437.23
2012,10,9,18412.41
2012,10,10,10490.90
2012,10,11,6312.15
2012,10,12,6386.77
2012,10,13,6066.76
2012,10,14,6650.88
2012,10,15,7979.35
2012,10,16,5728.40
2012,10,17,8526.99
2012,10,18,9366.38
2012,10,19,6594.73
2012,10,20,8516.42
2012,10,21,11797.27
2012,10,22,16262.20
2012,10,23,17307.05
2012,10,24,15690.84
2012,10,25,14415.20
2012,10,26,20063.11
2012,10,27,19259.41
2012,10,28,22547.60
2012,10,29,22957.32
2012,10,30,16131.71
2012,10,31,21306.46
2012,11,1,34922.85
2012,11,2,38430.75
2012,11,3,46673.98
2012,11,4,46380.15
2012,11,5,30251.94
2012,11,6,15722.65
2012,11,7,13327.36
2012,11,8,17141.66
2012,11,9,17198.42
2012,11,10,14367.15
2012,11,11,11378.10
2012,11,12,14791.29
2012,11,13,16174.28
2012,11,14,31792.71
2012,11,15,51649.57
2012,11,16,25272.11
2012,11,17,18412.90
2012,11,18,20469.00
2012,11,19,19533.59
2012,11,20,14906.67
2012,11,21,12323.67
2012,11,22,15144.28
2012,11,23,16560.11
2012,11,24,9856.65
2012,11,25,8579.69
2012,11,26,7309.16
2012,11,27,9475.47
2012,11,28,9847.11
2012,11,29,8274.60
2012,11,30,8871.27
2012,12,1,8732.35
2012,12,2,8665.76
2012,12,3,6415.81
2012,12,4,6855.00
2012,12,5,6054.38
2012,12,6,5471.24
2012,12,7,5660.88
2012,12,8,6086.68
2012,12,9,5333.04
2012,12,10,9739.56
2012,12,11,36067.36
2012,12,12,75628.42
2012,12,13,56122.39
