year,month,day,flow (cms),,,,,
2016,1,28,65.13,,,,,
2016,1,29,55.78,,,,,
2016,1,30,43.89,,,,,
2016,1,31,44.46,,,,,
2016,2,1,48.99,,,,,
2016,2,2,52.10,,,,,
2016,2,3,75.04,,,,,
2016,2,4,157.72,,,,,
2016,2,5,231.63,,,,,
2016,2,6,201.33,,,,,
2016,2,7,145.55,,,,,
2016,2,8,98.26,,,,,
2016,2,9,83.53,,,,,
2016,2,10,77.02,,,,,
2016,2,11,66.54,,,,,
2016,2,12,65.69,,,,,
2016,2,13,39.36,,,,,
2016,2,14,31.15,,,,,
2016,2,15,33.98,,,,,
2016,2,16,39.08,,,,,
2016,2,17,32.85,,,,,
2016,2,18,36.81,,,,,
2016,2,19,43.61,,,,,
2016,2,20,40.21,,,,,
2016,2,21,32.85,,,,,
2016,2,22,35.68,,,,,
2016,2,23,28.60,,,,,
2016,2,24,33.41,,,,,
2016,2,25,187.17,,,,,
2016,2,26,421.92,,,,,
2016,2,27,413.43,,,,,
2016,2,28,328.47,,,,,
2016,2,29,245.22,,,,,
2016,3,1,210.96,,,,,
2016,3,2,235.03,,,,,
2016,3,3,251.17,,,,,
2016,3,4,245.22,,,,,
2016,3,5,218.61,,,,,
2016,3,6,211.24,,,,,
2016,3,7,221.72,,,,,
2016,3,8,228.52,,,,,
2016,3,9,210.68,,,,,
2016,3,10,206.71,,,,,
2016,3,11,359.62,,,,,
2016,3,12,509.70,,,,,
2016,3,13,523.86,,,,,
2016,3,14,659.78,,,,,
2016,3,15,702.26,,,,,
2016,3,16,637.13,,,,,
2016,3,17,526.69,,,,,
2016,3,18,410.59,,,,,
2016,3,19,294.49,,,,,
2016,3,20,219.46,,,,,
2016,3,21,161.69,,,,,
2016,3,22,111.85,,,,,
2016,3,23,96.84,,,,,
2016,3,24,90.90,,,,,
2016,3,25,305.82,,,,,
2016,3,26,385.11,,,,,
2016,3,27,319.98,,,,,
2016,3,28,515.37,,,,,
2016,3,29,645.62,,,,,
2016,3,30,492.71,,,,,
2016,3,31,447.41,,,,,
2016,4,1,733.41,,,,,
2016,4,2,699.42,,,,,
2016,4,3,535.19,,,,,
2016,4,4,399.27,,,,,
2016,4,5,291.66,,,,,
2016,4,6,222.85,,,,,
2016,4,7,229.65,,,,,
2016,4,8,370.95,,,,,
2016,4,9,467.23,,,,,
2016,4,10,416.26,,,,,
2016,4,11,368.12,,,,,
2016,4,12,390.77,,,,,
2016,4,13,368.12,,,,,
2016,4,14,331.31,,,,,
2016,4,15,258.25,,,,,
2016,4,16,151.78,,,,,
2016,4,17,156.03,,,,,
2016,4,18,141.58,,,,,
2016,4,19,101.94,,,,,
2016,4,20,100.52,,,,,
2016,4,21,83.25,,,,,
2016,4,22,86.93,,,,,
2016,4,23,75.32,,,,,
2016,4,24,78.44,,,,,
2016,4,25,86.93,,,,,
2016,4,26,88.35,,,,,
2016,4,27,123.18,,,,,
2016,4,28,104.21,,,,,
2016,4,29,118.08,,,,,
2016,4,30,137.62,,,,,
2016,5,1,199.07,,,,,
2016,5,2,489.88,,,,,
2016,5,3,707.92,,,,,
2016,5,4,605.98,,,,,
2016,5,5,455.90,,,,,
2016,5,6,336.97,,,,,
2016,5,7,275.52,,,,,
2016,5,8,193.40,,,,,
2016,5,9,146.11,,,,,
2016,5,10,121.48,,,,,
2016,5,11,114.12,,,,,
2016,5,12,264.20,,,,,
2016,5,13,283.17,,,,,
2016,5,14,413.43,,,,,
2016,5,15,402.10,,,,,
2016,5,16,297.33,,,,,
2016,5,17,223.14,,,,,
2016,5,18,144.70,,,,,
2016,5,19,116.10,,,,,
2016,5,20,94.86,,,,,
2016,5,21,88.63,,,,,
2016,5,22,68.81,,,,,
2016,5,23,61.45,,,,,
2016,5,24,56.07,,,,,
2016,5,25,51.82,,,,,
2016,5,26,52.10,,,,,
2016,5,27,40.21,,,,,
2016,5,28,39.36,,,,,
2016,5,29,41.34,,,,,
2016,5,30,39.36,,,,,
2016,5,31,31.15,,,,,
2016,6,1,27.81,,,,,
2016,6,2,34.83,,,,,
2016,6,3,28.32,,,,,
2016,6,4,22.77,,,,,
2016,6,5,35.40,,,,,
2016,6,6,115.53,,,,,
2016,6,7,141.02,,,,,
2016,6,8,101.94,,,,,
2016,6,9,68.81,,,,,
2016,6,10,56.92,,,,,
2016,6,11,46.72,,,,,
2016,6,12,27.89,,,,,
2016,6,13,26.36,,,,,
2016,6,14,30.58,,,,,
2016,6,15,27.95,,,,,
2016,6,16,26.99,,,,,
2016,6,17,46.44,,,,,
2016,6,18,86.93,,,,,
2016,6,19,42.76,,,,,
2016,6,20,29.45,,,,,
2016,6,21,35.68,,,,,
2016,6,22,23.08,,,,,
2016,6,23,90.33,,,,,
2016,6,24,444.57,,,,,
2016,6,25,353.96,,,,,
2016,6,26,300.16,,,,,
2016,6,27,223.42,,,,,
2016,6,28,120.63,,,,,
2016,6,29,124.31,,,,,
2016,6,30,112.42,,,,,
2016,7,1,85.52,,,,,
2016,7,2,57.48,,,,,
2016,7,3,41.63,,,,,
2016,7,4,32.28,,,,,
2016,7,5,30.02,,,,,
2016,7,6,22.46,,,,,
2016,7,7,28.60,,,,,
2016,7,8,30.02,,,,,
2016,7,9,24.30,,,,,
2016,7,10,15.49,,,,,
2016,7,11,25.43,,,,,
2016,7,12,26.22,,,,,
2016,7,13,24.61,,,,,
2016,7,14,28.09,,,,,
2016,7,15,25.82,,,,,
2016,7,16,14.67,,,,,
2016,7,17,16.62,,,,,
2016,7,18,18.32,,,,,
2016,7,19,17.56,,,,,
2016,7,20,13.45,,,,,
2016,7,21,13.34,,,,,
2016,7,22,11.55,,,,,
2016,7,23,9.40,,,,,
2016,7,24,10.70,,,,,
2016,7,25,14.41,,,,,
2016,7,26,12.29,,,,,
2016,7,27,13.85,,,,,
2016,7,28,9.51,,,,,
2016,7,29,7.76,,,,,
2016,7,30,7.62,,,,,
2016,7,31,8.21,,,,,
2016,8,1,13.48,,,,,
2016,8,2,13.73,,,,,
2016,8,3,16.17,,,,,
2016,8,4,14.27,,,,,
2016,8,5,12.91,,,,,
2016,8,6,11.02,,,,,
2016,8,7,11.81,,,,,
2016,8,8,8.64,,,,,
2016,8,9,7.93,,,,,
2016,8,10,6.71,,,,,
2016,8,11,6.14,,,,,
2016,8,12,8.64,,,,,
2016,8,13,7.99,,,,,
2016,8,14,4.87,,,,,
2016,8,15,4.73,,,,,
2016,8,16,14.16,,,,,
2016,8,17,18.32,,,,,
2016,8,18,24.41,,,,,
2016,8,19,27.69,,,,,
2016,8,20,24.89,,,,,
2016,8,21,32.28,,,,,
2016,8,22,21.49,,,,,
2016,8,23,26.31,,,,,
2016,8,24,27.52,,,,,
2016,8,25,27.95,,,,,
2016,8,26,25.46,,,,,
2016,8,27,42.19,,,,,
2016,8,28,34.55,,,,,
2016,8,29,23.93,,,,,
2016,8,30,21.69,,,,,
2016,8,31,20.08,,,,,
2016,9,1,20.22,,,,,
2016,9,2,23.73,,,,,
2016,9,3,25.71,,,,,
2016,9,4,26.33,,,,,
2016,9,5,24.66,,,,,
2016,9,6,21.83,,,,,
2016,9,7,16.45,,,,,
2016,9,8,15.46,,,,,
2016,9,9,10.51,,,,,
2016,9,10,16.99,,,,,
2016,9,11,36.53,,,,,
2016,9,12,74.47,,,,,
2016,9,13,50.97,,,,,
2016,9,14,32.85,,,,,
2016,9,15,25.43,,,,,
2016,9,16,22.23,,,,,
2016,9,17,26.93,,,,,
2016,9,18,54.93,,,,,
2016,9,19,68.81,,,,,
2016,9,20,58.62,,,,,
2016,9,21,52.39,,,,,
2016,9,22,42.48,,,,,
2016,9,23,30.58,,,,,
2016,9,24,19.28,,,,,
2016,9,25,15.94,,,,,
2016,9,26,19.71,,,,,
2016,9,27,15.01,,,,,
2016,9,28,7.56,,,,,
2016,9,29,25.29,,,,,
2016,9,30,38.51,,,,,
2016,10,1,48.42,,,,,
2016,10,2,58.33,,,,,
2016,10,3,57.48,,,,,
2016,10,4,65.13,,,,,
2016,10,5,47.29,,,,,
2016,10,6,38.23,,,,,
2016,10,7,33.13,,,,,
2016,10,8,27.84,,,,,
2016,10,9,20.44,,,,,
2016,10,10,19.34,,,,,
2016,10,11,17.47,,,,,
2016,10,12,16.34,,,,,
2016,10,13,14.16,,,,,
2016,10,14,10.56,,,,,
2016,10,15,10.39,,,,,
2016,10,16,10.87,,,,,
2016,10,17,12.57,,,,,
2016,10,18,12.32,,,,,
2016,10,19,8.64,,,,,
2016,10,20,17.47,,,,,
2016,10,21,52.95,,,,,
2016,10,22,144.70,,,,,
2016,10,23,175.85,,,,,
2016,10,24,106.75,,,,,
2016,10,25,89.20,,,,,
2016,10,26,56.07,,,,,
2016,10,27,46.72,,,,,
2016,10,28,41.06,,,,,
2016,10,29,37.38,,,,,
2016,10,30,37.38,,,,,
2016,10,31,37.94,,,,,
2016,11,1,40.21,,,,,
2016,11,2,45.59,,,,,
2016,11,3,57.20,,,,,
2016,11,4,84.95,,,,,
2016,11,5,69.09,,,,,
2016,11,6,74.19,,,,,
2016,11,7,58.62,,,,,
2016,11,8,47.57,,,,,
2016,11,9,38.51,,,,,
2016,11,10,35.11,,,,,
2016,11,11,29.73,,,,,
2016,11,12,28.32,,,,,
2016,11,13,23.87,,,,,
2016,11,14,20.76,,,,,
2016,11,15,20.13,,,,,
2016,11,16,19.23,,,,,
2016,11,17,17.56,,,,,
2016,11,18,18.18,,,,,
2016,11,19,24.01,,,,,
2016,11,20,13.00,,,,,
2016,11,21,16.11,,,,,
2016,11,22,20.84,,,,,
2016,11,23,20.73,,,,,
2016,11,24,26.87,,,,,
2016,11,25,33.70,,,,,
2016,11,26,45.59,,,,,
2016,11,27,40.78,,,,,
2016,11,28,37.38,,,,,
2016,11,29,99.96,,,,,
2016,11,30,228.23,,,,,
2016,12,1,211.24,,,,,
2016,12,2,162.54,,,,,
2016,12,3,116.67,,,,,
2016,12,4,96.84,,,,,
2016,12,5,75.89,,,,,
2016,12,6,68.53,,,,,
2016,12,7,72.49,,,,,
2016,12,8,81.27,,,,,
2016,12,9,79.29,,,,,
2016,12,10,65.41,,,,,
2016,12,11,58.33,,,,,
2016,12,12,60.88,,,,,
2016,12,13,49.27,,,,,
2016,12,14,43.89,,,,,
2016,12,15,36.53,,,,,
2016,12,16,33.70,,,,,
2016,12,17,36.81,,,,,
2016,12,18,32.00,,,,,
2016,12,19,31.71,,,,,
2016,12,20,31.43,,,,,
2016,12,21,32.56,,,,,
2016,12,22,28.88,,,,,
2016,12,23,30.58,,,,,
2016,12,24,26.42,,,,,
2016,12,25,27.10,,,,,
2016,12,26,83.25,,,,,
2016,12,27,639.96,,,,,
2016,12,28,710.75,,,,,
2016,12,29,540.85,,,,,
2016,12,30,436.08,,,,,
2016,12,31,345.46,,,,,
2017,1,1,254.85,,,,,
2017,1,2,199.92,,,,,
2017,1,3,269.29,,,,,
2017,1,4,770.22,,,,,
2017,1,5,736.24,,,,,
2017,1,6,444.57,,,,,
2017,1,7,300.16,,,,,
2017,1,8,163.67,,,,,
2017,1,9,110.72,,,,,
2017,1,10,86.37,,,,,
2017,1,11,125.44,,,,,
2017,1,12,416.26,,,,,
2017,1,13,1036.39,,,,,
2017,1,14,940.12,,,,,
2017,1,15,654.12,,,,,
2017,1,16,455.90,,,,,
2017,1,17,441.74,,,,,
2017,1,18,835.35,,,,,
2017,1,19,753.23,,,,,
2017,1,20,654.12,,,,,
2017,1,21,925.96,,,,,
2017,1,22,860.83,,,,,
2017,1,23,705.09,,,,,
2017,1,24,645.62,,,,,
2017,1,25,685.27,,,,,
2017,1,26,549.35,,,,,
2017,1,27,421.92,,,,,
2017,1,28,325.64,,,,,
2017,1,29,255.98,,,,,
2017,1,30,170.75,,,,,
2017,1,31,148.38,,,,,
2017,2,1,109.30,,,,,
2017,2,2,100.81,,,,,
2017,2,3,82.40,,,,,
2017,2,4,71.36,,,,,
2017,2,5,70.23,,,,,
2017,2,6,60.60,,,,,
2017,2,7,74.19,,,,,
2017,2,8,376.61,,,,,
2017,2,9,628.63,,,,,
2017,2,10,478.55,,,,,
2017,2,11,365.29,,,,,
2017,2,12,305.82,,,,,
2017,2,13,404.93,,,,,
2017,2,14,430.42,,,,,
2017,2,15,348.30,,,,,
2017,2,16,275.81,,,,,
2017,2,17,204.16,,,,,
2017,2,18,139.88,,,,,
2017,2,19,122.05,,,,,
2017,2,20,110.15,,,,,
2017,2,21,103.92,,,,,
2017,2,22,83.82,,,,,
2017,2,23,76.17,,,,,
2017,2,24,76.46,,,,,
2017,2,25,92.88,,,,,
2017,2,26,88.91,,,,,
2017,2,27,84.95,,,,,
2017,2,28,81.27,,,,,
2017,3,1,113.55,,,,,
2017,3,2,317.15,,,,,
2017,3,3,342.63,,,,,
2017,3,4,288.83,,,,,
2017,3,5,223.99,,,,,
2017,3,6,182.36,,,,,
2017,3,7,169.33,,,,,
2017,3,8,170.75,,,,,
2017,3,9,143.85,,,,,
2017,3,10,146.11,,,,,
2017,3,11,123.18,,,,,
2017,3,12,109.30,,,,,
2017,3,13,80.99,,,,,
2017,3,14,78.44,,,,,
2017,3,15,75.32,,,,,
2017,3,16,62.30,,,,,
2017,3,17,60.60,,,,,
2017,3,18,59.18,,,,,
2017,3,19,69.94,,,,,
2017,3,20,83.25,,,,,
2017,3,21,90.33,,,,,
2017,3,22,83.53,,,,,
2017,3,23,108.17,,,,,
2017,3,24,114.97,,,,,
2017,3,25,88.91,,,,,
2017,3,26,99.39,,,,,
2017,3,27,113.55,,,,,
2017,3,28,157.16,,,,,
2017,3,29,137.62,,,,,
2017,3,30,142.43,,,,,
2017,3,31,671.11,,,,,
2017,4,1,906.14,,,,,
2017,4,2,685.27,,,,,
2017,4,3,492.71,,,,,
2017,4,4,424.75,,,,,
2017,4,5,438.91,,,,,
2017,4,6,671.11,,,,,
2017,4,7,1093.03,,,,,
2017,4,8,985.42,,,,,
2017,4,9,767.39,,,,,
2017,4,10,560.67,,,,,
2017,4,11,455.90,,,,,
2017,4,12,461.56,,,,,
2017,4,13,393.60,,,,,
2017,4,14,291.66,,,,,
2017,4,15,227.10,,,,,
2017,4,16,181.23,,,,,
2017,4,17,160.56,,,,,
2017,4,18,125.16,,,,,
2017,4,19,112.42,,,,,
2017,4,20,112.42,,,,,
2017,4,21,152.63,,,,,
2017,4,22,187.17,,,,,
2017,4,23,164.24,,,,,
2017,4,24,121.76,,,,,
2017,4,25,100.24,,,,,
2017,4,26,96.28,,,,,
2017,4,27,88.63,,,,,
2017,4,28,73.91,,,,,
2017,4,29,79.85,,,,,
2017,4,30,96.28,,,,,
2017,5,1,334.14,,,,,
2017,5,2,588.99,,,,,
2017,5,3,557.84,,,,,
2017,5,4,526.69,,,,,
2017,5,5,1342.22,,,,,
2017,5,6,1860.41,,,,,
2017,5,7,1829.27,,,,,
2017,5,8,1390.35,,,,,
2017,5,9,979.76,,,,,
2017,5,10,668.28,,,,,
2017,5,11,529.52,,,,,
2017,5,12,518.20,,,,,
2017,5,13,436.08,,,,,
2017,5,14,319.98,,,,,
2017,5,15,237.01,,,,,
2017,5,16,143.85,,,,,
2017,5,17,107.89,,,,,
2017,5,18,109.59,,,,,
2017,5,19,74.76,,,,,
2017,5,20,133.66,,,,,
2017,5,21,139.60,,,,,
2017,5,22,220.59,,,,,
2017,5,23,222.00,,,,,
2017,5,24,188.31,,,,,
2017,5,25,193.12,,,,,
2017,5,26,614.47,,,,,
2017,5,27,903.31,,,,,
2017,5,28,1064.71,,,,,
2017,5,29,1036.39,,,,,
2017,5,30,860.83,,,,,
2017,5,31,673.94,,,,,
2017,6,1,487.05,,,,,
2017,6,2,342.63,,,,,
2017,6,3,208.98,,,,,
2017,6,4,158.01,,,,,
2017,6,5,124.88,,,,,
2017,6,6,80.99,,,,,
2017,6,7,59.18,,,,,
2017,6,8,61.73,,,,,
2017,6,9,72.21,,,,,
2017,6,10,54.37,,,,,
2017,6,11,48.99,,,,,
2017,6,12,42.19,,,,,
2017,6,13,39.36,,,,,
2017,6,14,56.92,,,,,
2017,6,15,72.77,,,,,
2017,6,16,68.24,,,,,
2017,6,17,92.88,,,,,
2017,6,18,56.35,,,,,
2017,6,19,48.14,,,,,
2017,6,20,52.95,,,,,
2017,6,21,46.44,,,,,
2017,6,22,45.02,,,,,
2017,6,23,52.39,,,,,
2017,6,24,108.74,,,,,
2017,6,25,190.86,,,,,
2017,6,26,167.35,,,,,
2017,6,27,103.64,,,,,
2017,6,28,71.08,,,,,
2017,6,29,55.78,,,,,
2017,6,30,211.24,,,,,
2017,7,1,883.48,,,,,
2017,7,2,968.43,,,,,
2017,7,3,662.61,,,,,
2017,7,4,410.59,,,,,
2017,7,5,219.74,,,,,
2017,7,6,171.88,,,,,
2017,7,7,97.41,,,,,
2017,7,8,115.82,,,,,
2017,7,9,103.92,,,,,
2017,7,10,228.80,,,,,
2017,7,11,736.24,,,,,
2017,7,12,1189.31,,,,,
2017,7,13,1180.81,,,,,
2017,7,14,877.82,,,,,
2017,7,15,651.29,,,,,
2017,7,16,600.32,,,,,
2017,7,17,563.50,,,,,
2017,7,18,489.88,,,,,
2017,7,19,438.91,,,,,
2017,7,20,268.16,,,,,
2017,7,21,139.04,,,,,
2017,7,22,109.02,,,,,
2017,7,23,177.55,,,,,
2017,7,24,373.78,,,,,
2017,7,25,348.30,,,,,
2017,7,26,254.00,,,,,
2017,7,27,154.89,,,,,
2017,7,28,137.34,,,,,
2017,7,29,83.53,,,,,
2017,7,30,63.15,,,,,
2017,7,31,46.44,,,,,
2017,8,1,41.34,,,,,
2017,8,2,37.38,,,,,
2017,8,3,27.92,,,,,
2017,8,4,34.55,,,,,
2017,8,5,30.58,,,,,
2017,8,6,37.66,,,,,
2017,8,7,37.94,,,,,
2017,8,8,33.41,,,,,
2017,8,9,26.11,,,,,
2017,8,10,21.61,,,,,
2017,8,11,20.10,,,,,
2017,8,12,18.12,,,,,
2017,8,13,15.66,,,,,
2017,8,14,16.88,,,,,
2017,8,15,17.24,,,,,
2017,8,16,13.51,,,,,
2017,8,17,14.72,,,,,
2017,8,18,19.09,,,,,
2017,8,19,12.77,,,,,
2017,8,20,12.15,,,,,
2017,8,21,19.40,,,,,
2017,8,22,31.71,,,,,
2017,8,23,25.99,,,,,
2017,8,24,18.04,,,,,
2017,8,25,17.56,,,,,
2017,8,26,15.21,,,,,
2017,8,27,12.74,,,,,
2017,8,28,11.44,,,,,
2017,8,29,12.63,,,,,
2017,8,30,13.82,,,,,
2017,8,31,64.00,,,,,
2017,9,1,47.01,,,,,
2017,9,2,33.98,,,,,
2017,9,3,26.87,,,,,
2017,9,4,14.95,,,,,
2017,9,5,17.84,,,,,
2017,9,6,14.22,,,,,
2017,9,7,15.32,,,,,
2017,9,8,26.93,,,,,
2017,9,9,17.90,,,,,
2017,9,10,13.96,,,,,
2017,9,11,13.31,,,,,
2017,9,12,10.99,,,,,
2017,9,13,10.02,,,,,
2017,9,14,7.62,,,,,
2017,9,15,6.03,,,,,
2017,9,16,5.24,,,,,
2017,9,17,5.61,,,,,
2017,9,18,6.43,,,,,
2017,9,19,7.39,,,,,
2017,9,20,13.39,,,,,
2017,9,21,32.28,,,,,
2017,9,22,43.61,,,,,
2017,9,23,30.02,,,,,
2017,9,24,20.56,,,,,
2017,9,25,18.89,,,,,
2017,9,26,28.88,,,,,
2017,9,27,26.14,,,,,
2017,9,28,11.21,,,,,
2017,9,29,12.23,,,,,
2017,9,30,7.45,,,,,
2017,10,1,7.22,,,,,
2017,10,2,6.91,,,,,
2017,10,3,6.37,,,,,
2017,10,4,6.51,,,,,
2017,10,5,5.04,,,,,
2017,10,6,5.35,,,,,
2017,10,7,6.54,,,,,
2017,10,8,9.68,,,,,
2017,10,9,10.34,,,,,
2017,10,10,9.12,,,,,
2017,10,11,15.01,,,,,
2017,10,12,18.92,,,,,
2017,10,13,15.57,,,,,
2017,10,14,25.74,,,,,
2017,10,15,28.32,,,,,
2017,10,16,13.85,,,,,
2017,10,17,17.05,,,,,
2017,10,18,19.99,,,,,
2017,10,19,15.55,,,,,
2017,10,20,9.49,,,,,
2017,10,21,8.64,,,,,
2017,10,22,9.46,,,,,
2017,10,23,9.15,,,,,
2017,10,24,17.67,,,,,
2017,10,25,16.23,,,,,
2017,10,26,13.14,,,,,
2017,10,27,22.14,,,,,
2017,10,28,18.29,,,,,
2017,10,29,14.38,,,,,
2017,10,30,14.41,,,,,
2017,10,31,21.44,,,,,
2017,11,1,11.52,,,,,
2017,11,2,16.00,,,,,
2017,11,3,15.80,,,,,
2017,11,4,17.44,,,,,
2017,11,5,34.55,,,,,
2017,11,6,362.46,,,,,
2017,11,7,521.03,,,,,
2017,11,8,404.93,,,,,
2017,11,9,277.50,,,,,
2017,11,10,203.88,,,,,
2017,11,11,169.33,,,,,
2017,11,12,144.70,,,,,
2017,11,13,116.38,,,,,
2017,11,14,83.82,,,,,
2017,11,15,58.62,,,,,
2017,11,16,60.60,,,,,
2017,11,17,63.15,,,,,
2017,11,18,122.33,,,,,
2017,11,19,988.26,,,,,
2017,11,20,1404.51,,,,,
2017,11,21,1319.56,,,,,
2017,11,22,951.44,,,,,
2017,11,23,605.98,,,,,
2017,11,24,450.24,,,,,
2017,11,25,339.80,,,,,
2017,11,26,227.38,,,,,
2017,11,27,144.70,,,,,
2017,11,28,107.60,,,,,
2017,11,29,70.23,,,,,
2017,11,30,67.39,,,,,
2017,12,1,52.95,,,,,
2017,12,2,48.99,,,,,
2017,12,3,44.46,,,,,
2017,12,4,39.93,,,,,
2017,12,5,45.59,,,,,
2017,12,6,37.66,,,,,
2017,12,7,40.49,,,,,
2017,12,8,36.53,,,,,
2017,12,9,28.29,,,,,
2017,12,10,27.24,,,,,
2017,12,11,30.58,,,,,
2017,12,12,28.60,,,,,
2017,12,13,33.98,,,,,
2017,12,14,29.17,,,,,
2017,12,15,25.15,,,,,
2017,12,16,23.73,,,,,
2017,12,17,30.02,,,,,
2017,12,18,30.87,,,,,
2017,12,19,28.32,,,,,
2017,12,20,22.99,,,,,
2017,12,21,23.42,,,,,
2017,12,22,25.12,,,,,
2017,12,23,30.58,,,,,
2017,12,24,25.51,,,,,
2017,12,25,35.40,,,,,
2017,12,26,25.40,,,,,
2017,12,27,19.09,,,,,
2017,12,28,23.13,,,,,
2017,12,29,21.18,,,,,
2017,12,30,21.55,,,,,
2017,12,31,22.20,,,,,
2018,1,1,23.36,,,,,
2018,1,2,31.15,,,,,
2018,1,3,33.98,,,,,
2018,1,4,26.93,,,,,
2018,1,5,29.73,,,,,
2018,1,6,26.05,,,,,
2018,1,7,25.20,,,,,
2018,1,8,24.83,,,,,
2018,1,9,24.81,,,,,
2018,1,10,25.32,,,,,
2018,1,11,47.86,,,,,
2018,1,12,177.26,,,,,
2018,1,13,433.25,,,,,
2018,1,14,464.40,,,,,
2018,1,15,328.47,,,,,
2018,1,16,223.42,,,,,
2018,1,17,149.51,,,,,
2018,1,18,102.22,,,,,
2018,1,19,90.05,,,,,
2018,1,20,84.67,,,,,
2018,1,21,84.95,,,,,
2018,1,22,91.75,,,,,
2018,1,23,167.92,,,,,
2018,1,24,325.64,,,,,
2018,1,25,368.12,,,,,
2018,1,26,308.65,,,,,
2018,1,27,246.92,,,,,
2018,1,28,207.85,,,,,
2018,1,29,185.48,,,,,
2018,1,30,164.80,,,,,
2018,1,31,125.73,,,,,
2018,2,1,97.98,,,,,
2018,2,2,92.03,,,,,
2018,2,3,62.01,,,,,
2018,2,4,56.63,,,,,
2018,2,5,52.10,,,,,
2018,2,6,48.42,,,,,
2018,2,7,50.97,,,,,
2018,2,8,45.02,,,,,
2018,2,9,44.46,,,,,
2018,2,10,43.04,,,,,
2018,2,11,41.91,,,,,
2018,2,12,40.49,,,,,
2018,2,13,40.49,,,,,
2018,2,14,39.08,,,,,
2018,2,15,43.89,,,,,
2018,2,16,205.58,,,,,
2018,2,17,549.35,,,,,
2018,2,18,484.22,,,,,
2018,2,19,447.41,,,,,
2018,2,20,1050.55,,,,,
2018,2,21,1430.00,,,,,
2018,2,22,1540.43,,,,,
2018,2,23,1370.53,,,,,
2018,2,24,1217.62,,,,,
2018,2,25,1166.65,,,,,
2018,2,26,1135.50,,,,,
2018,2,27,951.44,,,,,
2018,2,28,747.56,,,,,
2018,3,1,639.96,,,,,
2018,3,2,1104.36,,,,,
2018,3,3,1169.48,,,,,
2018,3,4,937.29,,,,,
2018,3,5,676.77,,,,,
2018,3,6,501.21,,,,,
2018,3,7,385.11,,,,,
2018,3,8,317.15,,,,,
2018,3,9,242.39,,,,,
2018,3,10,194.54,,,,,
2018,3,11,151.21,,,,,
2018,3,12,131.11,,,,,
2018,3,13,109.30,,,,,
2018,3,14,95.14,,,,,
2018,3,15,88.07,,,,,
2018,3,16,79.29,,,,,
2018,3,17,73.34,,,,,
2018,3,18,64.85,,,,,
2018,3,19,53.80,,,,,
2018,3,20,59.75,,,,,
2018,3,21,63.43,,,,,
2018,3,22,61.16,,,,,
2018,3,23,58.90,,,,,
2018,3,24,49.84,,,,,
2018,3,25,47.86,,,,,
2018,3,26,51.54,,,,,
2018,3,27,64.85,,,,,
2018,3,28,97.13,,,,,
2018,3,29,212.66,,,,,
2018,3,30,634.30,,,,,
2018,3,31,826.85,,,,,
2018,4,1,690.93,,,,,
2018,4,2,495.54,,,,,
2018,4,3,348.30,,,,,
2018,4,4,580.49,,,,,
2018,4,5,767.39,,,,,
2018,4,6,736.24,,,,,
2018,4,7,597.48,,,,,
2018,4,8,438.91,,,,,
2018,4,9,376.61,,,,,
2018,4,10,311.48,,,,,
2018,4,11,225.97,,,,,
2018,4,12,162.82,,,,,
2018,4,13,131.67,,,,,
2018,4,14,131.96,,,,,
2018,4,15,331.31,,,,,
2018,4,16,756.06,,,,,
2018,4,17,741.90,,,,,
2018,4,18,577.66,,,,,
2018,4,19,461.56,,,,,
2018,4,20,359.62,,,,,
2018,4,21,297.33,,,,,
2018,4,22,234.75,,,,,
2018,4,23,208.98,,,,,
2018,4,24,185.48,,,,,
2018,4,25,164.24,,,,,
2018,4,26,105.90,,,,,
2018,4,27,89.48,,,,,
2018,4,28,99.96,,,,,
2018,4,29,100.24,,,,,
2018,4,30,90.33,,,,,
2018,5,1,76.46,,,,,
2018,5,2,72.49,,,,,
2018,5,3,179.53,,,,,
2018,5,4,356.79,,,,,
2018,5,5,413.43,,,,,
2018,5,6,331.31,,,,,
2018,5,7,279.77,,,,,
2018,5,8,255.70,,,,,
2018,5,9,214.92,,,,,
2018,5,10,190.86,,,,,
2018,5,11,150.93,,,,,
2018,5,12,118.65,,,,,
2018,5,13,101.66,,,,,
2018,5,14,116.10,,,,,
2018,5,15,212.94,,,,,
2018,5,16,276.66,,,,,
2018,5,17,294.49,,,,,
2018,5,18,264.48,,,,,
2018,5,19,256.27,,,,,
2018,5,20,294.49,,,,,
2018,5,21,276.09,,,,,
2018,5,22,234.75,,,,,
2018,5,23,185.76,,,,,
2018,5,24,176.41,,,,,
2018,5,25,188.31,,,,,
2018,5,26,160.84,,,,,
2018,5,27,125.44,,,,,
2018,5,28,120.91,,,,,
2018,5,29,115.25,,,,,
2018,5,30,100.52,,,,,
2018,5,31,79.29,,,,,
2018,6,1,68.24,,,,,
2018,6,2,92.60,,,,,
2018,6,3,125.44,,,,,
2018,6,4,96.56,,,,,
2018,6,5,62.30,,,,,
2018,6,6,51.82,,,,,
2018,6,7,64.28,,,,,
2018,6,8,61.73,,,,,
2018,6,9,68.53,,,,,
2018,6,10,117.51,,,,,
2018,6,11,373.78,,,,,
2018,6,12,552.18,,,,,
2018,6,13,501.21,,,,,
2018,6,14,351.13,,,,,
2018,6,15,258.82,,,,,
2018,6,16,185.19,,,,,
2018,6,17,92.88,,,,,
