Year,Month,Day,Sediment(mg/L)
2014,4,14,67.7740
2014,4,15,46.6920
2014,4,16,32.7860
2014,4,17,36.3280
2014,4,18,31.4840
2014,4,19,75.3670
2014,4,20,27.6680
2014,4,21,20.7290
2014,4,21,22.7480
2014,4,21,21.2940
2014,4,22,-999.0000
2014,4,23,27.7280
2014,4,24,28.6620
2014,4,25,31.2500
2014,5,1,46.2770
2014,5,2,27.4840
2014,5,3,29.8290
2014,5,3,43.4780
2014,5,3,40.3890
2014,5,4,41.1980
2014,5,4,42.1760
2014,5,4,43.6950
2014,5,5,40.3640
2014,5,5,39.3440
2014,5,6,34.3710
2014,5,7,33.4190
2014,5,8,31.4070
2014,5,9,38.2260
2014,5,9,38.2260
2014,5,9,38.2260
2014,5,10,23.6900
2014,5,10,23.6900
2014,5,10,23.6900
2014,5,11,18.7030
2014,5,11,18.7030
2014,5,11,18.7030
2014,5,12,18.0870
2014,5,12,18.0870
2014,5,12,18.0870
2014,5,12,19.1570
2014,5,12,19.1570
2014,5,12,19.1570
2014,5,12,24.7670
2014,5,13,25.7880
2014,5,14,31.7880
2014,5,15,135.6600
2014,5,15,231.5700
2014,5,16,97.0040
2014,5,16,299.1900
2014,5,16,206.7600
2014,5,17,190.7400
2014,5,17,172.0200
2014,5,17,119.7000
2014,5,18,78.8250
2014,5,18,50.7610
2014,5,18,85.4160
2014,5,19,25.7730
2014,5,19,65.8970
2014,5,19,70.1510
2014,5,20,46.9870
2014,5,21,32.3450
2014,5,22,93.4780
2014,5,22,109.2000
2014,5,23,151.7600
2014,5,23,90.1630
2014,5,24,61.9150
2014,5,25,41.6170
2014,5,26,30.1140
2014,5,27,52.2760
2014,5,27,45.5600
2014,5,28,29.6610
2014,5,29,27.3290
2014,5,30,28.3760
2014,5,30,44.7050
2014,5,31,43.1720
2014,5,31,39.2150
2014,5,31,37.1680
2014,6,1,31.8180
2014,6,1,45.1040
2014,6,2,81.2830
2014,6,2,46.9100
2014,6,2,48.9290
2014,6,3,41.8250
2014,6,4,41.2450
2014,6,5,45.4010
2014,6,6,32.7380
2014,6,7,38.4250
2014,6,8,31.8330
2014,6,9,22.8170
2014,6,9,35.9640
2014,6,9,52.1090
2014,6,9,49.6180
2014,6,10,69.7210
2014,6,10,79.5840
2014,6,10,96.9970
2014,6,11,76.6480
2014,6,11,87.4200
2014,6,11,76.9230
2014,6,12,82.4170
2014,6,12,85.6030
2014,6,13,68.7360
2014,6,14,43.9810
2014,6,15,59.5530
2014,6,16,38.3060
2014,6,16,42.5000
2014,6,16,44.1810
2014,6,17,59.6590
2014,6,18,38.7590
2014,6,19,34.2790
2014,6,19,54.5120
2014,6,20,29.6120
2014,6,20,34.4000
2014,6,20,42.6690
2014,6,21,31.6970
2014,6,21,43.4780
2014,6,22,35.9960
2014,6,23,24.3000
2014,6,23,35.5000
2014,6,23,32.1000
2014,6,24,67.0670
2014,6,25,91.4570
2014,6,26,214.4300
2014,6,26,211.3000
2014,6,27,212.1200
2014,6,27,230.5800
2014,6,27,192.2600
2014,6,28,132.8700
2014,6,28,131.3800
2014,6,28,110.6300
2014,6,29,65.0880
2014,6,29,68.7890
2014,6,30,50.6950
2014,6,30,59.9170
2014,6,30,71.4280
2014,7,1,52.7210
2014,7,2,49.5300
2014,7,3,42.5750
2014,7,4,60.4600
2014,7,5,32.4560
2014,7,6,40.6970
2014,7,7,44.1860
2014,7,7,46.7950
2014,7,7,36.5590
2014,7,8,40.8360
2014,7,8,33.4570
2014,7,9,27.1960
2014,7,9,40.7080
2014,7,9,34.4820
2014,7,10,48.9070
2014,7,10,50.1760
2014,7,11,32.9970
2014,7,12,47.7740
2014,7,13,54.7400
2014,7,14,44.4910
2014,7,14,32.9890
2014,7,14,44.2650
2014,7,15,42.4860
2014,7,16,30.8700
2014,7,17,91.5250
2014,7,18,42.1940
2014,7,19,52.0570
2014,7,20,34.4230
2014,7,21,32.6430
2014,7,21,25.2480
2014,7,21,-999.0000
2014,7,22,-999.0000
2014,7,23,-999.0000
2014,7,25,-999.0000
2014,7,26,-999.0000
2014,7,27,-999.0000
2014,7,28,-999.0000
2014,7,28,-999.0000
2014,7,28,31.7180
2014,7,29,26.3390
2014,7,30,68.7140
2014,7,31,28.9130
2014,8,1,35.9220
2014,8,2,31.7890
2014,8,3,57.1710
2014,8,4,43.6740
2014,8,4,48.4890
2014,8,4,27.1280
2014,8,5,26.7780
2014,8,6,34.5450
2014,8,7,27.2820
2014,8,8,31.9710
2014,8,9,55.5550
2014,8,10,43.6600
2014,8,11,58.5720
2014,8,11,51.4750
2014,8,11,43.0460
2014,8,12,40.8160
2014,8,13,28.1440
2014,8,14,42.1390
2014,8,15,27.6560
2014,8,16,30.9050
2014,8,17,96.2300
2014,8,17,42.4710
2014,8,18,32.2580
2014,8,18,35.0000
2014,8,18,35.5640
2014,8,19,27.0030
2014,8,20,28.1810
2014,8,21,29.3570
2014,8,22,39.7960
2014,8,23,28.2250
2014,8,24,43.5170
2014,8,25,27.8510
2014,8,25,34.4160
2014,8,26,42.3370
2014,8,27,40.9430
2014,8,28,39.7790
2014,8,29,37.8690
2014,8,30,44.4770
2014,9,1,24.7100
2014,9,2,34.1270
2014,9,2,39.5430
2014,9,3,31.8110
2014,9,4,31.0750
2014,9,5,27.0270
2014,9,6,32.1190
2014,9,7,28.0940
2014,9,7,23.4740
2014,9,8,33.5570
2014,9,8,31.2500
2014,9,8,34.2700
2014,9,9,20.5780
2014,9,10,29.2640
2014,9,11,47.7580
2014,9,12,75.7430
2014,9,12,82.8400
2014,9,13,62.5000
2014,9,13,77.1440
2014,9,13,65.2890
2014,9,14,50.7990
2014,9,14,57.2680
2014,9,14,50.9140
2014,9,15,44.4790
2014,9,15,43.9050
2014,9,15,52.4440
2014,9,16,47.8990
2014,9,17,34.3380
2014,9,18,26.6340
2014,9,19,37.8540
2014,9,20,51.6470
2014,9,22,27.9960
2014,9,22,30.1120
2014,9,22,39.2490
2014,9,23,32.8330
2014,9,24,31.0180
2014,9,25,32.4010
2014,9,26,25.2670
2014,9,27,23.8850
2014,9,28,30.4500
2014,9,29,22.9880
2014,9,29,27.5000
2014,9,29,27.6490
2014,9,30,28.1970
2014,10,1,33.6390
2014,10,2,29.1970
2014,10,3,42.2830
2014,10,4,31.6830
2014,10,5,15.0750
2014,10,6,12.3570
2014,10,6,12.7420
2014,10,6,14.4280
2014,10,7,15.4400
2014,10,8,15.5300
2014,10,9,25.1950
2014,10,10,31.8270
2014,10,11,26.7550
2014,10,12,20.7100
2014,10,13,26.3440
2014,10,13,33.9800
2014,10,13,33.4440
2014,10,14,36.3150
2014,10,15,32.3950
2014,10,16,35.0090
2014,10,17,37.3440
2014,10,18,32.4570
2014,10,19,20.3910
2014,10,20,19.6260
2014,10,20,23.5090
2014,10,20,19.5500
2014,10,21,20.7760
2014,10,22,21.5330
2014,10,23,24.7310
2014,10,24,27.6890
2014,10,25,29.7320
2014,10,26,24.5670
2014,10,27,21.0210
2014,10,27,23.8760
2014,10,27,42.1370
2014,10,28,29.9510
2014,10,29,20.8740
2014,10,30,19.9200
2014,10,31,21.2350
2014,11,1,18.0560
2014,11,2,13.6980
2014,11,3,14.9510
2014,11,3,13.4930
2014,11,3,15.1080
2014,11,4,10.2040
2014,11,5,10.4160
2014,11,6,12.9730
2014,11,7,10.7080
2014,11,8,15.4380
2014,11,9,10.0860
2014,11,10,8.2360
2014,11,10,7.0694
2014,11,10,9.2507
2014,11,11,18.2310
2014,11,12,6.2208
2014,11,13,2.4038
2014,11,14,3.6443
2014,11,15,6.3879
2014,11,16,11.2360
2014,11,17,12.8750
2014,11,17,35.5750
2014,11,17,12.7630
2014,11,18,33.5080
2014,11,19,26.5710
2014,11,20,20.2480
2014,11,21,12.2860
2014,11,22,13.6980
2014,11,23,22.8490
2014,11,24,30.1070
2014,11,24,110.0400
2014,11,24,57.2800
2014,11,25,50.5760
2014,11,25,98.5250
2014,11,26,195.8500
2014,11,26,170.6500
2014,11,26,140.4600
2014,11,27,126.2000
2014,11,27,91.9880
2014,11,27,73.1900
2014,11,28,55.9920
2014,11,28,48.5730
2014,11,29,48.6690
2014,11,30,59.9070
2014,12,1,35.7140
2014,12,1,39.6920
2014,12,1,37.5850
2014,12,2,29.3540
2014,12,3,29.1660
2014,12,4,20.6830
2014,12,5,18.0900
2014,12,6,24.8880
2014,12,7,12.0840
2014,12,8,12.8280
2014,12,8,11.1440
2014,12,8,11.0110
2014,12,8,12.2250
2014,12,9,15.3560
2014,12,9,15.6510
2014,12,9,13.9680
2014,12,10,13.4320
2014,12,10,13.9440
2014,12,11,13.2820
2014,12,12,10.2320
2014,12,13,10.6380
2014,12,14,18.4170
2014,12,15,16.6660
2014,12,15,14.2970
2014,12,15,18.3000
2014,12,16,16.6000
2014,12,17,19.2000
2014,12,18,13.3000
2014,12,19,16.6000
2014,12,20,15.7000
2014,12,21,13.7000
2014,12,22,7.7000
2014,12,23,11.5000
2014,12,24,12.1000
2014,12,25,25.5000
2014,12,26,20.5000
2014,12,27,43.2000
2014,12,28,33.2000
2014,12,29,33.1000
2014,12,30,31.1000
2014,12,31,27.9000
2015,1,1,25.0000
2015,1,2,23.6000
2015,1,3,19.4000
2015,1,4,51.6000
2015,1,5,78.3000
2015,1,5,66.9000
2015,1,5,65.6000
2015,1,6,80.0000
2015,1,6,102.0000
2015,1,6,90.4000
2015,1,7,73.2000
2015,1,7,63.0000
2015,1,7,58.4000
2015,1,8,53.2000
2015,1,8,47.6000
2015,1,16,11.0200
2015,1,17,8.5127
2015,1,18,7.7160
2015,1,19,8.4269
2015,1,19,7.0958
2015,1,19,11.7000
2015,1,20,10.0000
2015,1,21,7.1000
2015,1,22,10.2000
2015,1,23,4.9000
2015,1,24,4.2000
2015,1,25,5.9000
2015,1,26,6.9000
2015,1,26,4.9000
2015,1,26,8.2000
2015,1,27,9.2000
2015,1,28,9.0000
2015,1,29,7.5000
2015,1,30,6.4000
2015,1,31,4.8000
2015,2,1,5.8000
2015,2,2,6.0000
2015,2,3,5.7000
2015,2,3,6.8000
2015,2,4,7.2000
2015,2,5,8.3000
2015,2,6,4.7000
2015,2,7,2.4000
2015,2,8,3.7000
2015,2,9,4.4000
2015,2,9,5.0000
2015,2,9,7.1501
2015,2,9,4.1220
2015,2,10,6.0377
2015,2,10,3.5555
2015,2,10,4.0096
2015,2,11,4.7141
2015,2,11,4.9834
2015,2,12,4.8115
2015,2,13,9.5588
2015,2,14,9.0702
2015,2,15,8.6682
2015,2,16,8.1832
2015,2,16,9.7087
2015,2,16,11.2000
2015,2,17,6.1000
2015,2,18,6.6000
2015,2,19,4.2000
2015,2,20,2.8000
2015,2,21,0.5000
2015,2,22,2.4000
2015,2,23,2.9000
2015,2,23,2.1000
2015,2,23,4.3321
2015,2,24,5.2949
2015,2,25,5.3440
2015,2,26,3.6127
2015,2,27,2.9112
2015,2,28,6.6964
2015,3,1,4.4576
2015,3,2,3.5435
2015,3,2,3.0052
2015,3,2,26.0520
2015,3,3,10.3150
2015,3,4,5.4380
2015,3,5,7.8124
2015,3,6,5.7061
2015,3,7,4.5132
2015,3,8,3.9267
2015,3,9,3.2531
2015,3,9,1.1480
2015,3,9,6.5000
2015,3,10,-999.0000
2015,3,11,17.1000
2015,3,11,80.5000
2015,3,12,90.6000
2015,3,12,157.1000
2015,3,12,195.5000
2015,3,13,227.0000
2015,3,13,293.2000
2015,3,13,1984.1000
2015,3,14,246.0000
2015,3,14,143.2000
2015,3,14,169.5000
2015,3,15,194.4000
2015,3,15,162.2000
2015,3,15,177.6000
2015,3,16,185.2000
2015,3,16,104.8000
2015,3,16,123.0100
2015,3,16,81.2320
2015,3,17,102.6400
2015,3,17,65.3950
2015,3,17,55.9700
2015,3,18,83.6820
2015,3,18,61.0230
2015,3,19,49.2810
2015,3,20,27.8970
2015,3,21,32.9340
2015,3,22,20.6180
2015,3,23,24.0000
2015,3,23,39.7720
2015,3,23,34.0900
2015,3,24,33.5300
2015,3,25,8.7719
2015,3,26,9.5694
2015,3,27,38.6360
2015,3,28,98.8020
2015,3,28,82.3530
2015,3,29,72.4130
2015,3,29,80.3860
2015,3,29,69.3070
2015,3,30,54.9830
2015,3,30,-999.0000
2015,3,30,46.6320
2015,3,31,65.9340
2015,4,1,37.0370
2015,4,2,50.6910
2015,4,3,31.0450
2015,4,4,23.4110
2015,4,5,28.1950
2015,4,6,22.3150
2015,4,6,34.2000
2015,4,7,59.9000
2015,4,8,44.6000
2015,4,9,55.2000
2015,4,10,201.1000
2015,4,10,193.3000
2015,4,11,151.5000
2015,4,11,182.7000
2015,4,11,183.3000
2015,4,12,186.1000
2015,4,12,167.7000
2015,4,12,139.4000
2015,4,13,148.3000
2015,4,13,130.9000
2015,4,13,130.1100
2015,4,14,80.2130
2015,4,15,93.0650
2015,4,16,58.8230
2015,4,17,56.0130
2015,4,18,81.3490
2015,4,19,113.2400
2015,4,20,68.3760
2015,4,20,31.1280
2015,4,20,76.3880
2015,4,21,90.0000
2015,4,22,68.0170
2015,4,23,55.4320
2015,4,24,39.6550
2015,4,25,44.9820
2015,4,26,40.5840
2015,4,27,29.2880
2015,4,27,37.6710
2015,4,27,31.5780
2015,4,28,24.6670
2015,4,29,30.2450
2015,4,30,42.1680
2015,5,1,24.6470
2015,5,2,31.1110
2015,5,3,63.6940
2015,5,4,33.3330
2015,5,4,53.3040
2015,5,4,27.0670
2015,5,5,16.0420
2015,5,6,35.2940
2015,5,7,44.1890
2015,5,8,70.3760
2015,5,9,25.5000
2015,5,10,18.2550
2015,5,11,11.6730
2015,5,11,19.6070
2015,5,11,23.2000
2015,5,12,31.1000
2015,5,13,149.6000
2015,5,14,32.0000
2015,5,15,27.4000
2015,5,16,19.7000
2015,5,17,32.0000
2015,5,18,41.9000
2015,5,18,19.2000
2015,5,18,29.5000
2015,5,19,26.6000
2015,5,20,44.7000
2015,5,21,42.7000
2015,5,22,36.5000
2015,5,23,31.5000
2015,5,24,38.4000
2015,5,25,65.6000
2015,5,25,82.7250
2015,5,26,34.3830
2015,5,27,28.2250
2015,5,28,69.8690
2015,5,29,83.8320
2015,5,30,24.3400
2015,5,31,47.7270
2015,5,31,88.0950
2015,5,31,178.0300
2015,6,1,246.0700
2015,6,1,457.4200
2015,6,1,411.7600
2015,6,1,339.4800
2015,6,2,270.8300
2015,6,2,220.5800
2015,6,2,179.4100
2015,6,3,152.1700
2015,6,3,128.9000
2015,6,4,92.5920
2015,6,5,62.6560
2015,6,6,37.2800
2015,6,7,45.2490
2015,6,8,31.1000
2015,6,8,30.7160
2015,6,8,58.3550
2015,6,9,54.8240
2015,6,10,70.3290
2015,6,11,89.1560
2015,6,11,124.4900
2015,6,12,119.6500
2015,6,12,102.9700
2015,6,12,70.9530
2015,6,13,63.0250
2015,6,13,61.8550
2015,6,14,137.1700
2015,6,14,324.5200
2015,6,15,387.8300
2015,6,15,368.4200
2015,6,15,366.7000
2015,6,15,362.8000
2015,6,16,314.5000
2015,6,16,327.2000
2015,6,16,322.2000
2015,6,17,282.8000
2015,6,17,262.4000
2015,6,20,80.5000
2015,6,20,75.9000
2015,6,21,70.8000
2015,6,21,68.6000
2015,6,21,70.3000
2015,6,22,67.0000
2015,6,22,62.7000
2015,6,22,66.0020
2015,6,22,63.3060
2015,6,23,56.4850
2015,6,23,56.1910
2015,6,23,52.8090
2015,6,24,41.9440
2015,6,24,69.3060
2015,6,25,27.7420
2015,6,26,29.4110
2015,6,27,42.7040
2015,6,27,137.3000
2015,6,27,223.2400
2015,6,28,231.6900
2015,6,28,168.1700
2015,6,28,124.6100
2015,6,29,116.0500
2015,6,29,107.2200
2015,6,29,120.7000
2015,6,29,96.5000
2015,6,30,77.7000
2015,6,30,71.4000
2015,6,30,60.8000
2015,7,1,60.4000
2015,7,1,62.0000
2015,7,1,61.5000
2015,7,2,57.0000
2015,7,2,66.9000
2015,7,3,56.2000
2015,7,4,45.8000
2015,7,5,41.7000
2015,7,6,31.5000
2015,7,6,28.1000
2015,7,6,28.6620
2015,7,6,26.6800
2015,7,7,20.8330
2015,7,7,41.9420
2015,7,7,25.6130
2015,7,8,23.4520
2015,7,8,26.2230
2015,7,8,19.7820
2015,7,9,24.7570
2015,7,13,68.8290
2015,7,15,81.5550
2015,7,15,80.7520
2015,7,16,89.2270
2015,7,16,92.4780
2015,7,16,81.2010
2015,7,17,68.5920
2015,7,17,70.3810
2015,7,17,65.1110
2015,7,18,53.0760
2015,7,18,67.5350
2015,7,20,111.8000
2015,7,20,117.0500
2015,7,20,103.5100
2015,7,21,87.3260
2015,7,21,91.3600
2015,7,22,60.6360
2015,7,23,41.1360
2015,7,24,42.3910
2015,7,25,39.1750
2015,7,26,26.6660
2015,7,27,22.4970
2015,7,27,33.8050
2015,7,27,33.8050
2015,7,27,54.5190
2015,7,28,37.8250
2015,7,29,28.1970
2015,7,30,23.8090
2015,7,31,58.1890
2015,8,1,21.4060
2015,8,2,56.2770
2015,8,3,51.8070
2015,8,3,22.3120
2015,8,3,23.9230
2015,8,4,68.1340
2015,8,5,29.3250
2015,8,6,43.4780
2015,8,7,35.4450
2015,8,8,55.6840
2015,8,9,50.1130
2015,8,10,42.7800
2015,8,10,98.9470
2015,8,10,88.8430
2015,8,11,46.0060
2015,8,12,56.1550
2015,8,13,81.6540
2015,8,14,58.5100
2015,8,15,72.3930
2015,8,16,103.1800
2015,8,17,42.3910
2015,8,17,46.2770
2015,8,24,24.9000
2015,8,24,32.2190
2015,8,25,43.1230
2015,8,26,30.9160
2015,8,27,33.0940
2015,8,28,76.7770
2015,8,29,75.4710
2015,8,31,23.1820
2015,8,31,89.1720
2015,9,1,35.3490
2015,9,2,52.5400
2015,9,3,34.1000
2015,9,4,31.4960
2015,9,5,46.5270
2015,9,6,33.5460
2015,9,6,22.9590
2015,9,7,72.8960
2015,9,7,41.0120
2015,9,7,34.4180
2015,9,8,20.1690
2015,9,9,17.4210
2015,9,10,19.6980
2015,9,11,22.8260
2015,9,12,22.5220
2015,9,13,29.0170
2015,9,14,19.8110
2015,9,14,-999.0000
2015,9,14,22.6050
2015,9,14,29.8780
2015,9,15,19.5160
2015,9,16,24.4850
2015,9,17,20.4520
2015,9,18,22.5470
2015,9,19,26.4830
2015,9,20,21.8130
2015,9,21,17.8000
2015,9,21,27.7100
2015,9,21,21.8900
2015,9,21,25.8260
2015,9,22,20.8330
2015,9,23,20.5800
2015,9,24,46.0150
2015,9,25,20.0000
2015,9,26,17.5820
2015,9,27,29.5010
2015,9,28,17.0210
2015,9,28,-999.0000
2015,9,28,23.7110
2015,9,28,16.6140
2015,9,29,83.9890
2015,9,30,35.5370
2015,10,1,49.0600
2015,10,2,51.3080
2015,10,3,21.0080
2015,10,4,11.1330
2015,10,5,16.1900
2015,10,5,-999.0000
2015,10,5,16.8060
2015,10,6,11.2990
2015,10,7,11.8950
2015,10,8,17.1060
2015,10,9,16.8060
2015,10,10,19.0530
2015,10,11,21.1910
2015,10,12,15.1940
2015,10,12,17.9100
2015,10,12,23.6890
2015,10,12,21.5660
2015,10,13,16.8420
2015,10,14,17.9920
2015,10,15,18.2400
2015,10,16,15.4180
2015,10,17,14.5250
2015,10,18,14.6870
2015,10,19,-999.0000
2015,10,19,13.0710
2015,10,19,13.0790
2015,10,19,19.6500
2015,10,20,11.9640
2015,10,21,11.3760
2015,10,22,8.0091
2015,10,23,12.3070
2015,10,24,20.2340
2015,10,25,13.7390
2015,10,26,11.0620
2015,10,26,14.0840
2015,10,26,16.6990
2015,10,26,18.7080
2015,10,27,20.4430
2015,10,28,15.1250
2015,10,29,19.3790
2015,10,30,12.5820
2015,10,31,15.4830
2015,11,1,20.3040
2015,11,2,6.0377
2015,11,2,13.6590
2015,11,2,22.9880
2015,11,2,24.3210
2015,11,3,21.2370
2015,11,4,22.5040
2015,11,5,25.0000
2015,11,6,51.7240
2015,11,7,24.4980
2015,11,8,13.6550
2015,11,9,10.7210
2015,11,9,16.2690
2015,11,9,16.4090
2015,11,9,14.7830
2015,11,10,10.8570
2015,11,11,10.1620
2015,11,12,18.4560
2015,11,16,12.1260
2015,11,22,11.2130
2015,11,30,5.5803
2015,12,7,6.2630
2015,12,7,3.8416
2015,12,8,4.7393
2015,12,9,6.9238
2015,12,10,4.1580
2015,12,11,4.1365
2015,12,12,6.4447
2015,12,13,8.6393
2015,12,14,9.8911
2015,12,14,88.3000
2015,12,15,81.9000
2015,12,16,67.7000
2015,12,17,136.1000
2015,12,18,68.3000
2015,12,19,75.8000
2015,12,20,80.4000
2015,12,21,27.3000
2015,12,21,82.8000
2015,12,22,43.7000
2015,12,23,28.4000
2015,12,24,33.0000
2015,12,25,32.4000
2015,12,26,46.4000
2015,12,27,85.9000
2015,12,28,15.6000
2015,12,28,227.8000
2015,12,29,368.8000
2015,12,30,319.7000
2015,12,31,212.4000
2016,1,1,165.5000
2016,1,2,144.6000
2016,1,3,125.8000
2016,1,4,50.4000
2016,1,4,143.7500
2016,1,5,127.4900
2016,1,6,123.8500
2016,1,7,120.2600
2016,1,8,102.2800
2016,1,9,68.9650
2016,1,11,89.6130
2016,1,12,87.5910
2016,1,12,80.3100
2016,1,12,108.1000
2016,1,13,161.4000
2016,1,13,152.7400
2016,1,13,94.6450
2016,1,14,61.4300
2016,1,15,44.3450
2016,1,16,59.1710
2016,1,17,78.1250
2016,1,17,73.2550
2016,1,17,58.0800
2016,1,18,45.8010
2016,1,18,36.2630
2016,1,18,40.8870
2016,1,19,50.1790
2016,1,20,34.8720
2016,1,21,18.6560
2016,1,22,18.8470
2016,1,23,11.1350
2016,1,24,13.0430
2016,1,25,11.5180
2016,1,25,9.0634
2016,1,25,15.3840
2016,1,26,15.0440
2016,1,27,13.6840
2016,1,28,9.7719
2016,1,29,8.7241
2016,1,30,8.6767
2016,1,31,9.7087
2016,2,1,6.7873
2016,2,1,6.7114
2016,2,1,8.9586
2016,2,2,9.2879
2016,2,3,99.0800
2016,2,4,34.2160
2016,2,5,30.3030
2016,2,5,54.0260
2016,2,6,69.3300
2016,2,6,52.5160
2016,2,7,34.1880
2016,2,8,28.7540
2016,2,8,31.3800
2016,2,8,33.2590
2016,2,9,32.3210
2016,2,10,34.1700
2016,2,11,26.9050
2016,2,12,20.7200
2016,2,13,20.7970
2016,2,14,14.6390
2016,2,15,11.7020
2016,2,15,10.4490
2016,2,16,16.1110
2016,2,17,13.8330
2016,2,18,10.7640
2016,2,19,12.5000
2016,2,20,167.9000
2016,2,21,22.0990
2016,2,22,18.0720
2016,2,22,13.9370
2016,2,22,15.6480
2016,2,23,28.8320
2016,2,24,45.1220
2016,2,25,60.0180
2016,2,25,138.9400
2016,2,26,109.7300
2016,2,26,96.1870
2016,2,26,89.3150
2016,2,27,114.1200
2016,2,27,167.3600
2016,2,28,122.5200
2016,2,29,94.8580
2016,2,29,298.7000
2016,2,29,120.0900
2016,2,29,95.0080
2016,3,1,79.3750
2016,3,1,72.8840
2016,3,2,56.3470
2016,3,3,48.2420
2016,3,4,38.6990
2016,3,5,34.1990
2016,3,6,22.6990
2016,3,7,27.9040
2016,3,7,25.8460
2016,3,7,29.5590
2016,3,8,31.9800
2016,3,9,34.1530
2016,3,10,34.0050
2016,3,10,60.6060
2016,3,11,80.1610
2016,3,11,101.8200
2016,3,11,121.5600
2016,3,12,88.8530
2016,3,12,104.1600
2016,3,12,114.7500
2016,3,13,129.2700
2016,3,13,142.1200
2016,3,13,147.8000
2016,3,14,155.2600
2016,3,14,158.0600
2016,3,14,108.2800
2016,3,14,128.8000
2016,3,15,160.5100
2016,3,15,165.1300
2016,3,15,157.9800
2016,3,16,152.3200
2016,3,16,180.3600
2016,3,16,151.4900
2016,3,17,150.1200
2016,3,17,152.1700
2016,3,17,134.2100
2016,3,18,47.9450
2016,3,18,117.4600
2016,3,19,114.9300
2016,3,20,63.0080
2016,3,21,48.2330
2016,3,21,51.6280
2016,3,21,50.3810
2016,3,22,92.6190
2016,3,23,49.7230
2016,3,24,36.3990
2016,3,24,78.6880
2016,3,25,162.8500
2016,3,25,161.2200
2016,3,25,200.4600
2016,3,26,192.0000
2016,3,26,133.6300
2016,3,26,166.1200
2016,3,27,131.1800
2016,3,27,105.9800
2016,3,27,111.1900
2016,3,28,838.3800
2016,3,28,582.6400
2016,3,28,493.4600
2016,3,28,380.5400
2016,3,29,327.0500
2016,3,29,261.2600
2016,3,29,240.7700
2016,3,30,290.7800
2016,3,30,249.0900
2016,3,30,201.2200
2016,3,31,196.4500
2016,3,31,206.9900
2016,3,31,223.8400
2016,4,1,230.0100
2016,4,1,233.5300
2016,4,1,291.5200
2016,4,2,299.2300
2016,4,2,339.8600
2016,4,3,183.4500
2016,4,4,129.8300
2016,4,4,109.6500
2016,4,4,138.6500
2016,4,5,80.4260
2016,4,6,58.0580
2016,4,7,85.7140
2016,4,7,82.4270
2016,4,8,98.5780
2016,4,8,103.5600
2016,4,8,92.7030
2016,4,9,90.0000
2016,4,9,85.7540
2016,4,10,80.2260
2016,4,11,75.0640
2016,4,11,84.1230
2016,4,11,111.9000
2016,4,11,108.2900
2016,4,12,88.9290
2016,4,12,78.3520
2016,4,13,82.5890
2016,4,14,69.2360
2016,4,15,69.5000
2016,4,16,45.5160
2016,4,17,37.4670
2016,4,18,32.3500
2016,4,18,56.3470
2016,4,18,34.0040
2016,4,19,50.0000
2016,4,20,28.7350
2016,4,21,1.4727
2016,4,22,26.2790
2016,4,23,22.1470
2016,4,24,21.0880
2016,4,25,28.8180
2016,4,25,22.3020
2016,4,25,27.4760
2016,4,26,39.0110
2016,4,27,49.4540
2016,4,28,48.2990
2016,4,29,37.4820
2016,4,30,38.8480
2016,5,1,52.9750
2016,5,1,79.7680
2016,5,1,79.9640
2016,5,2,137.3000
2016,5,2,152.8900
2016,5,4,237.1200
2016,5,4,220.8800
2016,5,4,178.0600
2016,5,7,72.6350
2016,5,8,45.5650
2016,5,9,35.1240
2016,5,9,36.1750
2016,5,9,36.9590
2016,5,10,38.7540
2016,5,11,30.7690
2016,5,12,81.0370
2016,5,13,47.3420
2016,5,13,71.0050
2016,5,14,72.9980
2016,5,14,100.0000
2016,5,14,164.9900
2016,5,15,140.2800
2016,5,15,158.5900
2016,5,15,130.4300
2016,5,16,103.3900
2016,5,16,82.1290
2016,5,16,82.1290
2016,5,16,82.1290
2016,5,16,98.4340
2016,5,16,80.9310
2016,5,17,67.2090
2016,5,17,66.8030
2016,5,18,61.5570
2016,5,19,47.9590
2016,5,20,49.2340
2016,5,21,45.5990
2016,5,22,46.7180
2016,5,23,36.0930
2016,5,23,32.5670
2016,5,24,33.2290
2016,5,25,32.8330
2016,5,26,31.6390
2016,5,27,42.0080
2016,5,28,32.2580
2016,5,29,32.9300
2016,5,30,30.5720
2016,5,30,33.4410
2016,5,30,33.6590
2016,5,31,57.4010
2016,6,1,37.1420
2016,6,2,24.6540
2016,6,3,23.2550
2016,6,4,29.0980
2016,6,5,29.8970
2016,6,6,26.4400
2016,6,6,49.0730
2016,6,6,28.6530
2016,6,7,28.9850
2016,6,8,26.5320
2016,6,9,39.7950
2016,6,10,38.2570
2016,6,11,39.4330
2016,6,12,34.5520
2016,6,13,38.4610
2016,6,13,31.9580
2016,6,13,58.5040
2016,6,14,58.5810
2016,6,15,44.8980
2016,6,16,36.9980
2016,6,17,39.9240
2016,6,18,41.9840
2016,6,18,37.5120
2016,6,19,38.2970
2016,6,19,30.7540
2016,6,19,44.6340
2016,6,20,35.3280
2016,6,20,26.0140
2016,6,27,94.0000
2016,6,28,114.8700
2016,6,29,66.1080
2016,6,30,51.9480
2016,7,1,56.9020
2016,7,2,46.5350
2016,7,3,47.8770
2016,7,4,42.9440
2016,7,4,48.4350
2016,7,6,56.7060
2016,7,7,47.2440
