year,month,day,TN(kg)
2009,7,31,5848.96
2009,8,1,7413.88
2009,8,2,5288.54
2009,8,3,2985.08
2009,8,4,2074.06
2009,8,5,1803.67
2009,8,6,1966.00
2009,8,7,1364.30
2009,8,8,1317.13
2009,8,9,1598.89
2009,8,10,909.54
2009,8,11,1015.24
2009,8,12,938.98
2009,8,13,1040.32
2009,8,14,808.42
2009,8,15,1371.71
2009,8,16,1272.01
2009,8,17,1608.87
2009,8,18,9232.82
2009,8,19,25172.52
2009,8,20,29923.91
2009,8,21,17042.27
2009,8,22,19056.28
2009,8,23,12493.27
2009,8,24,7343.53
2009,8,25,4348.02
2009,8,26,3112.81
2009,8,27,2793.34
2009,8,28,2370.91
2009,8,29,2335.21
2009,8,30,1994.32
2009,8,31,2147.83
2009,9,1,2926.81
2009,9,2,2021.36
2009,9,3,1995.91
2009,9,4,2402.02
2009,9,5,1824.68
2009,9,6,1480.84
2009,9,7,2947.59
2009,9,8,1842.74
2009,9,9,1587.01
2009,9,10,1335.73
2009,9,11,2243.34
2009,9,12,2322.63
2009,9,13,1947.83
2009,9,14,1675.35
2009,9,15,1733.26
2009,9,16,1522.32
2009,9,17,1286.23
2009,9,18,1199.68
2009,9,19,895.86
2009,9,20,854.71
2009,9,21,982.66
2009,9,22,1141.33
2009,9,23,1165.91
2009,9,24,838.69
2009,9,25,911.10
2009,9,26,1091.16
2009,9,27,1171.68
2009,9,28,1383.22
2009,9,29,1157.33
2009,9,30,516.63
2009,10,1,438.85
2009,10,2,1313.49
2009,10,3,1981.92
2009,10,4,2644.37
2009,10,5,2683.31
2009,10,6,2232.85
2009,10,7,2940.11
2009,10,8,1573.67
2009,10,9,2695.98
2009,10,10,5062.63
2009,10,11,8348.32
2009,10,12,10556.02
2009,10,13,9273.89
2009,10,14,6420.76
2009,10,15,9042.16
2009,10,16,6865.12
2009,10,17,5248.97
2009,10,18,4467.24
2009,10,19,3907.09
2009,10,20,3848.54
2009,10,21,3462.08
2009,10,22,3148.87
2009,10,23,3156.91
2009,10,24,19717.76
2009,10,25,38942.33
2009,10,26,40959.55
2009,10,27,37446.42
2009,10,28,34484.78
2009,10,29,23694.41
2009,10,30,17842.98
2009,10,31,16428.31
2009,11,1,24638.18
2009,11,2,38124.83
2009,11,3,37656.56
2009,11,4,28666.55
2009,11,5,22716.11
2009,11,6,19186.94
2009,11,7,19521.72
2009,11,8,13799.15
2009,11,9,12412.96
2009,11,10,16518.13
2009,11,11,13781.57
2009,11,12,10826.23
2009,11,13,8574.47
2009,11,14,8207.88
2009,11,15,7342.71
2009,11,16,6792.83
2009,11,17,6897.32
2009,11,18,8815.69
2009,11,19,8461.57
2009,11,20,9298.38
2009,11,21,9431.94
2009,11,22,10400.71
2009,11,23,9533.73
2009,11,24,8732.94
2009,11,25,8585.48
2009,11,26,7517.81
2009,11,27,7344.60
2009,11,28,5952.76
2009,11,29,6364.51
2009,11,30,6682.40
2009,12,1,6087.85
2009,12,2,5948.20
2009,12,3,12252.64
2009,12,4,36543.13
2009,12,5,39417.26
2009,12,6,38476.10
2009,12,7,34107.28
2009,12,8,29730.42
2009,12,9,40095.79
2009,12,10,82991.57
2009,12,11,89473.32
2009,12,12,88631.14
2009,12,13,79629.20
2009,12,14,63847.37
2009,12,15,48190.42
2009,12,16,52598.45
2009,12,17,66306.39
2009,12,18,43062.59
2009,12,19,36691.43
2009,12,20,32575.37
2009,12,21,30761.62
2009,12,22,27660.45
2009,12,23,27618.01
2009,12,24,23064.61
2009,12,25,31433.58
2009,12,26,190257.14
2009,12,27,273746.89
2009,12,28,230835.49
2009,12,29,177009.45
2009,12,30,121002.83
2009,12,31,101899.26
2010,1,1,75832.90
2010,1,2,62605.81
2010,1,3,54602.71
2010,1,4,45669.34
2010,1,5,42930.25
2010,1,6,38410.53
2010,1,7,32253.37
2010,1,8,28048.92
2010,1,9,28540.60
2010,1,10,31725.48
2010,1,11,16705.17
2010,1,12,11823.31
2010,1,13,8711.81
2010,1,14,7771.52
2010,1,15,8826.92
2010,1,16,9004.99
2010,1,17,9591.82
2010,1,18,8886.62
2010,1,19,6371.83
2010,1,20,6192.14
2010,1,21,5637.39
2010,1,22,4667.13
2010,1,23,4459.63
2010,1,24,4683.34
2010,1,25,164069.59
2010,1,26,330229.91
2010,1,27,296934.27
2010,1,28,209367.61
2010,1,29,134114.89
2010,1,30,89287.24
2010,1,31,78563.35
2010,2,1,58994.13
2010,2,2,51675.08
2010,2,3,40288.08
2010,2,4,33495.08
2010,2,5,24907.37
2010,2,6,18911.75
2010,2,7,14789.82
2010,2,8,14170.52
2010,2,9,13787.27
2010,2,10,15219.72
2010,2,11,14406.23
2010,2,12,11869.81
2010,2,13,7553.53
2010,2,14,7035.81
2010,2,15,7828.38
2010,2,16,11955.61
2010,2,17,9131.75
2010,2,18,6595.97
2010,2,19,5898.94
2010,2,20,5926.22
2010,2,21,8793.78
2010,2,22,7705.37
2010,2,23,6060.85
2010,2,24,29749.23
2010,2,25,46852.14
2010,2,26,50736.05
2010,2,27,46642.96
2010,2,28,41404.60
2010,3,1,41046.89
2010,3,2,86726.80
2010,3,3,169051.91
2010,3,4,196893.13
2010,3,5,212954.28
2010,3,6,220125.04
2010,3,7,240708.48
2010,3,8,285986.43
2010,3,9,310143.75
2010,3,10,349163.02
2010,3,11,378502.03
2010,3,12,379208.11
2010,3,13,432569.75
2010,3,14,638665.56
2010,3,15,649034.26
2010,3,16,491852.92
2010,3,17,375253.30
2010,3,18,270119.29
2010,3,19,210265.79
2010,3,20,148371.84
2010,3,21,109079.14
2010,3,22,87334.43
2010,3,23,73087.54
2010,3,24,90798.51
2010,3,25,95458.63
2010,3,26,124653.06
2010,3,27,160408.37
2010,3,28,152495.70
2010,3,29,391638.88
2010,3,30,521226.33
2010,3,31,353378.22
2010,4,1,244580.57
2010,4,2,140053.46
2010,4,3,117441.50
2010,4,4,82476.08
2010,4,5,66212.89
2010,4,6,55605.55
2010,4,7,41669.18
2010,4,8,271837.12
2010,4,9,515398.30
2010,4,10,339998.45
2010,4,11,218835.86
2010,4,12,171736.26
2010,4,13,93592.44
2010,4,14,64740.20
2010,4,15,56260.60
2010,4,16,53404.12
2010,4,17,30063.57
2010,4,18,26144.41
2010,4,19,20987.71
2010,4,20,21166.12
2010,4,21,21060.21
2010,4,22,16555.83
2010,4,23,14660.49
2010,4,24,16938.92
2010,4,25,31520.86
2010,4,26,417703.71
2010,4,27,819933.21
2010,4,28,566132.74
2010,4,29,399926.35
2010,4,30,245956.82
2010,5,1,194487.85
2010,5,2,120755.54
2010,5,3,179684.69
2010,5,4,193050.15
2010,5,5,178168.25
2010,5,6,137239.12
2010,5,7,96767.44
2010,5,8,113570.90
2010,5,9,92810.95
2010,5,10,64458.08
2010,5,11,84735.53
2010,5,12,325957.20
2010,5,13,455034.93
2010,5,14,494972.48
2010,5,15,556557.12
2010,5,16,403913.45
2010,5,17,312308.04
2010,5,18,693814.93
2010,5,19,944165.22
2010,5,20,690855.04
2010,5,21,522531.65
2010,5,22,681023.40
2010,5,23,746636.22
2010,5,24,544121.04
2010,5,25,513125.54
2010,5,26,371418.92
2010,5,27,248119.64
2010,5,28,207371.74
2010,5,29,181566.70
2010,5,30,173503.12
2010,5,31,111324.42
2010,6,1,165312.31
2010,6,2,231783.02
2010,6,3,230724.00
2010,6,4,153228.38
2010,6,5,118664.73
2010,6,6,154842.37
2010,6,7,160987.72
2010,6,8,194655.07
2010,6,9,161870.30
2010,6,10,221583.73
2010,6,11,231306.50
2010,6,12,207125.64
2010,6,13,276029.34
2010,6,14,281186.10
2010,6,15,242286.77
2010,6,16,291554.60
2010,6,17,264223.46
2010,6,18,198225.82
2010,6,19,147467.86
2010,6,20,104024.24
2010,6,21,77677.80
2010,6,22,72071.64
2010,6,23,53506.84
2010,6,24,39678.39
2010,6,25,33119.38
2010,6,26,32168.90
2010,6,27,28344.19
2010,6,28,57562.86
2010,6,29,87060.03
2010,6,30,120837.86
2010,7,1,80154.64
2010,7,2,49653.33
2010,7,3,29040.23
2010,7,4,21307.59
2010,7,5,17537.81
2010,7,6,14615.36
2010,7,7,12427.47
2010,7,8,11187.25
2010,7,9,12792.25
2010,7,10,11774.40
2010,7,11,14285.65
2010,7,12,12183.26
2010,7,13,14129.09
2010,7,14,8495.94
2010,7,15,7892.02
2010,7,16,6465.41
2010,7,17,5621.26
2010,7,18,4959.06
2010,7,19,3482.60
2010,7,20,3280.97
2010,7,21,4727.36
2010,7,22,4857.47
2010,7,23,4997.64
2010,7,24,7061.41
2010,7,25,5265.02
2010,7,26,4351.80
2010,7,27,4886.49
2010,7,28,8258.16
2010,7,29,5576.59
2010,7,30,6760.54
2010,7,31,7456.48
2010,8,1,4944.69
2010,8,2,4674.95
2010,8,3,4993.80
2010,8,4,4169.31
2010,8,5,3370.25
2010,8,6,4119.53
2010,8,7,7593.99
2010,8,8,8834.38
2010,8,9,5547.44
2010,8,10,3349.53
2010,8,11,2601.58
2010,8,12,2972.88
2010,8,13,2765.36
2010,8,14,2728.01
2010,8,15,2304.39
2010,8,16,2296.58
2010,8,17,1833.27
2010,8,18,1537.38
2010,8,19,1764.11
2010,8,20,1331.37
2010,8,21,1425.63
2010,8,22,1571.21
2010,8,23,1587.49
2010,8,24,1348.87
2010,8,25,1405.16
2010,8,26,1362.18
2010,8,27,1614.21
2010,8,28,1332.22
2010,8,29,1299.18
2010,8,30,1192.43
2010,8,31,969.19
2010,9,1,741.72
2010,9,2,996.55
2010,9,3,1156.21
2010,9,4,1194.44
2010,9,5,1234.24
2010,9,6,1087.78
2010,9,7,1313.57
2010,9,8,990.75
2010,9,9,549.39
2010,9,10,272.63
2010,9,11,245.59
2010,9,12,640.50
2010,9,13,641.33
2010,9,14,516.58
2010,9,15,339.62
2010,9,16,584.64
2010,9,17,691.33
2010,9,18,417.38
2010,9,19,449.86
2010,9,20,367.03
2010,9,21,886.01
2010,9,22,900.48
2010,9,23,675.46
2010,9,24,922.08
2010,9,25,585.06
2010,9,26,238.79
2010,9,27,174.98
2010,9,28,312.60
2010,9,29,438.60
2010,9,30,448.74
2010,10,1,877.35
2010,10,2,731.48
2010,10,3,661.93
2010,10,4,756.03
2010,10,5,733.80
2010,10,6,857.79
2010,10,7,642.63
2010,10,8,367.24
2010,10,9,238.58
2010,10,10,174.67
2010,10,11,329.87
2010,10,12,244.79
2010,10,13,250.36
2010,10,14,821.82
2010,10,15,898.14
2010,10,16,692.46
2010,10,17,482.19
2010,10,18,447.73
2010,10,19,439.02
2010,10,20,492.80
2010,10,21,426.32
2010,10,22,344.57
2010,10,23,284.11
2010,10,24,466.32
2010,10,25,592.43
2010,10,26,535.77
2010,10,27,746.74
2010,10,28,939.46
2010,10,29,485.45
2010,10,30,333.53
2010,10,31,376.16
2010,11,1,359.93
2010,11,2,458.42
2010,11,3,521.16
2010,11,4,497.32
2010,11,5,486.86
2010,11,6,398.01
2010,11,7,457.61
2010,11,8,384.10
2010,11,9,430.77
2010,11,10,450.33
2010,11,11,542.28
2010,11,12,535.49
2010,11,13,473.12
2010,11,14,658.87
2010,11,15,404.94
2010,11,16,516.29
2010,11,17,1167.48
2010,11,18,740.91
2010,11,19,797.39
2010,11,20,1215.48
2010,11,21,1531.92
2010,11,22,1225.59
2010,11,23,1864.13
2010,11,24,1179.81
2010,11,25,2008.83
2010,11,26,9999.31
2010,11,27,58117.60
2010,11,28,71774.00
2010,11,29,51896.69
2010,11,30,47176.95
2010,12,1,43187.07
2010,12,2,73160.22
2010,12,3,78402.75
2010,12,4,60388.13
2010,12,5,47750.92
2010,12,6,38227.01
2010,12,7,31678.99
2010,12,8,30652.16
2010,12,9,28684.20
2010,12,10,19276.93
2010,12,11,16869.74
2010,12,12,20807.56
2010,12,13,25935.94
2010,12,14,18613.33
2010,12,15,25927.65
2010,12,16,30441.92
2010,12,17,23876.11
2010,12,18,15305.39
2010,12,19,17012.50
2010,12,20,17271.02
2010,12,21,20840.29
2010,12,22,14619.39
2010,12,23,13106.48
2010,12,24,11866.19
2010,12,25,11590.33
2010,12,26,10830.28
2010,12,27,10076.08
2010,12,28,8044.83
2010,12,29,15069.68
2010,12,30,15135.11
2010,12,31,11566.80
2011,1,1,35613.04
2011,1,2,146918.85
2011,1,3,209921.41
2011,1,4,136061.61
2011,1,5,154260.95
2011,1,6,117213.11
2011,1,7,59810.95
2011,1,8,40360.10
2011,1,9,26899.50
2011,1,10,24824.71
2011,1,11,24368.08
2011,1,12,17137.91
2011,1,13,12413.38
2011,1,14,13638.12
2011,1,15,18436.47
2011,1,16,11395.86
2011,1,17,10995.24
2011,1,18,12432.13
2011,1,19,19060.39
2011,1,20,17465.19
2011,1,21,8585.80
2011,1,22,9031.64
2011,1,23,8522.29
2011,1,24,10045.82
2011,1,25,13660.84
2011,1,26,14894.89
2011,1,27,16534.43
2011,1,28,15836.30
2011,1,29,12902.22
2011,1,30,9866.89
2011,1,31,9808.72
2011,2,1,13619.34
2011,2,2,15801.13
2011,2,3,9588.16
2011,2,4,12481.56
2011,2,5,15377.48
2011,2,6,15397.17
2011,2,7,10899.26
2011,2,8,8734.07
2011,2,9,9894.21
2011,2,10,14544.91
2011,2,11,14774.89
2011,2,12,14658.08
2011,2,13,14398.59
2011,2,14,17762.76
2011,2,15,16459.52
2011,2,16,14930.58
2011,2,17,42151.54
2011,2,18,420005.40
2011,2,19,785379.55
2011,2,20,799863.99
2011,2,21,733157.11
2011,2,22,420448.98
2011,2,23,320123.91
2011,2,24,261487.85
2011,2,25,218024.76
2011,2,26,179189.96
2011,2,27,155272.23
2011,2,28,457584.36
2011,3,1,976024.13
2011,3,2,1049019.41
2011,3,3,1007953.90
2011,3,4,722661.52
2011,3,5,700634.28
2011,3,6,875250.00
2011,3,7,776856.67
2011,3,8,682794.20
2011,3,9,596402.60
2011,3,10,702874.19
2011,3,11,610030.36
2011,3,12,486630.56
2011,3,13,389714.18
2011,3,14,298779.14
2011,3,15,214622.43
2011,3,16,234669.90
2011,3,17,243935.41
2011,3,18,207633.92
2011,3,19,154811.31
2011,3,20,116355.11
2011,3,21,99651.34
2011,3,22,70868.37
2011,3,23,69299.48
2011,3,24,98527.39
2011,3,25,100759.34
2011,3,26,73407.74
2011,3,27,65282.31
2011,3,28,59580.83
2011,3,29,51016.11
2011,3,30,44894.51
2011,3,31,41959.12
2011,4,1,40593.02
2011,4,2,36121.16
2011,4,3,30250.34
2011,4,4,35492.21
2011,4,5,34811.21
2011,4,6,101711.16
2011,4,7,133832.18
2011,4,8,195776.95
2011,4,9,326989.81
2011,4,10,279310.39
2011,4,11,222291.08
2011,4,12,160938.27
2011,4,13,127170.60
2011,4,14,115537.36
2011,4,15,80262.22
2011,4,16,79229.93
2011,4,17,66697.57
2011,4,18,55717.09
2011,4,19,71917.77
2011,4,20,383722.70
2011,4,21,701570.04
2011,4,22,617383.71
2011,4,23,679990.06
2011,4,24,612407.04
2011,4,25,471700.70
2011,4,26,637154.75
2011,4,27,676167.62
2011,4,28,772899.69
2011,4,29,701349.87
2011,4,30,472301.09
2011,5,1,347733.68
2011,5,2,280258.15
2011,5,3,244934.35
2011,5,4,278167.84
2011,5,5,262420.19
2011,5,6,222888.78
2011,5,7,161124.15
2011,5,8,115432.07
2011,5,9,102568.40
2011,5,10,83432.02
2011,5,11,65553.01
2011,5,12,76777.46
2011,5,13,92254.12
2011,5,14,97487.74
2011,5,15,330032.91
2011,5,16,496897.89
2011,5,17,488797.20
2011,5,18,385767.96
2011,5,19,420740.25
2011,5,20,456192.73
2011,5,21,307048.98
2011,5,22,238528.49
2011,5,23,180810.44
2011,5,24,126903.47
2011,5,25,299660.47
2011,5,26,949047.26
2011,5,27,1149589.64
2011,5,28,1079675.46
2011,5,29,740242.95
2011,5,30,633814.12
2011,5,31,429887.28
2011,6,1,315653.84
2011,6,2,242671.18
2011,6,3,167955.72
2011,6,4,114759.62
2011,6,5,83663.57
2011,6,6,64739.92
2011,6,7,42994.29
2011,6,8,29461.89
2011,6,9,19069.33
2011,6,10,18189.46
2011,6,11,16550.76
2011,6,12,26423.85
2011,6,13,30379.82
2011,6,14,29574.39
2011,6,15,17577.37
2011,6,16,15635.18
2011,6,17,15522.47
2011,6,18,17887.63
2011,6,19,14662.28
2011,6,20,38132.84
2011,6,21,38212.33
2011,6,22,54943.93
2011,6,23,71415.55
2011,6,24,46517.68
2011,6,25,37693.71
2011,6,26,27008.41
2011,6,27,22458.49
2011,6,28,18520.52
2011,6,29,15628.94
2011,6,30,11747.17
2011,7,1,9959.11
2011,7,2,9527.56
2011,7,3,8364.30
2011,7,4,7433.80
2011,7,5,6731.18
2011,7,6,8512.05
2011,7,7,7850.38
2011,7,8,6060.81
2011,7,9,6815.86
2011,7,10,5809.70
2011,7,11,6605.26
2011,7,12,6565.29
2011,7,13,4591.51
2011,7,14,4857.58
2011,7,15,6667.27
2011,7,16,6429.15
2011,7,17,4405.16
2011,7,18,2247.18
2011,7,19,3124.38
2011,7,20,2603.36
2011,7,21,4665.71
2011,7,22,7287.20
2011,7,23,5511.83
2011,7,24,4076.86
2011,7,25,3452.67
2011,7,26,2686.66
2011,7,27,6074.49
2011,7,28,8695.51
2011,7,29,5980.31
2011,7,30,2888.10
2011,7,31,2068.46
2011,8,1,1992.77
2011,8,2,2130.78
2011,8,3,2290.80
2011,8,4,1951.82
2011,8,5,1763.50
2011,8,6,1990.27
2011,8,7,6741.03
2011,8,8,7798.59
2011,8,9,8495.91
2011,8,10,12983.53
2011,8,11,6530.45
2011,8,12,7812.97
2011,8,13,6854.30
2011,8,14,5242.01
2011,8,15,5571.84
2011,8,16,1739.48
2011,8,17,2534.98
2011,8,18,2594.16
2011,8,19,2088.11
2011,8,20,1731.94
2011,8,21,1512.20
2011,8,22,1274.51
2011,8,23,1348.02
2011,8,24,2038.43
2011,8,25,6247.87
2011,8,26,11416.80
2011,8,27,14767.80
2011,8,28,9411.23
2011,8,29,4537.71
2011,8,30,2773.78
2011,8,31,3367.96
2011,9,1,3303.06
2011,9,2,2189.22
2011,9,3,1793.10
2011,9,4,1791.25
2011,9,5,1338.93
2011,9,6,906.84
2011,9,7,1084.06
2011,9,8,2397.25
2011,9,9,30301.96
2011,9,10,95489.57
2011,9,11,96481.88
2011,9,12,64123.12
2011,9,13,30308.06
2011,9,14,26151.61
2011,9,15,11945.30
2011,9,16,8254.28
2011,9,17,8884.37
2011,9,18,8059.45
2011,9,19,7656.80
2011,9,20,10319.19
2011,9,21,16280.84
2011,9,22,18811.20
2011,9,23,15990.18
2011,9,24,15069.85
2011,9,25,13496.29
2011,9,26,31755.76
2011,9,27,133706.70
2011,9,28,228741.81
2011,9,29,196595.21
2011,9,30,249931.48
2011,10,1,235552.14
2011,10,2,147633.07
2011,10,3,98004.15
2011,10,4,65994.82
2011,10,5,48411.75
2011,10,6,27153.31
2011,10,7,22091.70
2011,10,8,16520.38
2011,10,9,11610.28
2011,10,10,13288.12
2011,10,11,11668.01
2011,10,12,7888.51
2011,10,13,6459.25
2011,10,14,8742.44
2011,10,15,8548.75
2011,10,16,3199.23
2011,10,17,3748.80
2011,10,18,5808.87
2011,10,19,10095.48
2011,10,20,176791.70
2011,10,21,442194.32
2011,10,22,454517.05
2011,10,23,401456.99
2011,10,24,380091.91
2011,10,25,267619.79
2011,10,26,180806.53
2011,10,27,139029.01
2011,10,28,155340.28
2011,10,29,173557.46
2011,10,30,119126.64
2011,10,31,76490.31
2011,11,1,66546.35
2011,11,2,50200.42
2011,11,3,33129.68
2011,11,4,34740.37
2011,11,5,25038.63
2011,11,6,21610.41
2011,11,7,19468.60
2011,11,8,20051.34
2011,11,9,20410.08
2011,11,10,16586.93
2011,11,11,27084.29
2011,11,12,23492.92
2011,11,13,21585.92
2011,11,14,22876.90
2011,11,15,151622.93
2011,11,16,298417.53
2011,11,17,291919.88
2011,11,18,199199.12
2011,11,19,132718.33
2011,11,20,97501.47
2011,11,21,73964.75
2011,11,22,60536.71
2011,11,23,374237.77
2011,11,24,521917.89
2011,11,25,404624.03
2011,11,26,291928.67
2011,11,27,225215.47
2011,11,28,284821.15
2011,11,29,482349.27
2011,11,30,680081.17
2011,12,1,633380.23
2011,12,2,555923.73
2011,12,3,421554.96
2011,12,4,327610.29
2011,12,5,357808.79
2011,12,6,454262.76
2011,12,7,413845.40
2011,12,8,344115.39
2011,12,9,272039.18
2011,12,10,209877.67
2011,12,11,156176.28
2011,12,12,118059.90
2011,12,13,93087.64
2011,12,14,68753.45
2011,12,15,179540.13
2011,12,16,370602.89
2011,12,17,316161.80
2011,12,18,235886.17
2011,12,19,182682.12
2011,12,20,130434.24
2011,12,21,137148.36
2011,12,22,281936.05
2011,12,23,268317.95
2011,12,24,199414.93
2011,12,25,140112.80
2011,12,26,91135.77
2011,12,27,70450.83
2011,12,28,77130.59
2011,12,29,92960.34
2011,12,30,93800.39
2011,12,31,95930.59
2012,1,1,96796.70
2012,1,2,92807.24
2012,1,3,81713.43
2012,1,4,66565.58
2012,1,5,51510.63
2012,1,6,40894.94
2012,1,7,41085.76
2012,1,8,36418.49
2012,1,9,32031.52
2012,1,10,26862.10
2012,1,11,28077.32
2012,1,12,30174.74
2012,1,13,36836.19
2012,1,14,50891.96
2012,1,15,43259.76
2012,1,16,36362.49
2012,1,17,72026.59
2012,1,18,327957.68
2012,1,19,295084.76
2012,1,20,214511.12
2012,1,21,145476.08
2012,1,22,88849.76
2012,1,23,108712.60
2012,1,24,237580.44
2012,1,25,254581.05
2012,1,26,189702.07
2012,1,27,202145.82
2012,1,28,286003.82
2012,1,29,252771.94
2012,1,30,199641.90
2012,1,31,156210.75
2012,2,1,119424.01
2012,2,2,102372.60
2012,2,3,91935.51
2012,2,4,77595.39
2012,2,5,82847.41
2012,2,6,116261.08
2012,2,7,105858.84
2012,2,8,87016.44
2012,2,9,68560.83
2012,2,10,57100.54
2012,2,11,45229.74
2012,2,12,36103.47
2012,2,13,29333.38
2012,2,14,24395.96
2012,2,15,22600.51
2012,2,16,31603.54
2012,2,17,32455.41
2012,2,18,37419.26
2012,2,19,45069.37
2012,2,20,42399.94
2012,2,21,33764.11
2012,2,22,35505.11
2012,2,23,33871.02
2012,2,24,58044.56
2012,2,25,107233.70
2012,2,26,121742.53
2012,2,27,96255.97
2012,2,28,71839.55
2012,2,29,83891.46
2012,3,1,196349.23
2012,3,2,182997.97
2012,3,3,326910.98
2012,3,4,372620.72
2012,3,5,254919.98
2012,3,6,176820.67
2012,3,7,132830.13
2012,3,8,94943.96
2012,3,9,80653.28
2012,3,10,68336.82
2012,3,11,60905.71
2012,3,12,46785.18
2012,3,13,71968.05
2012,3,14,56770.51
2012,3,15,50300.71
2012,3,16,51489.55
2012,3,17,55863.14
2012,3,18,58661.64
2012,3,19,65105.09
2012,3,20,56512.36
2012,3,21,36139.56
2012,3,22,28691.84
2012,3,23,24630.71
2012,3,24,87613.10
2012,3,25,234058.80
2012,3,26,200910.85
2012,3,27,139245.59
2012,3,28,111728.17
2012,3,29,73694.74
2012,3,30,61204.34
2012,3,31,55895.78
2012,4,1,41018.06
2012,4,2,26988.20
2012,4,3,23472.78
2012,4,4,33029.68
2012,4,5,21860.02
2012,4,6,16935.70
2012,4,7,13163.65
2012,4,8,14412.62
2012,4,9,12538.79
2012,4,10,10944.28
2012,4,11,10265.86
2012,4,12,9100.73
2012,4,13,7708.17
2012,4,14,8488.10
2012,4,15,7805.11
2012,4,16,7282.33
2012,4,17,4278.78
2012,4,18,4907.00
2012,4,19,6419.99
2012,4,20,5588.75
2012,4,21,3912.95
2012,4,22,3641.40
2012,4,23,3907.74
2012,4,24,4239.74
2012,4,25,3994.23
2012,4,26,3881.73
2012,4,27,4192.86
2012,4,28,3082.02
2012,4,29,3720.56
2012,4,30,3923.42
2012,5,1,4927.04
2012,5,2,5130.22
2012,5,3,10413.39
2012,5,4,18783.25
2012,5,5,19356.04
2012,5,6,14565.79
2012,5,7,13958.06
2012,5,8,59275.55
2012,5,9,83029.89
2012,5,10,79228.09
2012,5,11,86842.13
2012,5,12,65128.93
2012,5,13,36467.93
2012,5,14,28939.54
2012,5,15,28356.72
2012,5,16,20122.56
2012,5,17,15060.70
2012,5,18,16677.49
2012,5,19,15263.20
2012,5,20,12861.56
2012,5,21,11158.19
2012,5,22,8637.31
2012,5,23,8042.18
2012,5,24,5729.23
2012,5,25,4922.74
2012,5,26,3409.94
2012,5,27,3583.09
2012,5,28,3940.19
2012,5,29,3675.99
2012,5,30,3070.78
2012,5,31,4360.22
2012,6,1,10447.53
2012,6,2,7127.16
2012,6,3,5686.26
2012,6,4,5818.35
2012,6,5,6316.56
2012,6,6,5144.65
2012,6,7,3808.37
2012,6,8,2311.65
2012,6,9,1998.90
2012,6,10,1165.90
2012,6,11,1341.78
2012,6,12,1427.85
2012,6,13,967.93
2012,6,14,923.55
2012,6,15,1044.80
2012,6,16,1229.15
2012,6,17,1349.92
2012,6,18,1363.56
2012,6,19,1533.14
2012,6,20,1177.32
2012,6,21,1162.37
2012,6,22,994.39
2012,6,23,880.23
2012,6,24,1126.22
2012,6,25,1496.38
2012,6,26,1272.16
2012,6,27,1142.57
2012,6,28,928.28
2012,6,29,885.20
2012,6,30,646.49
2012,7,1,734.15
2012,7,2,621.13
2012,7,3,265.61
2012,7,4,607.61
2012,7,5,720.27
2012,7,6,799.53
2012,7,7,726.15
2012,7,8,699.89
2012,7,9,467.01
2012,7,10,474.85
2012,7,11,379.79
2012,7,12,373.74
2012,7,13,365.01
2012,7,14,342.22
2012,7,15,406.82
2012,7,16,645.15
2012,7,17,359.95
2012,7,18,592.07
2012,7,19,581.24
2012,7,20,1992.88
2012,7,21,1389.70
2012,7,22,1549.45
2012,7,23,1885.98
2012,7,24,2383.27
2012,7,25,2010.48
2012,7,26,2034.73
2012,7,27,1915.81
2012,7,28,1536.54
2012,7,29,1625.40
2012,7,30,1400.69
2012,7,31,1258.03
2012,8,1,1140.33
2012,8,2,915.36
2012,8,3,928.18
2012,8,4,929.80
2012,8,5,1858.34
2012,8,6,1745.85
2012,8,7,2910.14
2012,8,8,4096.33
2012,8,9,2708.81
2012,8,10,2459.06
2012,8,11,5778.70
2012,8,12,9749.33
2012,8,13,6127.12
2012,8,14,4778.49
2012,8,15,6222.71
2012,8,16,4954.41
2012,8,17,4077.65
2012,8,18,4237.91
2012,8,19,3643.95
2012,8,20,2546.61
2012,8,21,1626.94
2012,8,22,1074.10
2012,8,23,856.84
2012,8,24,886.72
2012,8,25,825.42
2012,8,26,919.17
2012,8,27,1317.77
2012,8,28,1299.30
2012,8,29,916.97
2012,8,30,1322.55
2012,8,31,2806.82
2012,9,1,2005.09
2012,9,2,2152.44
2012,9,3,2297.86
2012,9,4,2786.79
2012,9,5,2441.88
2012,9,6,3062.42
2012,9,7,2305.05
2012,9,8,3080.41
2012,9,9,5637.38
2012,9,10,9401.74
2012,9,11,8256.12
2012,9,12,7199.57
2012,9,13,4951.34
2012,9,14,3141.32
2012,9,15,2782.34
2012,9,16,2770.48
2012,9,17,2688.06
2012,9,18,3188.82
2012,9,19,2764.99
2012,9,20,2310.43
2012,9,21,2290.07
2012,9,22,2602.73
2012,9,23,2745.17
2012,9,24,2131.86
2012,9,25,1674.81
2012,9,26,1901.99
2012,9,27,1691.85
2012,9,28,2076.86
2012,9,29,1827.42
2012,9,30,4649.14
2012,10,1,4171.32
2012,10,2,3016.68
2012,10,3,2315.98
2012,10,4,3300.12
2012,10,5,3111.19
2012,10,6,4184.07
2012,10,7,8913.17
2012,10,8,22143.96
2012,10,9,28501.08
2012,10,10,18372.19
2012,10,11,10147.89
2012,10,12,9003.66
2012,10,13,8268.51
2012,10,14,8937.10
2012,10,15,9742.01
2012,10,16,6456.10
2012,10,17,9768.69
