Year,Month,Day,TP(mg/L)
2002,12,15,0.0745
2002,12,16,0.0756
2002,12,16,0.0824
2002,12,17,0.0823
2002,12,18,0.0875
2002,12,19,0.0954
2002,12,20,0.4369
2002,12,21,0.2931
2002,12,22,0.3346
2002,12,23,0.3279
2002,12,24,0.2548
2002,12,25,0.2402
2002,12,26,0.2210
2002,12,27,0.2257
2002,12,28,0.2300
2002,12,29,0.2288
2002,12,30,0.2234
2002,12,31,0.2841
2003,1,1,0.4542
2003,1,2,0.5340
2003,1,3,0.4445
2003,1,4,0.3191
2003,1,5,0.2993
2003,1,6,0.3141
2003,1,6,0.2690
2003,1,7,0.2830
2003,1,8,0.2650
2003,1,9,0.2320
2003,1,10,0.2050
2003,1,11,0.2040
2003,1,12,0.1860
2003,1,13,0.1769
2003,1,13,0.1505
2003,1,14,0.1339
2003,1,15,0.1195
2003,1,16,0.1197
2003,1,17,0.1161
2003,1,18,0.1257
2003,1,19,0.1210
2003,1,20,0.1179
2003,1,21,0.1199
2003,1,21,0.1164
2003,1,22,0.1236
2003,1,23,0.1292
2003,1,24,0.1302
2003,1,25,0.1290
2003,1,26,0.1307
2003,1,27,0.1267
2003,1,27,0.1182
2003,1,28,0.1221
2003,1,29,0.1271
2003,1,30,0.1227
2003,1,31,0.1221
2003,2,1,0.1226
2003,2,2,0.1196
2003,2,3,0.1198
2003,2,3,0.1142
2003,2,4,0.1239
2003,2,5,0.1512
2003,2,6,0.1989
2003,2,7,0.1724
2003,2,8,0.1709
2003,2,9,0.4668
2003,2,10,0.3904
2003,2,10,0.3339
2003,2,11,0.2881
2003,2,12,0.2700
2003,2,13,0.2531
2003,2,14,0.2464
2003,2,15,0.2494
2003,2,16,0.2456
2003,2,17,0.2535
2003,2,17,0.3339
2003,2,18,0.2881
2003,2,19,0.2700
2003,2,20,0.2531
2003,2,21,0.2464
2003,2,22,0.2494
2003,2,23,0.3858
2003,2,23,0.2456
2003,2,23,0.3084
2003,2,24,0.2535
2003,2,24,0.3647
2003,2,24,0.3144
2003,2,25,0.3007
2003,2,25,0.3135
2003,2,25,0.2772
2003,2,26,0.2505
2003,2,27,0.2882
2003,2,28,0.3137
2003,3,1,0.3138
2003,3,2,0.3112
2003,3,3,0.3079
2003,3,3,0.2892
2003,3,4,0.2827
2003,3,5,0.2707
2003,3,6,0.2598
2003,3,7,0.2589
2003,3,8,0.2840
2003,3,9,0.2616
2003,3,10,0.2752
2003,3,11,0.2818
2003,3,12,0.3961
2003,3,13,0.3834
2003,3,14,0.4554
2003,3,14,0.5794
2003,3,14,0.6016
2003,3,15,0.5562
2003,3,15,0.6675
2003,3,15,0.6385
2003,3,16,0.7312
2003,3,16,0.8590
2003,3,17,0.5092
2003,3,17,0.4470
2003,3,18,0.4263
2003,3,18,0.4050
2003,3,18,0.3747
2003,3,19,0.3630
2003,3,19,0.3431
2003,3,20,0.2682
2003,3,21,0.2512
2003,3,22,0.2253
2003,3,23,0.2246
2003,3,24,0.2095
2003,3,24,0.1992
2003,3,25,0.1976
2003,3,26,0.1959
2003,3,27,0.1692
2003,3,28,0.1949
2003,3,29,0.1604
2003,3,30,0.1518
2003,3,31,0.1453
2003,3,31,0.1768
2003,4,1,0.1885
2003,4,2,0.1689
2003,4,3,0.1587
2003,4,4,0.1487
2003,4,4,0.1549
2003,4,5,0.4918
2003,4,5,0.5075
2003,4,5,0.5567
2003,4,6,0.5481
2003,4,6,0.6384
2003,4,6,0.6298
2003,4,7,0.5504
2003,4,7,0.5722
2003,4,7,0.5316
2003,4,8,0.4805
2003,4,8,0.4732
2003,4,8,0.4236
2003,4,9,0.3990
2003,4,9,0.3774
2003,4,9,0.3610
2003,4,10,0.3197
2003,4,10,0.3090
2003,4,12,0.2233
2003,4,13,0.1819
2003,4,14,0.1684
2003,4,14,0.1580
2003,4,15,0.2047
2003,4,16,0.1369
2003,4,17,0.1466
2003,4,18,0.1117
2003,4,19,0.1071
2003,4,20,0.1315
2003,4,21,0.1028
2003,4,22,0.0946
2003,4,22,0.0889
2003,4,23,0.0853
2003,4,24,0.0832
2003,4,25,0.0758
2003,4,26,0.0689
2003,4,27,0.0724
2003,4,28,0.0750
2003,4,28,0.0734
2003,4,29,0.0658
2003,4,30,0.0733
2003,5,1,0.0871
2003,5,2,0.0872
2003,5,3,0.2122
2003,5,4,0.1251
2003,5,5,0.1267
2003,5,5,0.3500
2003,5,5,0.5125
2003,5,6,0.5951
2003,5,6,0.7260
2003,5,6,0.7475
2003,5,7,0.7534
2003,5,7,0.6342
2003,5,7,0.5597
2003,5,8,0.4966
2003,5,8,0.4719
2003,5,8,0.4259
2003,5,9,0.3977
2003,5,9,0.4689
2003,5,9,0.5537
2003,5,10,0.6342
2003,5,10,0.4689
2003,5,10,0.5537
2003,5,11,0.6342
2003,5,12,0.7447
2003,5,13,0.7075
2003,5,13,0.5948
2003,5,14,0.5561
2003,5,15,0.4749
2003,5,15,0.4274
2003,5,18,0.3125
2003,5,18,0.2489
2003,5,19,0.2072
2003,5,19,0.1842
2003,5,20,0.1862
2003,5,21,0.1894
2003,5,22,0.1580
2003,5,23,0.1427
2003,5,24,0.1339
2003,5,25,0.1364
2003,5,26,0.1257
2003,5,27,0.1256
2003,5,27,0.1261
2003,5,28,0.1241
2003,5,29,0.1104
2003,5,30,0.1022
2003,5,31,0.1154
2003,6,1,0.1086
2003,6,2,0.0921
2003,6,2,0.0798
2003,6,3,-999.0000
2003,6,4,-999.0000
2003,6,5,-999.0000
2003,6,6,-999.0000
2003,6,7,-999.0000
2003,6,8,-999.0000
2003,6,9,-999.0000
2003,6,9,0.0608
2003,6,10,0.1077
2003,6,11,0.1131
2003,6,12,0.1426
2003,6,13,0.1535
2003,6,14,0.1423
2003,6,15,0.1909
2003,6,16,0.2019
2003,6,16,0.2292
2003,6,17,0.2084
2003,6,18,0.3070
2003,6,18,0.4090
2003,6,18,0.5493
2003,6,19,0.6047
2003,6,19,0.5143
2003,6,19,0.4588
2003,6,20,0.4458
2003,6,20,0.4372
2003,6,20,0.3721
2003,6,21,0.3182
2003,6,21,0.3200
2003,6,22,0.3472
2003,6,23,0.2936
2003,6,23,0.2847
2003,6,24,0.2976
2003,6,25,0.2730
2003,6,26,0.2716
2003,6,27,0.2571
2003,6,28,0.2658
2003,6,29,0.2520
2003,6,30,0.2527
2003,6,30,0.2558
2003,7,1,0.2389
2003,7,2,0.2137
2003,7,3,0.1930
2003,7,4,0.1807
2003,7,5,0.1708
2003,7,6,0.2034
2003,7,7,0.3155
2003,7,7,0.4360
2003,7,7,0.4957
2003,7,8,0.6252
2003,7,8,0.7502
2003,7,8,0.7267
2003,7,9,0.6312
2003,7,9,0.5817
2003,7,9,0.5129
2003,7,10,0.4604
2003,7,10,0.4287
2003,7,11,0.3500
2003,7,12,0.3424
2003,7,13,0.3213
2003,7,14,0.3133
2003,7,14,0.3150
2003,7,15,0.3190
2003,7,16,0.2830
2003,7,17,0.2710
2003,7,18,0.2860
2003,7,19,0.2970
2003,7,20,0.2590
2003,7,21,0.2290
2003,7,21,0.2281
2003,7,22,0.2775
2003,7,22,0.3256
2003,7,23,0.3200
2003,7,23,0.3970
2003,7,23,0.3815
2003,7,24,0.3696
2003,7,24,0.3640
2003,7,25,0.2872
2003,7,26,0.2869
2003,7,27,0.2661
2003,7,28,0.2428
2003,7,28,0.2263
2003,7,29,0.2219
2003,7,30,0.2241
2003,7,31,0.2252
2003,8,1,0.2215
2003,8,2,0.2392
2003,8,2,0.2510
2003,8,3,0.2561
2003,8,3,0.3312
2003,8,3,0.4365
2003,8,4,0.4954
2003,8,4,0.4264
2003,8,4,0.4237
2003,8,5,0.3930
2003,8,5,0.4019
2003,8,5,0.3880
2003,8,6,0.3547
2003,8,6,0.3527
2003,8,6,0.3373
2003,8,7,0.3212
2003,8,7,0.3341
2003,8,8,0.2679
2003,8,9,0.2550
2003,8,10,0.2514
2003,8,11,0.2329
2003,8,11,0.2280
2003,8,12,0.2430
2003,8,13,0.2320
2003,8,14,0.2220
2003,8,15,0.2210
2003,8,16,0.2160
2003,8,17,0.2200
2003,8,18,0.1890
2003,8,18,0.1788
2003,8,19,0.1744
2003,8,20,0.1722
2003,8,21,0.1781
2003,8,22,0.1461
2003,8,23,0.1726
2003,8,24,0.1295
2003,8,25,0.1107
2003,8,25,0.1243
2003,8,26,0.1317
2003,8,27,0.1332
2003,8,28,0.1650
2003,8,29,0.1531
2003,8,30,0.1602
2003,8,31,0.1805
2003,9,1,0.1820
2003,9,2,0.1975
2003,9,2,0.2457
2003,9,3,0.4028
2003,9,3,0.4431
2003,9,4,0.4722
2003,9,4,0.4792
2003,9,4,0.4366
2003,9,5,0.4051
2003,9,5,0.4068
2003,9,6,0.2950
2003,9,7,0.2718
2003,9,8,0.2516
2003,9,8,0.2309
2003,9,9,0.2361
2003,9,10,0.2304
2003,9,11,0.2271
2003,9,12,0.2255
2003,9,13,0.2270
2003,9,14,0.2202
2003,9,15,0.2012
2003,9,15,0.2094
2003,9,16,0.2045
2003,9,17,0.1700
2003,9,18,0.1709
2003,9,19,0.2040
2003,9,20,0.1420
2003,9,21,0.1429
2003,9,22,0.1731
2003,9,22,0.1531
2003,9,23,0.1656
2003,9,24,0.1549
2003,9,25,0.1590
2003,9,26,0.1907
2003,9,27,0.3079
2003,9,27,0.3105
2003,9,28,0.4391
2003,9,28,0.5107
2003,9,28,0.5410
2003,9,29,0.5196
2003,9,29,0.4734
2003,9,29,0.4401
2003,9,30,0.4265
2003,9,30,0.4114
2003,9,30,0.3927
2003,10,1,0.3456
2003,10,3,0.3003
2003,10,4,0.2385
2003,10,5,0.2259
2003,10,6,0.2143
2003,10,6,0.2003
2003,10,7,0.1812
2003,10,8,0.1738
2003,10,9,0.1634
2003,10,14,0.1547
2003,10,15,0.2031
2003,10,16,0.2128
2003,10,17,0.3207
2003,10,18,0.2942
2003,10,19,0.3304
2003,10,20,0.3100
2003,10,20,0.3036
2003,10,21,0.2973
2003,10,22,0.2601
2003,10,23,0.2530
2003,10,24,0.2437
2003,10,25,0.2411
2003,10,26,0.2201
2003,10,27,0.2174
2003,10,27,0.2264
2003,10,28,0.2101
2003,10,29,0.1909
2003,10,30,0.1731
2003,10,31,0.1766
2003,11,1,0.1759
2003,11,2,0.1858
2003,11,3,0.1550
2003,11,3,0.1320
2003,11,4,0.1360
2003,11,5,0.1255
2003,11,6,0.1247
2003,11,7,0.1218
2003,11,8,0.1142
2003,11,9,0.1128
2003,11,10,0.1135
2003,11,10,0.1014
2003,11,11,0.1177
2003,11,12,0.1298
2003,11,13,0.1408
2003,11,14,0.1359
2003,11,15,0.1148
2003,11,16,0.1042
2003,11,17,0.1073
2003,11,17,0.1088
2003,11,18,0.1044
2003,11,19,0.1140
2003,11,20,0.1391
2003,11,21,0.1307
2003,11,21,0.2202
2003,11,22,0.2299
2003,11,22,0.2381
2003,11,23,0.2028
2003,11,24,0.2060
2003,11,24,0.2090
2003,11,25,0.1871
2003,11,26,0.1906
2003,11,27,0.1897
2003,11,28,0.2888
2003,11,29,0.2979
2003,11,30,0.3765
2003,11,30,0.4483
2003,11,30,0.4530
2003,12,1,0.4198
2003,12,1,0.4295
2003,12,1,0.4241
2003,12,2,0.4074
2003,12,2,0.3945
2003,12,2,0.3642
2003,12,3,0.3279
2003,12,3,-999.0000
2003,12,4,0.2746
2003,12,5,0.2686
2003,12,6,0.2343
2003,12,6,0.2343
2003,12,7,0.2081
2003,12,8,0.2066
2003,12,8,0.1995
2003,12,9,0.1875
2003,12,11,0.3170
2003,12,11,0.3625
2003,12,12,0.4279
2003,12,12,0.4534
2003,12,12,0.4419
2003,12,24,0.4692
2003,12,25,0.4339
2003,12,25,0.4053
2003,12,26,0.3737
2003,12,27,0.3243
2003,12,27,0.3127
2003,12,28,0.3707
2003,12,29,0.3813
2003,12,29,0.2934
2003,12,30,0.3026
2003,12,31,0.2832
2003,12,31,0.2519
2004,1,1,0.2335
2004,1,2,0.2540
2004,1,2,0.2590
2004,1,5,0.3553
2004,1,5,0.3760
2004,1,11,0.3975
2004,1,12,0.3509
2004,1,13,0.3247
2004,1,14,0.5980
2004,1,15,0.2721
2004,1,16,0.2327
2004,1,17,0.2038
2004,1,18,0.1776
2004,1,19,0.1590
2004,1,20,0.1477
2004,1,20,0.1400
2004,1,21,0.1325
2004,1,22,0.1243
2004,1,23,0.1156
2004,1,24,0.1090
2004,1,25,0.1035
2004,1,26,0.0987
2004,1,27,0.0987
2004,1,28,0.0991
2004,2,3,0.1324
2004,2,4,0.0959
2004,2,5,0.0948
2004,2,6,0.0933
2004,2,7,0.0878
2004,2,9,0.0937
2004,2,10,0.0930
2004,2,11,0.0994
2004,2,12,0.1061
2004,2,13,0.1039
2004,2,14,0.0979
2004,2,15,0.0975
2004,2,16,0.1054
2004,2,16,0.0970
2004,2,17,0.0963
2004,2,18,0.0955
2004,2,19,0.0978
2004,2,20,0.1662
2004,2,21,0.1511
2004,2,22,0.2702
2004,2,23,0.3029
2004,2,23,0.8635
2004,2,23,0.9393
2004,2,24,0.8393
2004,2,24,0.7811
2004,2,25,0.4048
2004,2,26,0.3811
2004,2,27,0.3319
2004,2,28,0.2912
2004,2,29,0.2563
2004,3,1,0.2306
2004,3,1,0.2013
2004,3,2,0.2486
2004,3,2,0.3090
2004,3,3,0.3272
2004,3,3,0.3227
2004,3,3,0.3358
2004,3,4,0.3210
2004,3,4,0.2848
2004,3,5,0.3648
2004,3,5,0.3897
2004,3,6,0.3710
2004,3,6,0.4252
2004,3,6,0.4481
2004,3,7,0.4161
2004,3,7,0.3804
2004,3,7,0.3653
2004,3,8,0.3559
2004,3,8,0.3626
2004,3,9,0.3155
2004,3,10,0.2307
2004,3,11,0.2039
2004,3,12,0.1930
2004,3,13,0.1513
2004,3,14,0.1858
2004,3,15,0.1432
2004,3,15,0.1291
2004,3,16,0.1691
2004,3,17,0.1175
2004,3,18,0.0966
2004,3,19,0.0969
2004,3,20,0.0916
2004,3,21,0.0979
2004,3,22,0.0993
2004,3,22,0.1024
2004,3,23,0.1234
2004,3,24,0.1093
2004,3,25,0.1126
2004,3,26,0.1106
2004,3,27,0.1210
2004,3,28,0.1101
2004,3,29,0.1308
2004,3,29,0.1453
2004,3,30,0.1307
2004,3,31,0.1266
2004,4,1,0.1288
2004,4,2,0.1262
2004,4,3,0.1120
2004,4,4,0.1195
2004,4,5,0.1012
2004,4,5,0.0904
2004,4,6,0.0950
2004,4,7,0.0947
2004,4,9,0.0860
2004,4,10,0.0819
2004,4,11,0.1043
2004,4,12,0.1450
2004,4,12,0.1044
2004,4,13,0.0933
2004,4,14,0.0937
2004,4,15,0.1009
2004,4,16,0.1065
2004,4,17,0.0929
2004,4,18,0.1043
2004,4,19,0.1009
2004,4,19,0.1143
2004,4,20,0.0959
2004,4,21,0.1046
2004,4,22,0.0918
2004,4,23,0.0969
2004,4,24,0.1107
2004,4,25,0.1041
2004,4,26,0.1030
2004,4,26,0.0930
2004,4,27,0.1063
2004,4,28,0.1398
2004,4,29,0.1234
2004,4,30,0.1189
2004,5,1,0.1025
2004,5,18,0.1956
2004,5,19,0.1816
2004,5,20,0.2214
2004,5,21,0.1903
2004,5,22,0.4618
2004,5,23,0.6053
2004,5,23,0.9858
2004,5,23,0.8900
2004,5,24,0.6829
2004,5,25,0.6582
2004,5,25,0.7204
2004,5,25,0.6636
2004,5,26,0.5880
2004,5,26,0.5180
2004,5,26,0.4612
2004,5,27,0.4201
2004,5,27,0.3400
2004,5,27,0.3293
2004,5,28,0.3036
2004,5,28,0.2839
2004,5,28,0.2718
2004,5,29,0.2528
2004,5,29,0.2687
2004,5,29,0.2506
2004,5,30,0.2514
2004,5,30,0.2449
2004,5,30,0.2903
2004,5,31,0.3160
2004,5,31,0.4020
2004,5,31,0.5461
2004,6,1,0.8883
2004,6,1,0.7982
2004,6,2,0.6623
2004,6,2,0.6103
2004,6,2,0.5565
2004,6,3,0.4988
2004,6,3,0.4970
2004,6,3,0.4947
2004,6,4,0.4648
2004,6,4,0.4358
2004,6,5,0.3194
2004,6,6,0.2711
2004,6,7,0.2485
2004,6,7,0.2481
2004,6,8,0.2309
2004,6,9,0.2302
2004,6,10,0.2485
2004,6,10,0.2473
2004,6,10,0.2332
2004,6,11,0.2230
2004,6,11,0.2930
2004,6,11,0.2755
2004,6,12,0.2872
2004,6,12,0.3786
2004,6,12,0.3385
2004,6,13,0.5069
2004,6,13,0.5092
2004,6,13,0.6699
2004,6,14,0.5506
2004,6,14,0.4571
2004,6,14,0.4741
2004,6,15,0.4270
2004,6,15,0.4214
2004,6,16,0.3179
2004,6,17,0.2897
2004,6,17,0.3875
2004,6,18,0.3198
2004,6,18,0.2953
2004,6,19,0.3743
2004,6,20,0.2639
2004,6,21,0.2464
2004,6,21,0.2353
2004,6,22,0.2289
2004,6,23,0.2226
2004,6,24,0.2121
2004,6,25,0.1990
2004,6,26,0.1919
2004,6,27,0.1735
2004,6,28,0.1604
2004,6,28,0.1933
2004,6,29,0.1626
2004,6,30,0.1560
2004,7,1,0.1220
2004,7,2,0.1218
2004,7,3,0.1072
2004,7,4,0.1174
2004,7,5,0.1158
2004,7,5,0.0951
2004,7,6,0.1081
2004,7,7,0.1278
2004,7,8,0.2708
2004,7,9,0.1403
2004,7,10,0.1608
2004,7,11,0.1726
2004,7,12,0.1669
2004,7,12,0.2381
2004,7,13,0.1740
2004,7,14,0.1646
2004,7,15,0.1654
2004,7,16,0.1816
2004,7,17,0.1782
2004,7,18,0.3379
2004,7,19,0.1759
2004,7,19,0.1668
2004,7,20,0.1630
2004,7,21,0.1882
2004,7,22,0.1546
2004,7,23,0.1723
2004,7,24,0.2324
2004,7,25,0.2702
2004,7,26,0.2414
2004,7,26,0.2283
2004,7,27,0.2497
2004,7,28,0.2452
2004,7,29,0.2340
2004,7,30,0.2144
2004,7,31,0.2464
2004,8,1,0.2517
2004,8,2,0.2321
2004,8,2,0.2141
2004,8,9,0.2375
2004,8,10,0.2215
2004,8,11,0.2203
2004,8,12,0.1978
2004,8,13,0.1830
2004,8,14,0.1753
2004,8,15,0.1955
2004,8,16,0.1562
2004,8,16,0.1491
2004,8,17,0.1557
2004,8,18,0.1454
2004,8,19,0.1456
2004,8,20,0.1523
2004,8,21,0.1623
2004,8,22,0.1952
2004,8,23,0.1804
2004,8,23,0.1646
2004,8,24,0.1648
2004,8,25,0.1629
2004,8,26,0.1525
2004,8,27,0.1380
2004,8,28,0.2256
2004,8,28,0.2999
2004,8,29,0.3019
2004,8,29,0.3224
2004,8,29,0.3251
2004,8,30,0.3028
2004,8,30,0.4127
2004,8,31,0.3717
2004,9,1,0.3451
2004,9,2,0.3199
2004,9,3,0.3518
2004,9,4,0.3563
2004,9,5,0.3946
2004,9,6,0.3469
2004,9,6,0.3178
2004,9,7,0.3167
2004,9,8,0.3145
2004,9,9,0.3034
2004,9,10,0.3037
2004,9,11,0.3120
2004,9,12,0.3183
2004,9,13,0.2973
2004,9,13,0.2875
2004,9,14,0.2611
2004,9,15,0.2609
2004,9,16,0.2607
2004,9,17,0.2176
2004,9,18,0.2013
2004,9,19,0.1901
2004,9,20,0.2588
2004,9,20,0.2023
2004,9,21,0.2017
2004,9,22,0.1761
2004,9,23,0.1568
2004,9,24,0.1650
2004,9,25,0.1433
2004,9,26,0.1798
2004,9,27,0.1750
2004,9,27,0.1405
2004,9,28,0.1446
2004,9,29,0.1504
2004,9,30,0.1459
2004,10,2,0.1534
2004,10,3,0.1389
2004,10,4,0.1420
2004,10,4,0.1238
2004,10,5,0.1228
2004,10,6,0.1235
2004,10,7,0.1095
2004,10,8,0.1344
2004,10,9,0.1289
2004,10,10,0.1256
2004,10,11,0.1256
2004,10,11,0.1327
2004,10,12,0.1364
2004,10,13,0.1276
2004,10,14,0.1432
2004,10,15,0.1424
2004,10,16,0.1451
2004,10,17,0.1388
2004,10,18,0.1455
2004,10,18,0.1262
2004,10,19,0.1324
2004,10,20,0.1492
2004,10,21,0.1601
2004,10,22,0.1633
2004,10,23,0.1438
2004,10,24,0.1174
2004,10,25,0.1064
2004,10,25,0.1223
2004,10,26,0.1402
2004,10,27,0.1544
2004,10,28,0.1627
2004,10,29,0.1780
2004,10,30,0.1813
2004,10,31,0.1559
2004,11,1,0.1257
2004,11,1,0.1349
2004,11,2,0.1384
2004,11,3,0.1270
2004,11,4,0.1490
2004,11,5,0.1647
2004,11,6,0.1664
2004,11,7,0.2009
2004,11,8,0.2044
2004,11,8,0.2007
2004,11,9,0.1935
2004,11,10,0.1917
2004,11,11,0.1909
2004,11,12,0.1926
2004,11,13,0.1836
2004,11,14,0.1733
2004,11,15,0.2189
2004,11,15,0.1540
2004,11,16,0.1497
2004,11,17,0.1472
2004,11,18,0.1454
2004,11,19,0.1454
2004,11,20,0.1404
2004,11,21,0.1897
2004,11,22,0.1826
2004,11,22,0.2421
2004,11,23,0.2735
2004,11,24,0.2950
2004,11,25,0.3964
2004,11,26,0.7068
2004,11,26,0.7709
2004,11,26,0.7561
2004,11,27,0.6738
2004,11,27,0.5661
2004,11,27,0.4917
2004,11,28,0.4696
2004,11,28,0.4195
2004,11,28,0.3947
2004,11,29,0.3814
2004,11,29,0.3863
2004,11,30,0.3505
2004,12,1,0.3311
2004,12,2,0.3393
2004,12,24,0.1542
2004,12,25,0.1488
2004,12,26,0.1389
2004,12,27,0.1419
2004,12,28,0.1343
2004,12,29,0.1335
2005,1,23,0.1780
2005,1,24,0.1590
2005,1,25,0.1474
2005,1,26,0.1370
2005,1,27,0.1310
2005,1,28,0.1261
2005,1,29,0.1175
2005,1,30,0.1174
2005,1,31,0.1116
2005,2,1,0.1138
2005,2,2,0.1063
2005,2,3,0.1007
2005,2,4,0.1067
2005,2,5,0.0981
2005,2,6,0.0981
2005,2,7,0.1004
2005,2,7,0.0925
2005,2,7,0.1091
2005,2,8,0.1976
2005,2,8,0.3030
2005,2,8,0.3524
2005,2,9,0.3812
2005,2,9,0.3649
2005,2,9,0.3502
2005,2,10,0.3450
2005,2,11,0.3243
2005,2,12,0.2941
2005,2,13,0.2675
2005,2,14,0.2520
2005,2,14,0.3210
2005,2,14,0.4282
2005,2,15,0.4694
2005,2,15,0.4769
2005,2,15,0.4963
2005,2,16,0.4849
2005,2,16,0.4721
2005,2,16,0.4522
2005,2,17,0.4696
2005,2,17,0.4462
2005,2,17,0.4376
2005,2,18,0.4206
2005,2,18,0.4001
2005,2,18,0.3669
2005,2,19,0.3296
2005,2,20,0.2741
2005,2,21,0.2592
2005,2,21,0.2514
2005,2,22,0.2853
2005,2,23,0.2798
2005,2,24,0.2619
2005,2,25,0.2356
2005,2,26,0.1966
2005,2,27,0.1726
2005,2,28,0.1603
2005,2,28,0.1522
2005,3,1,0.1430
2005,3,2,0.1285
2005,3,3,0.1204
2005,3,4,0.1052
2005,3,5,0.1063
2005,3,6,0.1458
2005,3,7,0.1760
2005,3,7,0.1843
2005,3,8,0.1902
2005,3,9,0.1836
2005,3,10,0.1993
2005,3,11,0.1771
2005,3,12,0.1662
2005,3,13,0.1669
2005,3,14,0.1538
2005,3,14,0.1495
2005,3,15,0.1435
2005,3,16,0.1352
2005,3,17,0.1295
2005,3,18,0.1243
2005,3,19,0.1227
2005,3,20,0.1111
2005,3,21,0.1058
2005,3,21,0.1081
2005,3,22,0.1103
2005,3,23,0.1467
2005,3,24,0.1111
2005,3,25,0.1122
2005,3,26,0.1011
2005,3,27,0.1177
2005,3,28,0.1237
2005,3,29,0.1211
2005,3,29,0.1094
2005,3,30,0.1116
2005,3,31,0.1680
2005,4,1,0.1157
2005,4,2,0.1191
2005,4,3,0.2092
2005,4,4,0.2077
2005,4,4,0.1502
2005,4,5,0.1093
2005,4,6,0.0890
2005,4,7,0.1104
2005,4,8,0.1288
2005,4,9,0.1361
2005,4,10,0.1368
2005,4,11,0.1250
2005,4,11,0.1496
2005,4,12,0.1326
2005,4,13,0.1671
2005,4,14,0.1053
2005,4,15,0.0984
2005,4,16,0.0929
2005,4,17,0.0998
2005,4,18,0.0900
2005,4,18,0.0839
2005,4,19,0.0971
2005,4,20,0.0993
2005,4,21,0.0944
2005,4,22,0.0914
2005,4,23,0.1164
2005,4,23,0.1975
2005,4,24,0.4265
2005,4,24,0.4374
2005,4,24,0.4402
2005,4,25,0.5856
2005,4,25,0.5073
2005,4,25,0.4581
2005,4,26,0.3975
2005,4,26,0.4738
2005,4,26,0.4644
2005,4,27,0.5246
2005,4,27,0.5265
2005,4,27,0.4681
2005,4,28,0.4286
2005,4,28,0.3703
2005,4,28,0.3590
2005,4,29,0.3387
2005,4,29,0.3143
2005,4,30,0.2857
2005,5,1,0.2684
2005,5,2,0.2548
2005,5,2,0.2368
2005,5,3,0.2236
2005,5,4,0.1978
2005,5,5,0.1794
2005,5,6,0.1630
2005,5,7,0.1683
2005,5,8,0.1451
2005,5,9,0.1451
2005,5,9,0.1265
2005,5,10,0.1111
2005,5,11,0.1378
2005,5,12,0.1047
2005,5,13,0.0827
2005,5,14,0.0932
2005,5,15,0.0976
2005,5,16,0.0874
2005,5,16,0.0680
2005,5,17,0.0558
2005,5,18,0.0581
2005,5,19,0.0576
2005,5,20,0.1114
2005,5,21,0.0785
2005,5,22,0.0834
2005,5,23,0.0694
2005,5,24,0.0640
2005,5,27,0.1770
2005,5,28,0.1211
2005,5,29,0.1400
2005,5,30,0.1389
2005,5,31,0.1326
2005,5,31,0.1179
2005,6,1,0.1279
2005,6,2,0.1438
2005,6,3,0.1697
2005,6,4,0.1538
2005,6,5,0.1470
2005,6,6,0.1552
2005,6,6,0.1331
2005,6,7,0.1619
2005,6,8,0.1455
2005,6,9,0.1565
2005,6,10,0.1542
2005,6,11,0.1581
2005,6,12,0.1634
2005,6,13,0.1549
2005,6,13,0.1594
2005,6,14,0.1596
2005,6,15,0.1990
2005,6,16,0.1889
2005,6,17,0.1829
2005,6,18,0.1971
2005,6,19,0.1678
2005,6,20,0.1549
2005,6,20,0.1549
2005,6,21,0.1638
2005,6,22,0.1638
2005,6,23,0.1658
2005,6,24,0.1507
2005,6,25,0.1953
2005,6,26,0.1698
2005,6,27,0.1440
2005,6,27,0.2300
2005,6,28,0.1704
2005,6,29,0.4282
2005,6,29,0.1467
2005,6,30,0.1541
2005,7,1,0.1618
2005,7,2,0.1537
2005,7,3,0.1511
2005,7,4,0.1784
2005,7,5,0.1306
2005,7,5,0.1073
2005,7,6,0.1142
2005,7,7,0.1183
2005,7,8,0.1250
2005,7,9,0.1528
2005,7,10,0.1558
2005,7,11,0.1552
2005,7,11,0.1161
2005,7,12,0.1344
2005,7,13,0.1299
2005,7,14,0.1320
2005,7,15,0.1457
2005,7,16,0.1256
2005,7,17,0.1343
2005,7,18,0.1517
2005,7,18,0.1916
2005,7,19,0.1970
2005,7,20,0.2021
2005,7,21,0.2271
2005,7,22,0.1775
2005,7,23,0.1691
2005,7,24,0.1554
2005,7,25,0.1739
2005,7,25,0.1347
2005,7,26,0.1229
2005,7,27,0.1282
2005,7,28,0.2061
2005,7,29,0.1651
2005,7,30,0.1833
2005,7,31,0.1837
2005,8,1,0.1756
2005,8,1,0.1535
2005,8,2,0.1604
2005,8,3,0.1263
2005,8,4,0.1116
2005,8,5,0.0977
2005,8,6,0.0967
2005,8,7,0.1004
2005,8,8,0.0897
2005,8,8,0.1090
2005,8,9,0.1083
2005,8,10,0.1262
2005,8,11,0.1483
2005,8,13,0.1329
2005,8,14,0.1071
2005,8,15,0.1079
2005,8,15,0.1316
2005,8,16,0.1190
2005,8,17,0.1413
2005,8,18,0.1227
2005,8,19,0.1515
2005,8,20,0.1282
2005,8,21,0.1312
2005,8,22,0.1249
2005,8,22,0.1500
2005,8,23,0.1323
2005,8,24,0.1393
2005,8,25,0.1494
