year,month,day,flow (cms)
2015,11,10,13.9318656
2015,11,11,12.176224
2015,11,12,22.0304704
2015,11,13,21.3225504
2015,11,14,21.5490848
2015,11,15,27.8354144
2015,11,16,24.635616
2015,11,17,24.494032
2015,11,18,23.1348256
2015,11,19,30.582144
2015,11,20,14.2150336
2015,11,21,7.5605856
2015,11,22,16.1972096
2015,11,23,10.5055328
2015,11,24,16.4520608
2015,11,25,21.6906688
2015,11,26,19.7368096
2015,11,27,15.0645376
2015,11,28,17.698
2015,11,29,26.334624
2015,11,30,60.88112
2015,12,1,84.9504
2015,12,2,71.641504
2015,12,3,54.651424
2015,12,4,38.794016
2015,12,5,35.396
2015,12,6,34.546496
2015,12,7,32.56432
2015,12,8,26.8160096
2015,12,9,20.812848
2015,12,10,17.8962176
2015,12,11,18.547504
2015,12,12,20.7562144
2015,12,13,19.8500768
2015,12,14,18.0378016
2015,12,15,17.7546336
2015,12,16,14.0734496
2015,12,17,20.5863136
2015,12,18,18.40592
2015,12,19,16.0839424
2015,12,20,10.6754336
2015,12,21,16.7635456
2015,12,22,25.4284864
2015,12,23,30.582144
2015,12,24,66.54448
2015,12,25,191.1384
2015,12,26,219.4552
2015,12,27,259.381888
2015,12,28,665.4448
2015,12,29,1118.5136
2015,12,30,1288.4144
2015,12,31,1115.68192
2016,1,1,846.67232
2016,1,2,574.83104
2016,1,3,419.08864
2016,1,4,305.82144
2016,1,5,201.615616
2016,1,6,126.576096
2016,1,7,97.976128
2016,1,8,69.092992
2016,1,9,72.774176
2016,1,10,110.43552
2016,1,11,345.46496
2016,1,12,424.752
2016,1,13,302.98976
2016,1,14,167.352288
2016,1,15,141.300832
2016,1,16,214.075008
2016,1,17,353.96
2016,1,18,257.399712
2016,1,19,194.253248
2016,1,20,146.397856
2016,1,21,99.1088
2016,1,22,85.516736
2016,1,23,105.055328
2016,1,24,100.807808
2016,1,25,94.578112
2016,1,26,58.332608
2016,1,27,52.952416
2016,1,28,65.12864
2016,1,29,55.784096
2016,1,30,43.89104
2016,1,31,44.457376
2016,2,1,48.988064
2016,2,2,52.102912
2016,2,3,75.03952
2016,2,4,157.724576
2016,2,5,231.631424
2016,2,6,201.332448
2016,2,7,145.548352
2016,2,8,98.259296
2016,2,9,83.53456
2016,2,10,77.021696
2016,2,11,66.54448
2016,2,12,65.694976
2016,2,13,39.360352
2016,2,14,31.14848
2016,2,15,33.98016
2016,2,16,39.077184
2016,2,17,32.847488
2016,2,18,36.81184
2016,2,19,43.607872
2016,2,20,40.209856
2016,2,21,32.847488
2016,2,22,35.679168
2016,2,23,28.599968
2016,2,24,33.413824
2016,2,25,187.174048
2016,2,26,421.92032
2016,2,27,413.42528
2016,2,28,328.47488
2016,2,29,245.223488
2016,3,1,210.96016
2016,3,2,235.02944
2016,3,3,251.170016
2016,3,4,245.223488
2016,3,5,218.605696
2016,3,6,211.243328
2016,3,7,221.720544
2016,3,8,228.516576
2016,3,9,210.676992
2016,3,10,206.71264
2016,3,11,359.62336
2016,3,12,509.7024
2016,3,13,523.8608
2016,3,14,659.78144
2016,3,15,702.25664
2016,3,16,637.128
2016,3,17,526.69248
2016,3,18,410.5936
2016,3,19,294.49472
2016,3,20,219.4552
2016,3,21,161.688928
2016,3,22,111.85136
2016,3,23,96.843456
2016,3,24,90.896928
2016,3,25,305.82144
2016,3,26,385.10848
2016,3,27,319.97984
2016,3,28,515.36576
2016,3,29,645.62304
2016,3,30,492.71232
2016,3,31,447.40544
2016,4,1,733.40512
2016,4,2,699.42496
2016,4,3,535.18752
2016,4,4,399.26688
2016,4,5,291.66304
2016,4,6,222.853216
2016,4,7,229.649248
2016,4,8,370.95008
2016,4,9,467.2272
2016,4,10,416.25696
2016,4,11,368.1184
2016,4,12,390.77184
2016,4,13,368.1184
2016,4,14,331.30656
2016,4,15,258.249216
2016,4,16,151.778048
2016,4,17,156.025568
2016,4,18,141.584
2016,4,19,101.94048
2016,4,20,100.52464
2016,4,21,83.251392
2016,4,22,86.932576
2016,4,23,75.322688
2016,4,24,78.437536
2016,4,25,86.932576
2016,4,26,88.348416
2016,4,27,123.17808
2016,4,28,104.205824
2016,4,29,118.081056
2016,4,30,137.619648
2016,5,1,199.067104
2016,5,2,489.88064
2016,5,3,707.92
2016,5,4,605.97952
2016,5,5,455.90048
2016,5,6,336.96992
2016,5,7,275.522464
2016,5,8,193.403744
2016,5,9,146.114688
2016,5,10,121.479072
2016,5,11,114.116704
2016,5,12,264.195744
2016,5,13,283.168
2016,5,14,413.42528
2016,5,15,402.09856
2016,5,16,297.3264
2016,5,17,223.136384
2016,5,18,144.698848
2016,5,19,116.09888
2016,5,20,94.86128
2016,5,21,88.631584
2016,5,22,68.809824
2016,5,23,61.447456
2016,5,24,56.067264
2016,5,25,51.819744
2016,5,26,52.102912
2016,5,27,40.209856
2016,5,28,39.360352
2016,5,29,41.342528
2016,5,30,39.360352
2016,5,31,31.14848
2016,6,1,27.8070976
2016,6,2,34.829664
2016,6,3,28.3168
2016,6,4,22.7667072
2016,6,5,35.396
2016,6,6,115.532544
2016,6,7,141.017664
2016,6,8,101.94048
2016,6,9,68.809824
2016,6,10,56.916768
2016,6,11,46.72272
2016,6,12,27.892048
2016,6,13,26.3629408
2016,6,14,30.582144
2016,6,15,27.9486816
2016,6,16,26.9859104
2016,6,17,46.439552
2016,6,18,86.932576
2016,6,19,42.758368
2016,6,20,29.449472
2016,6,21,35.679168
2016,6,22,23.078192
2016,6,23,90.330592
2016,6,24,444.57376
2016,6,25,353.96
2016,6,26,300.15808
2016,6,27,223.419552
2016,6,28,120.629568
2016,6,29,124.310752
2016,6,30,112.417696
2016,7,1,85.516736
2016,7,2,57.483104
2016,7,3,41.625696
2016,7,4,32.281152
2016,7,5,30.015808
2016,7,6,22.4552224
2016,7,7,28.599968
2016,7,8,30.015808
2016,7,9,24.2958144
2016,7,10,15.4892896
2016,7,11,25.4284864
2016,7,12,26.2213568
2016,7,13,24.6072992
2016,7,14,28.0902656
2016,7,15,25.8249216
2016,7,16,14.6681024
2016,7,17,16.6219616
2016,7,18,18.3209696
2016,7,19,17.556416
2016,7,20,13.45048
2016,7,21,13.3372128
2016,7,22,11.5532544
2016,7,23,9.4011776
2016,7,24,10.7037504
2016,7,25,14.4132512
2016,7,26,12.2894912
2016,7,27,13.8469152
2016,7,28,9.5144448
2016,7,29,7.7588032
2016,7,30,7.6172192
2016,7,31,8.211872
2016,8,1,13.4787968
2016,8,2,13.733648
2016,8,3,16.1688928
2016,8,4,14.2716672
2016,8,5,12.9124608
2016,8,6,11.0152352
2016,8,7,11.8081056
2016,8,8,8.636624
2016,8,9,7.928704
2016,8,10,6.7110816
2016,8,11,6.1447456
2016,8,12,8.636624
2016,8,13,7.9853376
2016,8,14,4.8704896
2016,8,15,4.7289056
2016,8,16,14.1584
2016,8,17,18.3209696
2016,8,18,24.4090816
2016,8,19,27.6938304
2016,8,20,24.8904672
2016,8,21,32.281152
2016,8,22,21.4924512
2016,8,23,26.3063072
2016,8,24,27.5239296
2016,8,25,27.9486816
2016,8,26,25.4568032
2016,8,27,42.192032
2016,8,28,34.546496
2016,8,29,23.927696
2016,8,30,21.6906688
2016,8,31,20.0766112
2016,9,1,20.2181952
2016,9,2,23.7294784
2016,9,3,25.7116544
2016,9,4,26.334624
2016,9,5,24.6639328
2016,9,6,21.8322528
2016,9,7,16.4520608
2016,9,8,15.4609728
2016,9,9,10.5055328
2016,9,10,16.99008
2016,9,11,36.528672
2016,9,12,74.473184
2016,9,13,50.97024
2016,9,14,32.847488
2016,9,15,25.4284864
2016,9,16,22.228688
2016,9,17,26.9292768
2016,9,18,54.934592
2016,9,19,68.809824
2016,9,20,58.615776
2016,9,21,52.38608
2016,9,22,42.4752
2016,9,23,30.582144
2016,9,24,19.2837408
2016,9,25,15.9423584
2016,9,26,19.7084928
2016,9,27,15.007904
2016,9,28,7.5605856
2016,9,29,25.2869024
2016,9,30,38.510848
2016,10,1,48.421728
2016,10,2,58.332608
2016,10,3,57.483104
2016,10,4,65.12864
2016,10,5,47.289056
2016,10,6,38.22768
2016,10,7,33.130656
2016,10,8,27.8354144
2016,10,9,20.4447296
2016,10,10,19.3403744
2016,10,11,17.4714656
2016,10,12,16.3387936
2016,10,13,14.1584
2016,10,14,10.5621664
2016,10,15,10.3922656
2016,10,16,10.8736512
2016,10,17,12.5726592
2016,10,18,12.317808
2016,10,19,8.636624
2016,10,20,17.4714656
2016,10,21,52.952416
2016,10,22,144.698848
2016,10,23,175.847328
2016,10,24,106.754336
2016,10,25,89.19792
2016,10,26,56.067264
2016,10,27,46.72272
2016,10,28,41.05936
2016,10,29,37.378176
2016,10,30,37.378176
2016,10,31,37.944512
2016,11,1,40.209856
2016,11,2,45.590048
2016,11,3,57.199936
2016,11,4,84.9504
2016,11,5,69.092992
2016,11,6,74.190016
2016,11,7,58.615776
2016,11,8,47.572224
2016,11,9,38.510848
2016,11,10,35.112832
2016,11,11,29.73264
2016,11,12,28.3168
2016,11,13,23.8710624
2016,11,14,20.7562144
2016,11,15,20.1332448
2016,11,16,19.2271072
2016,11,17,17.556416
2016,11,18,18.1793856
2016,11,19,24.0126464
2016,11,20,12.9974112
2016,11,21,16.1122592
2016,11,22,20.8411648
2016,11,23,20.7278976
2016,11,24,26.8726432
2016,11,25,33.696992
2016,11,26,45.590048
2016,11,27,40.776192
2016,11,28,37.378176
2016,11,29,99.958304
2016,11,30,228.233408
2016,12,1,211.243328
2016,12,2,162.538432
2016,12,3,116.665216
2016,12,4,96.843456
2016,12,5,75.889024
2016,12,6,68.526656
2016,12,7,72.491008
2016,12,8,81.269216
2016,12,9,79.28704
2016,12,10,65.411808
2016,12,11,58.332608
2016,12,12,60.88112
2016,12,13,49.271232
2016,12,14,43.89104
2016,12,15,36.528672
2016,12,16,33.696992
2016,12,17,36.81184
2016,12,18,31.997984
2016,12,19,31.714816
2016,12,20,31.431648
2016,12,21,32.56432
2016,12,22,28.883136
2016,12,23,30.582144
2016,12,24,26.4195744
2016,12,25,27.0991776
2016,12,26,83.251392
2016,12,27,639.95968
2016,12,28,710.75168
2016,12,29,540.85088
2016,12,30,436.07872
2016,12,31,345.46496
2017,1,1,254.8512
2017,1,2,199.916608
2017,1,3,269.292768
2017,1,4,770.21696
2017,1,5,736.2368
2017,1,6,444.57376
2017,1,7,300.15808
2017,1,8,163.671104
2017,1,9,110.718688
2017,1,10,86.36624
2017,1,11,125.443424
2017,1,12,416.25696
2017,1,13,1036.39488
2017,1,14,940.11776
2017,1,15,654.11808
2017,1,16,455.90048
2017,1,17,441.74208
2017,1,18,835.3456
2017,1,19,753.22688
2017,1,20,654.11808
2017,1,21,925.95936
2017,1,22,860.83072
2017,1,23,705.08832
2017,1,24,645.62304
2017,1,25,685.26656
2017,1,26,549.34592
2017,1,27,421.92032
2017,1,28,325.6432
2017,1,29,255.983872
2017,1,30,170.750304
2017,1,31,148.380032
2017,2,1,109.302848
2017,2,2,100.807808
2017,2,3,82.401888
2017,2,4,71.358336
2017,2,5,70.225664
2017,2,6,60.597952
2017,2,7,74.190016
2017,2,8,376.61344
2017,2,9,628.63296
2017,2,10,478.55392
2017,2,11,365.28672
2017,2,12,305.82144
2017,2,13,404.93024
2017,2,14,430.41536
2017,2,15,348.29664
2017,2,16,275.805632
2017,2,17,204.164128
2017,2,18,139.884992
2017,2,19,122.045408
2017,2,20,110.152352
2017,2,21,103.922656
2017,2,22,83.817728
2017,2,23,76.172192
2017,2,24,76.45536
2017,2,25,92.879104
2017,2,26,88.914752
2017,2,27,84.9504
2017,2,28,81.269216
2017,3,1,113.550368
2017,3,2,317.14816
2017,3,3,342.63328
2017,3,4,288.83136
2017,3,5,223.985888
2017,3,6,182.360192
2017,3,7,169.334464
2017,3,8,170.750304
2017,3,9,143.849344
2017,3,10,146.114688
2017,3,11,123.17808
2017,3,12,109.302848
2017,3,13,80.986048
2017,3,14,78.437536
2017,3,15,75.322688
2017,3,16,62.29696
2017,3,17,60.597952
2017,3,18,59.182112
2017,3,19,69.942496
2017,3,20,83.251392
2017,3,21,90.330592
2017,3,22,83.53456
2017,3,23,108.170176
2017,3,24,114.966208
2017,3,25,88.914752
2017,3,26,99.391968
2017,3,27,113.550368
2017,3,28,157.15824
2017,3,29,137.619648
2017,3,30,142.433504
2017,3,31,671.10816
2017,4,1,906.1376
2017,4,2,685.26656
2017,4,3,492.71232
2017,4,4,424.752
2017,4,5,438.9104
2017,4,6,671.10816
2017,4,7,1093.02848
2017,4,8,985.42464
2017,4,9,767.38528
2017,4,10,560.67264
2017,4,11,455.90048
2017,4,12,461.56384
2017,4,13,393.60352
2017,4,14,291.66304
2017,4,15,227.100736
2017,4,16,181.22752
2017,4,17,160.556256
2017,4,18,125.160256
2017,4,19,112.417696
2017,4,20,112.417696
2017,4,21,152.627552
2017,4,22,187.174048
2017,4,23,164.23744
2017,4,24,121.76224
2017,4,25,100.241472
2017,4,26,96.27712
2017,4,27,88.631584
2017,4,28,73.906848
2017,4,29,79.853376
2017,4,30,96.27712
2017,5,1,334.13824
2017,5,2,588.98944
2017,5,3,557.84096
2017,5,4,526.69248
2017,5,5,1342.21632
2017,5,6,1860.41376
2017,5,7,1829.26528
2017,5,8,1390.35488
2017,5,9,979.76128
2017,5,10,668.27648
2017,5,11,529.52416
2017,5,12,518.19744
2017,5,13,436.07872
2017,5,14,319.97984
2017,5,15,237.011616
2017,5,16,143.849344
2017,5,17,107.887008
2017,5,18,109.586016
2017,5,19,74.756352
2017,5,20,133.655296
2017,5,21,139.601824
2017,5,22,220.587872
2017,5,23,222.003712
2017,5,24,188.30672
2017,5,25,193.120576
2017,5,26,614.47456
2017,5,27,903.30592
2017,5,28,1064.71168
2017,5,29,1036.39488
2017,5,30,860.83072
2017,5,31,673.93984
2017,6,1,487.04896
2017,6,2,342.63328
2017,6,3,208.977984
2017,6,4,158.007744
2017,6,5,124.877088
2017,6,6,80.986048
2017,6,7,59.182112
2017,6,8,61.730624
2017,6,9,72.20784
2017,6,10,54.368256
2017,6,11,48.988064
2017,6,12,42.192032
2017,6,13,39.360352
2017,6,14,56.916768
2017,6,15,72.774176
2017,6,16,68.243488
2017,6,17,92.879104
2017,6,18,56.350432
2017,6,19,48.13856
2017,6,20,52.952416
2017,6,21,46.439552
2017,6,22,45.023712
2017,6,23,52.38608
2017,6,24,108.736512
2017,6,25,190.855232
2017,6,26,167.352288
2017,6,27,103.639488
2017,6,28,71.075168
2017,6,29,55.784096
2017,6,30,211.243328
2017,7,1,883.48416
2017,7,2,968.43456
2017,7,3,662.61312
2017,7,4,410.5936
2017,7,5,219.738368
2017,7,6,171.882976
2017,7,7,97.409792
2017,7,8,115.815712
2017,7,9,103.922656
2017,7,10,228.799744
2017,7,11,736.2368
2017,7,12,1189.3056
2017,7,13,1180.81056
2017,7,14,877.8208
2017,7,15,651.2864
2017,7,16,600.31616
2017,7,17,563.50432
2017,7,18,489.88064
2017,7,19,438.9104
2017,7,20,268.160096
2017,7,21,139.035488
2017,7,22,109.01968
2017,7,23,177.546336
2017,7,24,373.78176
2017,7,25,348.29664
2017,7,26,254.001696
2017,7,27,154.892896
2017,7,28,137.33648
2017,7,29,83.53456
2017,7,30,63.146464
2017,7,31,46.439552
2017,8,1,41.342528
2017,8,2,37.378176
2017,8,3,27.9203648
2017,8,4,34.546496
2017,8,5,30.582144
2017,8,6,37.661344
2017,8,7,37.944512
2017,8,8,33.413824
2017,8,9,26.1080896
2017,8,10,21.6057184
2017,8,11,20.104928
2017,8,12,18.122752
2017,8,13,15.6591904
2017,8,14,16.8768128
2017,8,15,17.2449312
2017,8,16,13.5071136
2017,8,17,14.724736
2017,8,18,19.0855232
2017,8,19,12.7708768
2017,8,20,12.1479072
2017,8,21,19.397008
2017,8,22,31.714816
2017,8,23,25.9948224
2017,8,24,18.0378016
2017,8,25,17.556416
2017,8,26,15.2061216
2017,8,27,12.74256
2017,8,28,11.4399872
2017,8,29,12.6292928
2017,8,30,13.8185984
2017,8,31,63.995968
2017,9,1,47.005888
2017,9,2,33.98016
2017,9,3,26.8726432
2017,9,4,14.9512704
2017,9,5,17.839584
2017,9,6,14.2150336
2017,9,7,15.3193888
2017,9,8,26.9292768
2017,9,9,17.8962176
2017,9,10,13.9601824
2017,9,11,13.308896
2017,9,12,10.9869184
2017,9,13,10.0241472
2017,9,14,7.6172192
2017,9,15,6.0314784
2017,9,16,5.238608
2017,9,17,5.6067264
2017,9,18,6.4279136
2017,9,19,7.3906848
2017,9,20,13.3938464
2017,9,21,32.281152
2017,9,22,43.607872
2017,9,23,30.015808
2017,9,24,20.5579968
2017,9,25,18.8873056
2017,9,26,28.883136
2017,9,27,26.1364064
2017,9,28,11.2134528
2017,9,29,12.2328576
2017,9,30,7.4473184
2017,10,1,7.220784
2017,10,2,6.9092992
2017,10,3,6.37128
2017,10,4,6.512864
2017,10,5,5.0403904
2017,10,6,5.3518752
2017,10,7,6.5411808
2017,10,8,9.6843456
2017,10,9,10.335632
2017,10,10,9.1180096
2017,10,11,15.007904
2017,10,12,18.9156224
2017,10,13,15.57424
2017,10,14,25.7399712
2017,10,15,28.3168
2017,10,16,13.8469152
2017,10,17,17.0467136
2017,10,18,19.9916608
2017,10,19,15.5459232
2017,10,20,9.486128
2017,10,21,8.636624
2017,10,22,9.4578112
2017,10,23,9.1463264
2017,10,24,17.6696832
2017,10,25,16.2255264
2017,10,26,13.1389952
2017,10,27,22.1437376
2017,10,28,18.2926528
2017,10,29,14.3849344
2017,10,30,14.4132512
2017,10,31,21.4358176
2017,11,1,11.5249376
2017,11,2,15.998992
2017,11,3,15.8007744
2017,11,4,17.4431488
2017,11,5,34.546496
2017,11,6,362.45504
2017,11,7,521.02912
2017,11,8,404.93024
2017,11,9,277.50464
2017,11,10,203.88096
2017,11,11,169.334464
2017,11,12,144.698848
2017,11,13,116.382048
2017,11,14,83.817728
2017,11,15,58.615776
2017,11,16,60.597952
2017,11,17,63.146464
2017,11,18,122.328576
2017,11,19,988.25632
2017,11,20,1404.51328
2017,11,21,1319.56288
2017,11,22,951.44448
2017,11,23,605.97952
2017,11,24,450.23712
2017,11,25,339.8016
2017,11,26,227.383904
2017,11,27,144.698848
2017,11,28,107.60384
2017,11,29,70.225664
2017,11,30,67.393984
2017,12,1,52.952416
2017,12,2,48.988064
2017,12,3,44.457376
2017,12,4,39.926688
2017,12,5,45.590048
2017,12,6,37.661344
2017,12,7,40.493024
2017,12,8,36.528672
2017,12,9,28.2884832
2017,12,10,27.2407616
2017,12,11,30.582144
2017,12,12,28.599968
2017,12,13,33.98016
2017,12,14,29.166304
2017,12,15,25.1453184
2017,12,16,23.7294784
2017,12,17,30.015808
2017,12,18,30.865312
2017,12,19,28.3168
2017,12,20,22.9932416
2017,12,21,23.4179936
2017,12,22,25.1170016
2017,12,23,30.582144
2017,12,24,25.5134368
2017,12,25,35.396
2017,12,26,25.4001696
2017,12,27,19.0855232
2017,12,28,23.1348256
2017,12,29,21.1809664
2017,12,30,21.5490848
2017,12,31,22.2003712
2018,1,1,23.36136
2018,1,2,31.14848
2018,1,3,33.98016
2018,1,4,26.9292768
2018,1,5,29.73264
2018,1,6,26.051456
2018,1,7,25.201952
2018,1,8,24.8338336
2018,1,9,24.8055168
2018,1,10,25.3152192
2018,1,11,47.855392
2018,1,12,177.263168
2018,1,13,433.24704
2018,1,14,464.39552
2018,1,15,328.47488
2018,1,16,223.419552
2018,1,17,149.512704
2018,1,18,102.223648
2018,1,19,90.047424
2018,1,20,84.667232
2018,1,21,84.9504
2018,1,22,91.746432
2018,1,23,167.918624
2018,1,24,325.6432
2018,1,25,368.1184
2018,1,26,308.65312
2018,1,27,246.922496
2018,1,28,207.845312
2018,1,29,185.47504
2018,1,30,164.803776
2018,1,31,125.726592
2018,2,1,97.976128
2018,2,2,92.0296
2018,2,3,62.013792
2018,2,4,56.6336
2018,2,5,52.102912
2018,2,6,48.421728
2018,2,7,50.97024
2018,2,8,45.023712
2018,2,9,44.457376
2018,2,10,43.041536
2018,2,11,41.908864
2018,2,12,40.493024
2018,2,13,40.493024
2018,2,14,39.077184
2018,2,15,43.89104
2018,2,16,205.579968
2018,2,17,549.34592
2018,2,18,484.21728
2018,2,19,447.40544
2018,2,20,1050.55328
2018,2,21,1429.9984
2018,2,22,1540.43392
2018,2,23,1370.53312
2018,2,24,1217.6224
2018,2,25,1166.65216
2018,2,26,1135.50368
2018,2,27,951.44448
2018,2,28,747.56352
2018,3,1,639.95968
2018,3,2,1104.3552
2018,3,3,1169.48384
2018,3,4,937.28608
2018,3,5,676.77152
2018,3,6,501.20736
2018,3,7,385.10848
2018,3,8,317.14816
2018,3,9,242.391808
2018,3,10,194.536416
2018,3,11,151.211712
2018,3,12,131.106784
2018,3,13,109.302848
2018,3,14,95.144448
2018,3,15,88.065248
2018,3,16,79.28704
2018,3,17,73.340512
2018,3,18,64.845472
2018,3,19,53.80192
2018,3,20,59.748448
2018,3,21,63.429632
2018,3,22,61.164288
2018,3,23,58.898944
2018,3,24,49.837568
2018,3,25,47.855392
2018,3,26,51.536576
2018,3,27,64.845472
2018,3,28,97.126624
2018,3,29,212.659168
2018,3,30,634.29632
2018,3,31,826.85056
2018,4,1,690.92992
2018,4,2,495.544
2018,4,3,348.29664
2018,4,4,580.4944
2018,4,5,767.38528
2018,4,6,736.2368
2018,4,7,597.48448
2018,4,8,438.9104
2018,4,9,376.61344
2018,4,10,311.4848
2018,4,11,225.968064
2018,4,12,162.8216
2018,4,13,131.67312
2018,4,14,131.956288
2018,4,15,331.30656
2018,4,16,756.05856
2018,4,17,741.90016
2018,4,18,577.66272
2018,4,19,461.56384
2018,4,20,359.62336
2018,4,21,297.3264
2018,4,22,234.746272
2018,4,23,208.977984
2018,4,24,185.47504
2018,4,25,164.23744
2018,4,26,105.904832
2018,4,27,89.481088
2018,4,28,99.958304
2018,4,29,100.241472
2018,4,30,90.330592
2018,5,1,76.45536
2018,5,2,72.491008
2018,5,3,179.528512
2018,5,4,356.79168
2018,5,5,413.42528
2018,5,6,331.30656
2018,5,7,279.769984
2018,5,8,255.700704
2018,5,9,214.924512
2018,5,10,190.855232
2018,5,11,150.928544
2018,5,12,118.647392
2018,5,13,101.657312
2018,5,14,116.09888
2018,5,15,212.942336
2018,5,16,276.655136
2018,5,17,294.49472
2018,5,18,264.478912
2018,5,19,256.26704
2018,5,20,294.49472
2018,5,21,276.0888
2018,5,22,234.746272
2018,5,23,185.758208
2018,5,24,176.413664
2018,5,25,188.30672
2018,5,26,160.839424
2018,5,27,125.443424
2018,5,28,120.912736
2018,5,29,115.249376
2018,5,30,100.52464
2018,5,31,79.28704
2018,6,1,68.243488
2018,6,2,92.595936
2018,6,3,125.443424
2018,6,4,96.560288
2018,6,5,62.29696
2018,6,6,51.819744
2018,6,7,64.279136
2018,6,8,61.730624
2018,6,9,68.526656
2018,6,10,117.51472
2018,6,11,373.78176
2018,6,12,552.1776
2018,6,13,501.20736
2018,6,14,351.12832
2018,6,15,258.815552
2018,6,16,185.191872
2018,6,17,92.879104
2018,6,18,71.641504
2018,6,19,65.12864
2018,6,20,55.500928
2018,6,21,80.70288
2018,6,22,165.936448
2018,6,23,730.57344
2018,6,24,886.31584
2018,6,25,758.89024
2018,6,26,566.336
2018,6,27,314.31648
2018,6,28,199.916608
2018,6,29,222.28688
2018,6,30,178.39584
2018,7,1,117.231552
2018,7,2,83.53456
2018,7,3,75.03952
2018,7,4,54.085088
2018,7,5,51.819744
2018,7,6,40.776192
2018,7,7,42.192032
2018,7,8,54.085088
2018,7,9,35.396
2018,7,10,29.166304
2018,7,11,24.2958144
2018,7,12,22.4835392
2018,7,13,21.9172032
2018,7,14,19.1421568
2018,7,15,17.7263168
2018,7,16,25.6550208
2018,7,17,23.3896768
2018,7,18,15.998992
2018,7,19,16.3387936
2018,7,20,26.476208
2018,7,21,37.661344
2018,7,22,38.794016
2018,7,23,89.481088
2018,7,24,63.429632
2018,7,25,53.80192
2018,7,26,47.005888
2018,7,27,33.696992
2018,7,28,28.2884832
2018,7,29,23.8993792
2018,7,30,21.8888864
2018,7,31,21.1243328
2018,8,1,34.829664
2018,8,2,44.740544
2018,8,3,29.73264
2018,8,4,27.3540288
2018,8,5,25.2585856
2018,8,6,27.1558112
2018,8,7,22.2003712
2018,8,8,31.714816
2018,8,9,55.500928
2018,8,10,51.253408
2018,8,11,53.80192
2018,8,12,60.597952
2018,8,13,73.906848
2018,8,14,59.182112
2018,8,15,35.679168
2018,8,16,28.883136
2018,8,17,32.56432
2018,8,18,92.0296
2018,8,19,102.789984
2018,8,20,100.241472
2018,8,21,219.738368
2018,8,22,416.25696
2018,8,23,365.28672
2018,8,24,285.99968
2018,8,25,223.419552
2018,8,26,288.83136
2018,8,27,263.629408
2018,8,28,186.041376
2018,8,29,126.576096
2018,8,30,80.419712
2018,8,31,59.46528
2018,9,1,41.342528
2018,9,2,30.582144
2018,9,3,23.8427456
2018,9,4,27.6938304
2018,9,5,30.015808
2018,9,6,20.6146304
2018,9,7,16.3387936
2018,9,8,54.368256
2018,9,9,43.324704
2018,9,10,30.015808
2018,9,11,52.669248
2018,9,12,63.7128
2018,9,13,48.13856
2018,9,14,48.421728
2018,9,15,31.431648
2018,9,16,27.4389792
2018,9,17,23.2764096
2018,9,18,20.5013632
2018,9,19,17.7263168
2018,9,20,15.1778048
2018,9,21,13.308896
2018,9,22,12.4027584
2018,9,23,12.2611744
2018,9,24,12.176224
2018,9,25,13.4787968
2018,9,26,14.1017664
2018,9,27,25.0320512
2018,9,28,45.023712
2018,9,29,35.962336
2018,9,30,25.909872
2018,10,1,23.8144288
2018,10,2,25.8532384
2018,10,3,24.8055168
2018,10,4,22.087104
2018,10,5,19.3686912
2018,10,6,26.5328416
2018,10,7,135.637472
2018,10,8,240.409632
2018,10,9,222.570048
2018,10,10,164.520608
2018,10,11,140.734496
2018,10,12,117.51472
2018,10,13,100.52464
2018,10,14,94.86128
2018,10,15,67.110816
2018,10,16,51.536576
2018,10,17,51.536576
2018,10,18,47.289056
2018,10,19,34.263328
2018,10,20,30.298976
2018,10,21,25.3718528
2018,10,22,22.7383904
2018,10,23,21.4924512
2018,10,24,16.8201792
2018,10,25,13.2239456
2018,10,26,15.1778048
2018,10,27,17.6696832
2018,10,28,17.6130496
2018,10,29,24.4090816
2018,10,30,75.605856
2018,10,31,97.409792
2018,11,1,108.170176
2018,11,2,529.52416
2018,11,3,911.80096
2018,11,4,894.81088
2018,11,5,688.09824
2018,11,6,472.89056
2018,11,7,368.1184
2018,11,8,302.98976
2018,11,9,242.674976
2018,11,10,173.581984
2018,11,11,146.114688
2018,11,12,144.132512
2018,11,13,99.675136
2018,11,14,82.685056
2018,11,15,80.136544
2018,11,16,77.021696
2018,11,17,91.180096
2018,11,18,137.619648
2018,11,19,208.411648
2018,11,20,181.793856
2018,11,21,155.176064
2018,11,22,120.629568
2018,11,23,98.542464
2018,11,24,97.976128
2018,11,25,133.08896
2018,11,26,305.82144
2018,11,27,705.08832
2018,11,28,699.42496
2018,11,29,504.03904
2018,11,30,339.8016
2018,12,1,285.99968
2018,12,2,540.85088
2018,12,3,792.8704
2018,12,4,611.64288
2018,12,5,455.90048
2018,12,6,325.6432
2018,12,7,280.33632
2018,12,8,209.54432
2018,12,9,165.370112
2018,12,10,147.24736
2018,12,11,102.506816
2018,12,12,91.180096
2018,12,13,78.437536
2018,12,14,72.20784
2018,12,15,74.473184
2018,12,16,64.562304
2018,12,17,81.269216
2018,12,18,153.193888
2018,12,19,191.421568
2018,12,20,181.510688
2018,12,21,182.077024
2018,12,22,351.12832
2018,12,23,387.94016
2018,12,24,322.81152
2018,12,25,224.552224
2018,12,26,188.873056
2018,12,27,147.24736
2018,12,28,175.847328
